gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.2955423253097415,0.10784970872758336,-0.8713419558653003,2.3419364689404426e-06,2.34135750500906e-06,2.2061390112768515e-06,2.205560047345469e-06,2.1397450546304955e-06,2.139166090699113e-06,1.7319909251085567e-06,1.731411961177174e-06,-1.8819481913312574e-07,1.8877378306450842e-07,5.434889819723836e-07,5.429100180410009e-07,4.222173125356474e-07,4.2163834860426473e-07,-4.07428906967734e-07,4.080078708991167e-07,1.3545006333777307e-06,1.353921669446348e-06,-1.9528377790080935e-07,1.9586274183219203e-07,-3.2199612166034885e-07,3.2257508559173153e-07,-3.205004850719115e-07,3.210794490032942e-07,-3.2437434549565385e-07,3.249533094270365e-07,-3.192878486302946e-07,3.198668125616773e-07,-3.244284654647598e-07,3.250074293961425e-07,-5.704246674312375e-07,5.710036313626202e-07,-6.945165750962606e-10,1.2734805064789387e-09,1.3411008978963226e-07,1.3353112585824958e-07,4.220852135848197e-07,4.21506249653437e-07,5.098573603064198e-07,5.092783963750371e-07,5.18680356122304e-07,5.181013921909214e-07
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,3.551153768846248,0.1839839342919986,-0.8667771650831199,9.139805235721413e-07,9.018470601633749e-07,2.2061390112768515e-06,2.194005547868085e-06,2.1397450546304955e-06,2.127611591221729e-06,2.865608435755663e-06,2.8534749723468966e-06,2.988010066314179e-06,2.9758766029054124e-06,2.7491287621355744e-06,2.736995298726808e-06,1.713378954151179e-06,1.7012454907424125e-06,7.814604479986356e-07,7.693269845898691e-07,1.5783368897228012e-06,1.5662034263140348e-06,7.866307155856589e-07,7.744972521768924e-07,9.462360738524667e-07,9.341026104437002e-07,1.0227518847449256e-06,1.0106184213361591e-06,7.493347022615317e-07,7.372012388527652e-07,1.1913420390308753e-06,1.1792085756221088e-06,8.585519610613534e-07,8.464184976525869e-07,8.513558646711698e-07,8.392224012624034e-07,1.0044231254605994e-06,9.92289662051833e-07,-6.15351251858212e-07,6.274847152669785e-07,-1.055490905155011e-06,1.0676243685637775e-06,-3.460590888149649e-07,3.5819255222373136e-07,-4.0216170662164123e-07,4.142951700304077e-07
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,0.445240565815737,-0.1536368091690367,-0.43598589347991534,5.87710194236633e-06,4.7745400759666505e-06,2.2061390112768515e-06,1.1035771448771717e-06,2.1397450546304955e-06,1.0371831882308156e-06,3.453432913954948e-06,2.350871047555268e-06,4.0917861643962595e-06,2.9892242979965796e-06,3.663025811806464e-06,2.560463945406784e-06,3.2805592640508855e-06,2.1779973976512056e-06,3.9050102773496135e-06,2.8024484109499336e-06,3.322282942862057e-06,2.219721076462377e-06,3.1781130009829896e-06,2.0755511345833097e-06,4.36944032081721e-06,3.2668784544175305e-06,4.359476795062565e-06,3.2569149286628855e-06,4.135485951632358e-06,3.0329240852326785e-06,4.455234853903051e-06,3.352672987503371e-06,4.698784489265523e-06,3.5962226228658435e-06,4.824485040873166e-06,3.721923174473486e-06,3.93626315276796e-06,2.83370128636828e-06,3.733177252467571e-06,2.630615386067891e-06,3.95769264887887e-06,2.8551307824791903e-06,3.372408607329411e-06,2.2698467409297313e-06,3.2677947168706814e-06,2.1652328504710015e-06
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.9513713323700332,0.656825822892271,-0.8582760737078289,2.6078481344903967e-07,2.2713319936479566e-07,2.2061390112768515e-06,2.1724873971926075e-06,2.1397450546304955e-06,2.1060934405462515e-06,3.154862754634169e-06,3.121211140549925e-06,3.4560808398361116e-06,3.4224292257518676e-06,3.1109945448657474e-06,3.0773429307815033e-06,2.3390536960889253e-06,2.3054020820046813e-06,1.8810134664133163e-06,1.8473618523290723e-06,2.010107940587398e-06,1.976456326503154e-06,1.2948550243272876e-06,1.2612034102430436e-06,1.7364602903627344e-06,1.7028086762784904e-06,1.7946008623100103e-06,1.7609492482257663e-06,1.3355365630193222e-06,1.3018849489350782e-06,1.7570355607306905e-06,1.7233839466464465e-06,1.4325457306790398e-06,1.3988941165947958e-06,1.7137877231593037e-06,1.6801361090750596e-06,1.9392916633765207e-06,1.9056400492922767e-06,1.5053462451274807e-06,1.4716946310432367e-06,9.755964346613619e-07,9.419448205771178e-07,1.310962609318292e-06,1.277310995234048e-06,1.2511415204815656e-06,1.2174899063973216e-06
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.4992500870910152,0.19801555750298666,-0.7139716143740791,1.4164338087556372e-06,1.017515552777348e-06,2.2061390112768515e-06,1.8072207552985624e-06,2.1397450546304955e-06,1.7408267986522064e-06,3.1926621191014808e-06,2.7937438631231916e-06,3.5263178754181727e-06,3.1273996194398836e-06,3.1682645839436453e-06,2.769346327965356e-06,2.4381272784062663e-06,2.039209022427977e-06,2.073867467825597e-06,1.674949211847308e-06,2.0958211257147812e-06,1.6969028697364921e-06,1.4050099256286594e-06,1.0060916696503703e-06,1.8384384357921258e-06,1.4395201798138366e-06,1.893572711002623e-06,1.494654455024334e-06,1.7171028324661846e-06,1.3181845764878955e-06,2.044414482101498e-06,1.6454962261232088e-06,1.7535049522441064e-06,1.3545866962658173e-06,1.285519653856196e-06,8.866013978779069e-07,7.729019236279772e-07,3.739836676496881e-07,1.0006229831998204e-06,6.017047272215313e-07,7.879737336288523e-07,3.890554776505632e-07,6.900398242618291e-07,2.9112156828354e-07,6.680470369632416e-07,2.6912878098495246e-07
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,0.1951067124662578,-0.6112085391818017,0.5605891190904664,3.4118428036302184e-06,2.1327179549685174e-07,2.2061390112768515e-06,1.4189755878502186e-06,2.1397450546304955e-06,1.4853695444965746e-06,3.388177169963956e-06,2.3693742916311392e-07,3.9349317129383305e-06,3.098171138112603e-07,3.519314661831856e-06,1.0579993729521427e-07,3.0391981282105297e-06,5.859164709165405e-07,3.3464236162044902e-06,2.786909829225799e-07,2.831687389640534e-06,7.93427209486536e-07,2.4322459476048553e-06,1.1928686515222148e-06,3.1642972803039406e-06,4.608173188231295e-07,3.175215301838487e-06,4.498992972885833e-07,3.132525158650982e-06,4.92589440476088e-07,3.5905718732643547e-06,3.454272586271547e-08,3.2049210122274406e-06,4.201935868996295e-07,4.144232708610056e-06,5.191181094829856e-07,3.857926701413822e-06,2.3281210228675218e-07,3.7689334123965377e-06,1.438188132694676e-07,2.907778192420857e-06,7.173364067062133e-07,3.0930214155785605e-06,5.320931835485096e-07,3.090216105261275e-06,5.348984938657952e-07
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.0515360979944548,0.9850246019691735,0.549652788097351,1.4559515507800097e-08,3.58287280051492e-06,2.2061390112768515e-06,1.3912933047458684e-06,2.1397450546304955e-06,1.4576872613922244e-06,3.498446492110647e-06,9.898582391207296e-08,4.207292941492778e-06,6.098606254700585e-07,3.772381703143754e-06,1.7494938712103414e-07,3.4618693303664995e-06,1.3556298565622046e-07,4.341872933950383e-06,7.444406179276627e-07,3.844701863966008e-06,2.472695479432884e-07,4.016598608945771e-06,4.1916629292305146e-07,3.775061836078412e-06,1.7762952005569214e-07,3.6948698923786255e-06,9.743757635590551e-08,4.220793271541105e-06,6.233609555183852e-07,4.128955519473237e-06,5.315232034505172e-07,3.806310794134466e-06,2.0887847811174597e-07,3.944337141152072e-06,3.469048251293517e-07,3.7456426329368026e-06,1.4821031691408266e-07,4.22527582801261e-06,6.278435119898898e-07,3.511785562405018e-06,8.56467536177019e-08,3.3673844217521266e-06,2.3004789427059337e-07,3.5066544742787607e-06,9.077784174395923e-08
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,-0.3552302107514495,0.07112825594675284,-0.4353016090013593,4.515349189854747e-06,3.411055247435127e-06,2.2061390112768515e-06,1.1018450688572316e-06,2.1397450546304955e-06,1.0354511122108756e-06,3.352738817710176e-06,2.248444875290556e-06,3.854496346660194e-06,2.7502024042405736e-06,3.4476446979586656e-06,2.3433507555390455e-06,2.917654685364416e-06,1.813360742944796e-06,3.075259357869598e-06,1.9709654154499785e-06,2.6408100943505947e-06,1.5365161519309748e-06,2.1539899354693186e-06,1.0496959930496987e-06,2.8940198196521774e-06,1.7897258772325575e-06,2.926025903726549e-06,1.821731961306929e-06,2.5305425344057814e-06,1.4262485919861615e-06,2.7752356528880296e-06,1.6709417104684097e-06,2.5931944129704686e-06,1.4889004705508487e-06,2.3626607099139536e-06,1.2583667674943337e-06,2.1023471224488307e-06,9.980531800292108e-07,2.2643769389193525e-06,1.1600829964997326e-06,1.980002367922117e-06,8.757084255024969e-07,1.6465639926373943e-06,5.422700502177744e-07,1.6614605591964077e-06,5.571666167767878e-07
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.6783978773556752,-0.8857867401671776,-0.8697541212352579,3.68023175789853e-06,3.6756336318021217e-06,2.2061390112768515e-06,2.2015408851804434e-06,2.1397450546304955e-06,2.1351469285340874e-06,1.916575841170779e-06,1.911977715074371e-06,-2.516975454157974e-07,2.5629567151220554e-07,4.3657297222588143e-07,4.319748461294733e-07,5.617219729903653e-07,5.571238468939571e-07,-3.933657351927913e-07,3.979638612891994e-07,1.7471211981612397e-06,1.7425230720648316e-06,-2.1440912389401974e-07,2.1900724999042787e-07,-3.243635740781583e-07,3.289617001745664e-07,-3.239766473185626e-07,3.2857477341497074e-07,-3.2490015001589285e-07,3.29498276112301e-07,-3.2328395112391696e-07,3.278820772203251e-07,-3.250116112758144e-07,3.2960973737222254e-07,-7.018533360273178e-07,7.064514621237259e-07,6.027708418021076e-07,5.981727157056994e-07,2.9333577621630933e-07,2.887376501199012e-07,-8.501004678912962e-08,8.960817288553775e-08,3.6378523898864313e-07,3.59187112892235e-07,4.6012893420250734e-07,4.555308081060992e-07
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,3.1476516391689984,0.3526850004024642,-0.8695177191992309,9.818630783764826e-07,9.766665662133157e-07,2.2061390112768515e-06,2.2009424991136846e-06,2.1397450546304955e-06,2.1345485424673286e-06,1.0704086239584404e-06,1.0652121117952735e-06,1.3430081480540161e-07,1.2910430264223467e-07,8.6900371173034e-07,8.638071995671731e-07,3.7589104198392626e-08,3.2392592035225685e-08,-5.281130826667016e-07,5.333095948298686e-07,1.1377923809742398e-07,1.0858272593425703e-07,-1.297215387318299e-07,1.3491805089499684e-07,-3.000852499154542e-07,3.0528176207862115e-07,-2.909986611606876e-07,2.9619517332385456e-07,-3.2356891322422143e-07,3.287654253873884e-07,-3.170437233624619e-07,3.2224023552562885e-07,-3.224315905242127e-07,3.2762810268737965e-07,-6.495120374031795e-07,6.547085495663464e-07,2.361774326337575e-08,1.842123110020881e-08,-1.4121087292368488e-06,1.4173052414000158e-06,-4.800858734194928e-07,4.852823855826598e-07,-7.084205903661637e-07,7.136171025293306e-07,-7.863319194964069e-07,7.915284316595738e-07
-0.6036766556600057,0.6746221117142455,0.036674776416668324,0.9437423617180304,0.9428034410251918,-0.8319624822624181,2.386222161502254,3.913757434373636e-06,4.3324399352468745e-06,2.2061390112768515e-06,6.040058358343658e-06,2.1397450546304955e-06,6.106452314990015e-06,3.5343215184295233e-06,4.711875851190987e-06,4.304092954459435e-06,3.942104415161075e-06,3.866468202782809e-06,4.379729166837701e-06,3.6160860368683093e-06,4.630111332752201e-06,4.724880890292315e-06,3.5213164793281954e-06,4.468163976580144e-06,3.7780333930403658e-06,5.074571360413176e-06,3.1716260092073342e-06,5.384601663989521e-06,2.8615957056309894e-06,5.2795770167668815e-06,2.9666203528536286e-06,5.304251476983992e-06,2.941945892636518e-06,5.150519476087568e-06,3.095677893532942e-06,5.838118448124775e-06,2.4080789214957353e-06,5.309626842967821e-06,2.936570526652689e-06,4.959288820397514e-06,3.286908549222996e-06,4.5292514421184065e-06,3.7169459275021035e-06,6.006558367804302e-06,2.2396390018162078e-06,5.7596527515731765e-06,2.4865446180473336e-06,5.555787739932746e-06,2.6904096296877643e-06
-0.38607572519891725,2.141824326345336,1.2363007329851563,-1.0725979018772342,-0.771142331802448,-0.026045152682687582,1.5606562121193723,7.627572159103101e-06,1.4710655958887908e-06,2.2061390112768515e-06,3.950367551937458e-06,2.1397450546304955e-06,4.016761508583815e-06,3.123054202739097e-06,3.033452360475213e-06,3.3988409425300114e-06,2.7576656206842985e-06,3.0649337867440994e-06,3.0915727764702105e-06,2.259277187618284e-06,3.897229375596026e-06,1.7293306848245917e-06,4.427175878389718e-06,1.945586155191968e-06,4.210920408022342e-06,1.2136574025624362e-06,4.942849160651874e-06,1.271629941153464e-06,4.884876622060846e-06,1.340745449462822e-06,4.815761113751488e-06,8.611835699914149e-07,5.295322993222895e-06,1.3184076712630697e-06,4.83809889195124e-06,6.575257150908134e-07,5.498980848123497e-06,2.9408064225976195e-06,3.2157001406166904e-06,2.988275316739081e-06,3.168231246475229e-06,3.340013560595895e-06,2.816493002618415e-06,2.677773447081874e-06,3.478733116132436e-06,3.011983256488108e-06,3.1445233067262018e-06,3.190090843540307e-06,2.966415719674003e-06
2.098662378394853,-0.9393055340529352,0.5937027470957134,-1.6472055595596529,-0.45382632648949334,-0.14450310093094232,-0.8629931125434467,-1.7145194966835224e-07,1.9316369063207833e-07,2.2061390112768515e-06,2.1844272703131255e-06,2.1397450546304955e-06,2.1180333136667694e-06,1.3290482268440973e-06,1.3073364858803712e-06,-1.4703810941490775e-08,3.641555190521687e-08,7.397642529248285e-07,7.180525119611024e-07,1.7017911209521043e-07,1.4846737113148434e-07,-4.6570506313023374e-07,4.874168040939598e-07,4.924859286887836e-07,4.707741877250575e-07,-1.571858066518011e-07,1.7889754761552719e-07,-2.9718056109409646e-07,3.1889230205782255e-07,-2.8588296286647946e-07,3.0759470383020556e-07,-3.2013558514504966e-07,3.4184732610877575e-07,-2.9473339235373484e-07,3.1644513331746094e-07,-3.087046211506959e-07,3.30416362114422e-07,-3.770457419657795e-07,3.987574829295056e-07,3.7740230567086256e-07,3.5569056470713647e-07,5.844043966107973e-07,5.626926556470712e-07,6.479547592811301e-07,6.26243018317404e-07,1.5873672203407206e-06,1.5656554793769945e-06,1.434728686610746e-06,1.41301694564702e-06
