gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals
-0.6076731052445711,2.2948432695014134,-0.4345291984158539,0.5150635386705921,0.9960729595902974,1.5933069734580245,-0.19675615476455396,1.2357566020509525e-10,1.4124049404106314e-10,-6.508461089500814e-11,4.741977705904024e-11,-6.508461089500814e-11,4.741977705904024e-11,-1.562491273690415e-11,2.0399210990637478e-12,-4.33036895058552e-11,2.56388556698873e-11,-6.341774720572248e-11,4.575291336975458e-11,-5.7510987663961016e-11,3.9846153827993116e-11,-5.6509015237025497e-11,3.88441814010576e-11,-5.4332900576464736e-11,3.666806674049684e-11,-4.140316256527577e-11,2.373832872930787e-11,-3.007624674486309e-11,1.2411412908895194e-11,-2.950088346470358e-11,1.1836049628735681e-11,-4.061241300498596e-11,2.294757916901806e-11,-3.465855294076468e-11,1.6993719104796784e-11,-3.86877391334697e-11,2.10229052975018e-11,-4.8576036975669886e-11,3.091120313970199e-11,-3.8692091919513934e-11,2.1027258083546035e-11,-5.45202306288856e-11,3.68553967929177e-11,-5.1839949394093144e-11,3.4175115558125245e-11,-4.126203333352674e-11,2.3597199497558838e-11,-5.264672669138234e-11,3.4981892855414444e-11
-0.5242673305777861,-0.04083364039198502,-1.1815853545342754,-0.07470361405225474,-0.19376084955369546,-1.0997916670864447,0.6029383126539926,-1.7310165776063747e-11,9.433554389152834e-11,1.1291395143585376e-10,3.588857332038917e-11,1.1291395143585376e-10,3.588857332038917e-11,8.05114832847761e-11,3.486105169311515e-12,7.98713156271012e-11,2.8459375116366146e-12,8.947166476407734e-11,1.2446286648612747e-11,7.964545484166662e-11,2.620076726202027e-12,8.118187360545347e-11,4.156495489988877e-12,8.34660569661874e-11,6.4406788507228154e-12,7.23338404876836e-11,4.691537627780985e-12,8.407354327710394e-11,7.048165161639349e-12,8.647540521886348e-11,9.450027103398895e-12,7.687260035439366e-11,1.5277776107093038e-13,7.145841331434821e-11,5.566964801116376e-12,8.104540215311076e-11,4.0200240376461694e-12,8.723041027068975e-11,1.0205032155225157e-11,8.1564510188644e-11,4.53913207317941e-12,7.171564502120981e-11,5.309733094254775e-12,7.53686182047571e-11,1.6567599107074954e-12,8.600293477205136e-11,8.977556656586775e-12,7.780356328324332e-11,7.781851677787258e-13
-0.5876518792823426,0.7274506295560947,0.054982831426803554,1.2932708337712033,-1.3511004298237692,1.7551552160110007,-2.3398679411071,-1.543484155332655e-10,1.1707797043580952e-10,-3.621728112030679e-10,9.074642523399287e-11,-3.621728112030679e-10,9.074642523399287e-11,-8.565254285565997e-11,1.8577384311341504e-10,-2.4888872411903255e-10,2.2537661850042457e-11,-3.224283273043385e-10,5.100194133526347e-11,-2.712763428708984e-10,1.5004309817661909e-13,-2.8008599681245173e-10,8.659610843376725e-12,-2.8433986571855855e-10,1.2913479749483546e-11,-2.420454640720291e-10,2.9380921897045904e-11,-2.497606804679981e-10,2.1665705501076893e-11,-2.5640233477869204e-10,1.5024051190382968e-11,-2.4940702233390223e-10,2.201936363517278e-11,-2.5072212782013265e-10,2.0704258148942354e-11,-2.409636492035194e-10,3.04627367655556e-11,-2.707475607917718e-10,6.788251773031963e-13,-2.377530927373611e-10,3.3673293231713923e-11,-2.6321238128528664e-10,8.214004683788363e-12,-2.75737201015172e-10,4.310815046096987e-12,-2.80341606159162e-10,8.915220190086997e-12,-2.759448838135418e-10,4.51849784446678e-12
-0.5992151073090715,1.941643464458254,-1.2527017073591404,-1.512764720587625,-0.6647762972337583,1.303561522473085,-1.5555460553902183,-7.308215669304084e-11,1.0547425377599317e-10,-2.2743425225418837e-10,4.887784178515436e-11,-2.2743425225418837e-10,4.887784178515436e-11,-9.234290958654238e-11,8.621350088249163e-11,-1.556496413264079e-10,2.2906769142626117e-11,-2.196527344238505e-10,4.109632395481649e-11,-1.94806424495876e-10,1.6250014026842002e-11,-1.949037599699694e-10,1.6347349500935398e-11,-1.8994745183430702e-10,1.1391041365273005e-11,-1.63822627222544e-10,1.4733783246490003e-11,-1.5444665177073125e-10,2.4109758698302756e-11,-1.5637427979867384e-10,2.2182130670360167e-11,-1.587995653263442e-10,1.9756845142689818e-11,-1.6746256613035418e-10,1.1093844338679828e-11,-1.6315192554453033e-10,1.5404484924503682e-11,-1.857416963523826e-10,7.185285883348595e-12,-1.5757753278062131e-10,2.0978877688412696e-11,-2.0367916109737047e-10,2.512275062833646e-11,-1.9925876439231866e-10,2.070235392328465e-11,-1.9055510004340902e-10,1.1998689574375008e-11,-1.9365871668061423e-10,1.5102306211580217e-11
3.204069746131609,0.8249870847641917,0.015230711201058688,-1.477079492200244,0.6955238410103293,1.745224325046493,-0.9960599503364286,8.798824413602995e-11,2.0029703125656195e-10,-1.1866025472741928e-10,6.351467606887277e-12,-1.1866025472741928e-10,6.351467606887277e-12,-2.5581325312156075e-11,8.672746180837592e-11,-8.03780350378837e-11,3.19307520826483e-11,-1.0641377615153342e-10,5.895010968998585e-12,-8.89705372520045e-11,2.3338249868527505e-11,-9.192098077521074e-11,2.0387806345321262e-11,-9.307452170805437e-11,1.923426541247764e-11,-1.182339883151148e-10,5.925201194582802e-12,-1.3433956138149226e-10,2.2030774260960253e-11,-1.4819559440986434e-10,3.5886807289332337e-11,-1.2175832239573218e-10,9.449535275200172e-12,-1.4078885831771037e-10,2.848007119717836e-11,-1.550049819191279e-10,4.269619479859589e-11,-1.2984347383905143e-10,1.753468671851942e-11,-1.2290067112150132e-10,1.0591884000969315e-11,-1.30273858789011e-10,1.7965071668479002e-11,-1.3607419258821756e-10,2.3765405467685556e-11,-1.5677171504362326e-10,4.446292792309126e-11,-1.2937875172494564e-10,1.706996460441364e-11
-0.5252174932473951,1.5080196832930068,-0.20445010698035113,1.3540206911195927,-0.48963134504881856,0.2048460591465104,-0.5319485528572215,-5.2343595504602105e-11,5.010695384082581e-12,-7.659900497443747e-11,1.9244714085752784e-11,-7.659900497443744e-11,1.9244714085752758e-11,-7.47902883716677e-11,1.7435997482983014e-11,-5.1271650208820295e-11,6.082640679864391e-12,-7.240171243052655e-11,1.504742154184187e-11,-6.185327777294207e-11,4.49898688425738e-12,-6.298931518117727e-11,5.635024292492586e-12,-6.224128321197414e-11,4.886992323289452e-12,-4.765316407536019e-11,9.701126813324497e-12,-4.9080666372375435e-11,8.273624516309251e-12,-4.912714959140619e-11,8.227141297278493e-12,-5.036921946190365e-11,6.985071426781037e-12,-5.059585003840741e-11,6.7584408502772744e-12,-4.96687525398915e-11,7.685538348793188e-12,-5.599814893158241e-11,1.356141957102276e-12,-4.7495477064330473e-11,9.858813824354213e-12,-5.734125942924732e-11,1.3031459437367046e-14,-5.774571741779656e-11,3.9142652911187614e-13,-5.910558642427757e-11,1.7512955355928857e-12,-6.074810245279177e-11,3.3938115641070796e-12
-0.6048955412493245,1.513810552095945,-1.3481547374547356,0.3561236488415429,-1.6024610744538252,1.0201643981147968,-2.0900349899399897,-1.8411152342758517e-10,5.7732645754582834e-11,-3.0490713602526125e-10,6.306296684309325e-11,-3.0490713602526125e-10,6.306296684309325e-11,-1.7146583757131625e-10,7.037833161085176e-11,-2.0926087689599035e-10,3.258329228617765e-11,-2.8914563514762995e-10,4.730146596546194e-11,-2.493820340743144e-10,7.53786489214641e-12,-2.536273702899915e-10,1.1783201107823474e-11,-2.5075168581465167e-10,8.90751663248366e-12,-2.1864753588087675e-10,2.3196633301291255e-11,-2.1005224483033824e-10,3.179192435182977e-11,-2.179201359811922e-10,2.392403320097581e-11,-2.1155262812871406e-10,3.0291541053453947e-11,-2.2846699565123453e-10,1.3377173530933476e-11,-2.1504749954800186e-10,2.6796669634166143e-11,-2.4388110768333736e-10,2.0369385011693494e-12,-2.1709897452254966e-10,2.4745194659618348e-11,-2.595614502479284e-10,1.7717281065760386e-11,-2.611711331318112e-10,1.9326963949643213e-11,-2.5559393871978473e-10,1.3749769537616727e-11,-2.505440775247146e-10,8.699908342546612e-12
1.5817167212908074,0.9154352146772999,-1.5057824035593703,-1.4657532146209293,-0.8143492433057854,-1.6539749362082694,0.5526180866699221,-9.079278811891477e-11,1.6185984957969906e-10,1.0505105431440834e-10,3.398399285362405e-11,1.0505105431440834e-10,3.398399285362405e-11,5.951029212192133e-11,1.1556769338862964e-11,7.4430190819061e-11,3.363129358276705e-12,9.606299223394252e-11,2.499593077315823e-11,8.207023732865784e-11,1.1003175867873548e-11,8.43828807756976e-11,1.3315819314913303e-11,8.50835938440641e-11,1.4016532383279806e-11,3.821680585164793e-11,3.285025560913636e-11,6.91999707756866e-11,1.8670906850976884e-12,7.22079106068282e-11,1.140849146043908e-12,6.612008506859803e-11,4.946976392186264e-12,5.4420372108260506e-11,1.6646689352523785e-11,9.778908710081512e-11,2.672202564003083e-11,6.460930178483406e-11,6.457759675950233e-12,1.22778025646141e-10,5.171096418535671e-11,4.178898326878145e-11,2.927807819200284e-11,4.31879136016164e-11,2.787914785916789e-11,8.017373854784613e-11,9.106677087061841e-12,7.514636099239015e-11,4.07929953160586e-12
-0.5911641523187556,0.5695173281045939,-0.7558395874078303,0.22457802978170985,-0.43444446393909075,0.9493591675238828,-1.0169437110600088,-4.5809028013986205e-11,6.897256317088081e-11,-1.5822073580165864e-10,4.343914461679162e-11,-1.5822073580165864e-10,4.343914461679162e-11,-9.460224034445963e-11,2.0179350840407387e-11,-1.0775388794125734e-10,7.027703243609679e-12,-1.3768344540668738e-10,2.2901854221820363e-11,-1.1555601307418497e-10,7.744218893179553e-13,-1.1942767554971673e-10,4.646084364849716e-12,-1.2187322221983136e-10,7.091631034964346e-12,-1.1002368386546991e-10,4.7579073193971094e-12,-1.0553094378875715e-10,9.250647396109872e-12,-1.0591264045886332e-10,8.868950726003698e-12,-1.0913986195610205e-10,5.641729228764969e-12,-1.1251590124347963e-10,2.265689941387393e-12,-1.0945954153501762e-10,5.322049649849401e-12,-1.1137785622589771e-10,3.4037349589693085e-12,-1.1003749314721171e-10,4.744098037655305e-12,-1.1764929388783728e-10,2.8677027029702577e-12,-1.2404909624140203e-10,9.267505056535014e-12,-1.1448124628526516e-10,3.0034489960185825e-13,-1.188801935991977e-10,4.098602414330683e-12
-0.572692055378249,-0.5774622543129093,0.9273014582700152,-1.0437731415018001,1.418287250211165,0.6584907792278117,0.9477605230911226,1.7356920436061462e-10,5.571412249935161e-11,9.559863685822486e-11,2.225644500303815e-11,9.559863685822486e-11,2.225644500303815e-11,7.628377368991464e-11,4.157130817134837e-11,6.788911793938201e-11,4.996596392188099e-11,6.464602321836195e-11,5.320905864290106e-11,6.394292507239634e-11,5.391215678886667e-11,6.351418196731249e-11,5.4340899893950514e-11,6.44551881920309e-11,5.3399893669232104e-11,8.575912661370093e-11,3.209595524756207e-11,8.801536422532946e-11,2.983971763593354e-11,8.597054284202047e-11,3.1884539019242535e-11,1.0785787239324915e-10,9.997209468013856e-12,9.368847357227592e-11,2.4166608288987088e-11,1.1272077458675891e-10,5.134307274504097e-12,7.051367921318828e-11,4.734140264807472e-11,1.0082300532207217e-10,1.7032076539190833e-11,7.969047913435417e-11,3.816460272690883e-11,8.11078974631214e-11,3.67471843981416e-11,8.03284319645763e-11,3.752664989668671e-11,1.0150707653191998e-10,1.6348005329343026e-11
-0.5062155754823023,1.245160057765886,-0.1355986823655867,-1.1760635461664675,-0.7183627109174385,-1.686345151781301,0.6819089096347555,-7.942721605778084e-11,1.6580334357905053e-10,1.2024951843420356e-10,3.387339091293387e-11,1.2024951843420356e-10,3.387339091293387e-11,6.687465619402632e-11,1.9501471327243365e-11,8.494752798995929e-11,1.4285995313103997e-12,1.1269944565617513e-10,2.6323318134905437e-11,9.702988503522645e-11,1.0653757513956758e-11,9.924506673777012e-11,1.2868939216500429e-11,9.90470170380368e-11,1.2670889516767112e-11,8.954760811329906e-11,3.1714805920293737e-12,8.765796632690983e-11,1.2818388056401401e-12,8.824171788861446e-11,1.8655903673447736e-12,8.659488909537871e-11,2.1876157410902335e-13,8.507104137710926e-11,1.3050861441604299e-12,8.222251491611141e-11,4.153612605158277e-12,1.0451234401622863e-10,1.813621649495894e-11,8.021177134733052e-11,6.164356173939166e-12,1.0207312462150713e-10,1.5696997100237436e-11,1.0417587276319172e-10,1.779974524192203e-11,1.0011821007775162e-10,1.3742082556481927e-11,9.899518295995511e-11,1.2619055438685423e-11
-0.35178770669799125,-1.0307354560587811,1.205217652750069,0.9913177296848223,1.69315180922994,0.5966311978076454,0.8680446546832447,2.0611536343989553e-10,9.769927707375054e-11,1.3546946443847802e-10,2.705337807233304e-11,1.3546946443847802e-10,2.705337807233304e-11,1.121121667379557e-10,3.6960803718107154e-12,9.547973062491722e-11,1.2936355741227763e-11,7.250621842080869e-11,3.5909867945336296e-11,8.539013867965196e-11,2.3025947686493026e-11,8.165313098032122e-11,2.6762955385823766e-11,7.893697145121483e-11,2.947911491493016e-11,1.1410184647979936e-10,5.685760113654374e-12,1.1208486144393801e-10,3.668775077793024e-12,1.0877780241965682e-10,3.617160535118336e-13,1.501221196884041e-10,4.1706033322259106e-11,1.1951674078728571e-10,1.1100654421140729e-11,1.5411628119047087e-10,4.5700194824325886e-11,8.650577489673771e-11,2.1910311469407275e-11,1.594566349108567e-10,5.104054854471171e-11,9.982513871315721e-11,8.590947652987779e-12,9.3863263693363e-11,1.455282267278198e-11,9.370309078509104e-11,1.471299558105395e-11,1.3461366955673113e-10,2.619758319058614e-11
-0.596375891590248,-0.7151627200004448,-0.9496795267921254,-1.3504560092661984,0.07181222277035743,-0.8393267096219589,0.5649922081545188,1.4135807069208018e-11,5.839644920512996e-11,1.1351879303277766e-10,4.0986536758439677e-11,1.1351879303277766e-10,4.0986536758439677e-11,9.049363605709298e-11,1.7961379782755e-11,8.028986601217256e-11,7.757609737834576e-12,7.212968171090728e-11,4.025745634307068e-13,7.443345652581168e-11,1.9012002514736943e-12,7.321301702483468e-11,6.807607504966953e-13,7.360109209813487e-11,1.0688358237968837e-12,7.633897463667547e-11,3.806718362337488e-12,8.62267335469149e-11,1.3694477272576924e-11,8.953771388214803e-11,1.7005457607810048e-11,7.832834662899622e-11,5.796090354658237e-12,7.687363119218789e-11,4.341374917849908e-12,7.981494304651497e-11,7.282686772176991e-12,8.062996092030082e-11,8.097704645962836e-12,8.293543012197061e-11,1.0403173847632628e-11,6.979717132214953e-11,2.7350849521884514e-12,6.982171815656577e-11,2.7105381177722146e-12,8.114746342319254e-11,8.615207148854561e-12,7.185806763841598e-11,6.741886359220019e-13
-0.5709007133949839,0.07766773886145208,1.6932158119771041,1.4623958229847298,0.9325113970434512,-1.392498003514529,1.952336406990992,1.1604946354532139e-10,1.2075542632804364e-10,2.8093234878069737e-10,4.4127458907332346e-11,2.8093234878069737e-10,4.4127458907332346e-11,1.7340094980452438e-10,6.340394006884064e-11,1.96140046589733e-10,4.0664843283632014e-11,2.26786114504302e-10,1.0018775369063024e-11,1.9816704744665934e-10,3.8637842426705685e-11,2.0288871600417255e-10,3.3916173869192475e-11,2.0872026454408702e-10,2.8084625329278005e-11,2.2339235813036513e-10,1.3412531742999892e-11,2.0976009840866902e-10,2.7044791464696004e-11,2.1331352696534469e-10,2.349136290802034e-11,2.340805143320241e-10,2.7243755413409235e-12,2.2740917086269863e-10,9.395719010666396e-12,2.1246566662365798e-10,2.4339223249707048e-11,2.0887282402155702e-10,2.7932065851808e-11,2.3139374210688377e-10,5.411147766481253e-12,2.2451618429752207e-10,1.2288705575842959e-11,2.3708028999030516e-10,2.7540011694013093e-13,2.153057527589474e-10,2.1499137114417628e-11,2.3696643499460875e-10,1.6154512124372302e-13
-0.31058419640032153,0.422310889714158,-1.3266512889547166,-0.9178483625325697,1.4940072916284204,-0.6071310116294298,1.5490869641513108,1.8253506202612544e-10,6.521873137679569e-12,2.544242228440774e-10,6.536728768027237e-11,2.544242228440774e-10,6.536728768027237e-11,2.21589500808219e-10,3.253256564441399e-11,1.7779642344159195e-10,1.126051172221306e-11,2.1866785470422145e-10,2.961091954041644e-11,1.8660553724357022e-10,2.4513979202347872e-12,1.9222038078868835e-10,3.1634456248833414e-12,1.9659289062536826e-10,7.535955461563245e-12,1.663110848486614e-10,2.2745850315143607e-11,1.9070767402280324e-10,1.6507388589982327e-12,1.9060867485955023e-10,1.5517396957452186e-12,1.4994515111689004e-10,3.9111784046914974e-11,1.7174487050106228e-10,1.7312064662742734e-11,1.535135071428403e-10,3.5543428020964714e-11,1.9474155604736225e-10,5.684620883557241e-12,1.6132018549293318e-10,2.7736749670871837e-11,1.7399916682732714e-10,1.505776833647787e-11,1.8335070066588728e-10,5.706234497917734e-12,2.0034849821906088e-10,1.129156305525587e-11,1.6340020704777945e-10,2.5656728116025565e-11
-0.5961860135108589,0.2272445465183588,0.41639090282557323,0.7362110593507248,0.4350887486860479,0.5792702941593577,0.10370402745963309,5.715064915880957e-11,3.923859770055457e-11,-1.1439580192383413e-11,2.935163165063841e-11,-1.1439580192383413e-11,2.935163165063841e-11,-8.529704088093086e-12,2.6441755546348087e-11,-6.181328259638902e-12,2.40933797178939e-11,-8.505476632549568e-12,2.6417528090804568e-11,-6.513240231583174e-12,2.4425291689838176e-11,-6.854905122627452e-12,2.476695658088245e-11,-7.198813954465165e-12,2.5110865412720164e-11,5.7262877851621975e-12,1.2185763673092803e-11,1.3548007700597255e-12,1.6557250688195275e-11,4.0008987919201815e-12,1.3911152666334819e-11,3.74152246198734e-12,1.417052899626766e-11,7.984384516984949e-12,9.927666941270051e-12,7.227210970097156e-12,1.0684840488157845e-11,4.1871989451688104e-13,1.749333156373812e-11,1.059215089330398e-11,7.319900564951021e-12,5.71863976657422e-12,1.219341169168078e-11,5.723618147343075e-12,1.2188433310911925e-11,3.5531142910931725e-12,1.4358937167161828e-11,2.662067667956096e-12,1.5249983790298906e-11
-0.5475479245788186,-0.876563302018387,-0.35472936459484705,0.19780768221136644,1.1921727607224895,-1.4041816644284275,1.6139100220078169,1.4679544287132002e-10,4.993706007224799e-11,3.130617668741005e-10,1.1632926393053251e-10,3.130617668741005e-10,1.1632926393053251e-10,1.9198161368689914e-10,4.75088925666887e-12,2.1837360391036798e-10,2.1641100966799967e-11,1.7972121984323705e-10,1.7011283100330958e-11,1.9797763974419688e-10,1.24513680062887e-12,1.9188294189302264e-10,4.849561050545375e-12,1.8964760082833745e-10,7.0849021152305654e-12,2.2126245535919017e-10,2.4529952415622162e-11,2.351071757755557e-10,3.8374672831987696e-11,2.371653397641338e-10,4.043283682056577e-11,2.2375395815864978e-10,2.7021455215081765e-11,2.2791830444029633e-10,3.1185801496728314e-11,2.207694021024719e-10,2.403689915890388e-11,1.9950935125841304e-10,2.7768483148450312e-12,2.2172720840407185e-10,2.4994705460503833e-11,1.970070996146626e-10,2.7459667109458403e-13,1.9160728949344e-10,5.12521345012802e-12,2.0739714122992496e-10,1.0664638286356946e-11,1.9923399607792688e-10,2.501493134358863e-12
-0.49500679062777253,1.6385805298897598,-0.09995604065632945,-0.058286406249204045,-1.388175577433646,-1.7567802826834866,0.2053957695424403,-1.5873840912249518e-10,1.8869157503614338e-10,4.9278407420430994e-11,1.93252415067828e-11,4.9278407420430994e-11,1.93252415067828e-11,2.8254307306095266e-11,1.6988586075529295e-12,3.583551916842867e-11,5.8823532547804736e-12,4.731707511285166e-11,1.7363909199203464e-11,4.1963284181963196e-11,1.2010118268315001e-11,4.2414140913815494e-11,1.24609750001673e-11,4.1856063411972406e-11,1.190289749832421e-11,4.058181618424201e-11,1.0628650270593813e-11,3.711245993010884e-11,7.159294016460646e-12,3.4090191432119885e-11,4.1370255184716895e-12,3.665303382067772e-11,6.699867907029528e-12,3.259828105413598e-11,2.6451151404877828e-12,3.21394850563049e-11,2.186319142656708e-12,4.804648159224352e-11,1.8093315678595322e-11,3.238608727983856e-11,2.432921366190367e-12,4.7492189370494784e-11,1.753902345684659e-11,4.7423180348936516e-11,1.747001443528832e-11,3.974320390144436e-11,9.790037987796167e-12,4.2430467739447227e-11,1.2477301825799031e-11
-0.06634296353661698,0.4189209567874021,-0.37947042913916346,-0.6827376257035084,1.7153880793263776,1.0961243657046869,0.5206871415267764,2.0874831541621445e-10,1.4146213288682278e-10,7.895843597794246e-11,1.1672253448550783e-11,7.895843597794246e-11,1.1672253448550783e-11,4.429800707190194e-11,2.2988175457489734e-11,5.637409893022659e-11,1.0912083599165089e-11,6.838697097064827e-11,1.1007884412565936e-12,5.894989232136086e-11,8.336290208030817e-12,6.060231124948731e-11,6.683871279904363e-12,6.18950100948107e-11,5.391172434580982e-12,5.2827901904881756e-11,1.4458280624509921e-11,5.985612122802212e-11,7.430061301369553e-12,5.956413880882358e-11,7.722043720568092e-12,4.5568045394409235e-11,2.1718137134982442e-11,5.4182528208791e-11,1.310365432060068e-11,4.3407398962177735e-11,2.3878783567213942e-11,6.104196818447491e-11,6.2442143449167625e-12,4.5750468034424435e-11,2.153571449496724e-11,5.506648703728256e-11,1.2219695492109117e-11,5.781545783150242e-11,9.470724697889257e-12,6.241712194740171e-11,4.8690605819899635e-12,4.965549140413666e-11,1.7630691125255016e-11
0.483176304852556,-0.32454227132315866,0.49017279091418703,-1.5065191569908556,0.7318835658724476,-1.0831418439397045,1.331891223284775,9.229352595797833e-11,7.104569878575868e-11,2.2054617113032054e-10,5.720694638658354e-11,2.2054617113032054e-10,5.720694638658354e-11,1.568021987778639e-10,6.5370259658731e-12,1.5435281165567222e-10,8.986413088064779e-12,1.6053549806684673e-10,2.8037266768902688e-12,1.491066947224839e-10,1.42325300212531e-11,1.502911580057154e-10,1.304806673802161e-11,1.5421798880593087e-10,9.121235937806131e-12,1.5486515127224748e-10,8.474073471489527e-12,1.4727328596300985e-10,1.6065938780727154e-11,1.4708975823420408e-10,1.6249466509532928e-11,1.553698761391004e-10,7.969348604636598e-12,1.505765334492442e-10,1.2762691294492815e-11,1.544822299461548e-10,8.856994797582196e-12,1.442558494031627e-10,1.9083375340574314e-11,1.5504126677314482e-10,8.297957970592188e-12,1.482441207774883e-10,1.50951039662487e-11,1.5430012268346383e-10,9.039102060273175e-12,1.3998276343918254e-10,2.3356461304554463e-11,1.5096225108867942e-10,1.2376973655057579e-11
2.928344505084243,-0.227466906583316,-0.5201081612020948,1.6698892542036603,-0.6973982466869535,-1.5565140757836193,0.4820167818307887,-7.694485605366459e-11,1.396521591421726e-10,1.0735884210384598e-10,4.465153901533798e-11,1.0735884210384601e-10,4.465153901533801e-11,6.319015187210936e-11,4.828487836013619e-13,7.602717996935184e-11,1.3319876880843843e-11,8.120868901772442e-11,1.8501385929216423e-11,7.431451948298231e-11,1.1607216394474312e-11,7.521477073228833e-11,1.2507467643780333e-11,7.723870459933341e-11,1.4531401510825415e-11,3.556152827298868e-11,2.714577481551932e-11,6.453279449381254e-11,1.825491405304538e-12,6.662447455910085e-11,3.917171470592847e-12,6.549474474314803e-11,2.78744165464003e-12,6.039938258474642e-11,2.3079205037615792e-12,9.883534568474439e-11,3.612804259623639e-11,3.967260826041287e-11,2.303469482809513e-11,6.41154975596572e-11,1.4081944711492065e-12,3.4623927244829297e-11,2.8083375843678702e-11,3.6022182203098245e-11,2.6685120885409754e-11,6.434987329524342e-11,1.6425702067354192e-12,6.4987202113781e-11,2.2798990252729953e-12
-0.024530948800524893,-0.4547464196342788,-1.6848136779422191,1.208655270886932,-0.5227238742883831,1.6108550553355983,-1.588322456028521,-5.6262015270364094e-11,1.2617538281318291e-10,-2.470001194179967e-10,6.456272133444969e-11,-2.470001194179967e-10,6.456272133444969e-11,-6.875345093394733e-11,1.1368394714959967e-10,-1.691892214037633e-10,1.324817667978371e-11,-1.6835172852659572e-10,1.408566955695128e-11,-1.6047957291319769e-10,2.1957825170349316e-11,-1.606071504579042e-10,2.1830247625642797e-11,-1.6438493588958352e-10,1.805246219396348e-11,-1.8927492423066545e-10,6.837526147118446e-12,-1.7053393876471712e-10,1.1903459318829884e-11,-1.7248251308047827e-10,9.954885003068734e-12,-1.7656508253956155e-10,5.8723155439854555e-12,-1.8793233807672132e-10,5.494939993174319e-12,-1.9210894558638867e-10,9.671547502841671e-12,-1.603062534693375e-10,2.213114461420949e-11,-2.0294146584933123e-10,2.0504067765784226e-11,-1.7748138208276195e-10,4.956016000785048e-12,-1.8335707825018422e-10,9.19680166637219e-13,-1.6046119958319912e-10,2.197619850034788e-11,-1.677130947035957e-10,1.472430337995131e-11
-0.1413769283615799,-0.9241116721165605,-1.635699886024803,-1.3355585625151818,1.5193865498994488,-1.088769528169881,1.4949519630058798,1.8554016890477044e-10,2.893250242641443e-12,3.1445917683721944e-10,1.3181225817509044e-10,3.1445917683721944e-10,1.3181225817509044e-10,2.222922106933933e-10,3.964529203126431e-11,2.1934061160484626e-10,3.669369294271726e-11,1.7573603145017952e-10,6.910887211949477e-12,1.977644076229759e-10,1.5117488960846892e-11,1.9081509256646727e-10,8.16817390433827e-12,1.8738100498382674e-10,4.734086321697739e-12,2.0233506322873001e-10,1.9688144566601013e-11,2.2648630352307043e-10,4.383938486094143e-11,2.2787623470180787e-10,4.522931603967887e-11,1.7704123896321033e-10,5.6056796989186724e-12,2.052075214303338e-10,2.2560602768204802e-11,1.8702649468166008e-10,4.379576019531081e-12,1.9366427461614826e-10,1.1017355954019256e-11,2.0173510811712605e-10,1.9088189454997045e-11,1.7906878888876507e-10,3.578129773363933e-12,1.7244857480790746e-10,1.0198343854221542e-11,1.962598929050019e-10,1.361297424287291e-11,1.5337094713602444e-10,2.927597152610456e-11
-0.6063577203608939,0.6356560849121112,-1.5157456207200881,-0.9918948326728002,0.07693181754399724,-1.4979856504279154,1.1300553911042999,1.4742007979646075e-11,1.2469824220914993e-10,1.921154731195327e-10,5.267522293073671e-11,1.9211547311953274e-10,5.267522293073674e-11,1.1395429704882966e-10,2.5485953139966343e-11,1.3467876863220707e-10,4.761481556588935e-12,1.7014579533109986e-10,3.070554514230386e-11,1.4458971147976696e-10,5.149461290970961e-12,1.4904027491781533e-10,9.600024729019334e-12,1.515718840684518e-10,1.2131633879655807e-11,1.2432692671072692e-10,1.5113323478069086e-11,1.4118810862098995e-10,1.7478584321939454e-12,1.451635455892832e-10,5.7232954004871995e-12,1.2920565274290087e-10,1.0234597445895132e-11,1.2514055076479896e-10,1.4299699423997045e-11,1.371241220812835e-10,2.316128107512502e-12,1.5529085238505486e-10,1.5850602196258863e-11,1.427438526865661e-10,3.3036024977701016e-12,1.331324675574129e-10,6.307782631383111e-12,1.3948783341995185e-10,4.758323115585139e-14,1.5585452756320326e-10,1.6414277374407257e-11,1.4165219515252422e-10,2.2119449637282235e-12
