gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals,Model_29_Y_pred,Model_29_Residuals
-0.044734585701789835,-0.6227495980033421,-0.9711545478739377,0.035771726113698686,-1.1981991763029254,-0.7936047988693496,-0.521624386686576,-2.0404060390604879e-07,2.1821991672360534e-07,1.1398019814040008e-06,1.1256226685864442e-06,1.0707917628249681e-06,1.0566124500074116e-06,1.2362404778254909e-06,1.2220611650079343e-06,1.1776522735563799e-06,1.1634729607388233e-06,1.728724378637343e-06,1.7145450658197864e-06,1.831260038547334e-06,1.8170807257297775e-06,1.229254506977629e-06,1.2150751941600725e-06,1.2140013531116608e-06,1.1998220402941043e-06,1.227174712285242e-06,1.2129953994676854e-06,1.8163185593806494e-06,1.8021392465630928e-06,3.9332034646549237e-07,3.791410336479358e-07,1.3176357658426738e-06,1.3034564530251173e-06,5.528991154789443e-08,4.111059873033788e-08,1.1884629617379365e-06,1.17428364892038e-06,1.1953099290843445e-06,1.181130616266788e-06,1.1835060147241873e-06,1.1693267019066308e-06,1.1923105074442395e-06,1.178131194626683e-06,1.1907350403672463e-06,1.1765557275496898e-06,1.1856327051634707e-06,1.1714533923459141e-06,7.062350010112806e-07,6.92055688193724e-07,2.1182355990013105e-07,1.976442470825745e-07,2.122460615702757e-07,1.9806674875271915e-07,4.8242302126737463e-08,3.4062989309180914e-08,1.23065860233564e-07,1.0888654741600746e-07,1.7130017400127029e-07,1.5712086118371374e-07,3.6037883624379267e-07,3.461995234262361e-07,4.394257643432736e-07,4.2524645152571705e-07,4.578437284390896e-07,4.4366441562153305e-07
-0.4987058695650356,1.1015289659456577,-0.5076410848291893,0.8219040126023432,-1.1241430137216877,-0.927468071125422,-0.17345221996026572,3.516811196883854e-06,2.751304888165169e-06,1.1398019814040008e-06,3.7429567268531576e-07,1.0707917628249681e-06,3.052854541062831e-07,2.112808322339091e-06,1.3473020136204057e-06,1.5688821096001749e-06,8.033758008814898e-07,2.0870689776478073e-06,1.3215626689291222e-06,2.042611101388633e-06,1.277104792669948e-06,2.579165658238261e-06,1.8136593495195759e-06,2.3764551019043852e-06,1.6109487931857e-06,3.2825446205344905e-06,2.5170383118158053e-06,2.292547047905949e-06,1.5270407391872638e-06,2.4890051215806454e-06,1.7234988128619602e-06,1.8626856798318778e-06,1.097179371113193e-06,6.243299557453861e-07,1.4117635297329898e-07,1.3858391366070042e-06,6.203328278883191e-07,1.497914653296955e-06,7.324083445782699e-07,1.4316052747285727e-06,6.660989660098877e-07,1.5192000164097963e-06,7.536937076911112e-07,1.5485578639384003e-06,7.830515552197153e-07,1.5237614191907531e-06,7.582551104720681e-07,1.0477272330354777e-06,2.8222092431679266e-07,8.960681732441048e-07,1.3056186452541974e-07,8.858035023082663e-07,1.2029719358958122e-07,7.582398546830546e-07,7.266454035630427e-09,7.907608467837223e-07,2.5254538065037243e-08,1.0678880840645265e-06,3.0238177534584145e-07,7.891884301201086e-07,2.3682121401423554e-08,1.1141777119950225e-06,3.486714032763375e-07,9.942215813759678e-07,2.287152726572828e-07
-0.5955354276230661,-0.9191918542052251,-1.039255167537661,-1.5901172904079384,-0.47635063677522826,-0.7190882022422841,0.9810783553199074,-8.437386932291746e-07,4.100627345795925e-06,1.1398019814040008e-06,2.1170866711627494e-06,1.0707917628249681e-06,2.186096889741782e-06,2.2604102425913485e-06,9.964784099754017e-07,1.6896495300805424e-06,1.5672391224862078e-06,1.5855304418278969e-06,1.6713582107388533e-06,1.7361042770085889e-06,1.5207843755581613e-06,1.7365491030318948e-06,1.5203395495348554e-06,2.3413955429430643e-06,9.154931096236859e-07,1.0507808879106506e-06,2.2061077646560996e-06,4.351181929383403e-06,1.0942932768166524e-06,1.7931051712511405e-06,1.4637834813156097e-06,4.2188210058789526e-06,9.619323533122024e-07,2.57905508759213e-06,6.778335649746201e-07,4.6743772880130615e-06,1.4174886354463113e-06,4.189257392567443e-06,9.323687400006927e-07,4.492330780466288e-06,1.2354421278995377e-06,4.0204222924872655e-06,7.635336399205153e-07,4.102199102471471e-06,8.453104499047208e-07,4.075837084210236e-06,8.189484316434862e-07,4.772076607808546e-06,1.515187955241796e-06,5.4861663954036665e-06,2.2292777428369163e-06,5.2440893049950745e-06,1.9872006524283243e-06,5.107952992309112e-06,1.8510643397423616e-06,5.145355749426887e-06,1.8884670968601368e-06,4.578655905775003e-06,1.3217672532082531e-06,4.024068782809315e-06,7.67180130242565e-07,3.9537177375929606e-06,6.968290850262104e-07,4.154579027106675e-06,8.976903745399245e-07
-0.5896412336171473,0.47165470468370596,1.0900996973409804,-0.5211124153199606,0.018846881621262395,-1.7386207419799347,1.7322414687509526,2.1575941722749096e-06,2.7202429057572304e-06,1.1398019814040008e-06,3.738035096628139e-06,1.0707917628249681e-06,3.807045315207172e-06,2.2518747582651786e-06,2.6259623197669614e-06,1.6022150174856466e-06,3.2756220605464934e-06,1.2734610600462511e-06,3.604376017985889e-06,1.4573413111128394e-06,3.4204957669193007e-06,1.1241926957189622e-06,3.753644382313178e-06,2.0033902435614605e-06,2.8744468344706795e-06,1.3545253665358996e-06,3.5233117114962406e-06,2.05520261393641e-06,2.82263446409573e-06,1.1782071440409042e-06,3.699629933991236e-06,1.591041781077507e-06,3.2867952969546327e-06,2.2046257275341456e-06,2.6732113504979944e-06,2.5563604553191413e-06,2.3214766227129987e-06,2.4788363829680104e-06,2.3990006950641296e-06,2.7013028996596645e-06,2.1765341783724755e-06,2.80024145143072e-06,2.07759562660142e-06,2.9211107039274785e-06,1.9567263741046615e-06,2.8960013922970814e-06,1.9818356857350586e-06,2.6706647995691744e-06,2.2071722784629656e-06,3.0923564042990772e-06,1.7854806737330627e-06,3.011163950647982e-06,1.8666731273841581e-06,2.8836700308163152e-06,1.9941670472158247e-06,2.91428451581961e-06,1.96355256221253e-06,3.2664832720027163e-06,1.6113538060294237e-06,3.249441138515993e-06,1.6283959395161469e-06,4.6595851591965755e-06,2.182519188355645e-07,4.101094720074834e-06,7.767423579573056e-07
-0.6051385605622127,0.9736084600732073,0.785198660836468,0.7407762650755272,1.3886543429565381,-0.4832670570176285,-0.5281783016174987,3.2407692309364423e-06,3.240732729311236e-06,1.1398019814040008e-06,1.1397654797787946e-06,1.0707917628249681e-06,1.070755261199762e-06,2.2741926212210946e-06,2.2741561195958885e-06,1.1641066372903716e-06,1.1640701356651654e-06,1.1398019814040008e-06,1.1397654797787946e-06,7.039233230258533e-07,7.038868214006471e-07,1.0795446646941547e-06,1.0795081630689486e-06,1.433360360186911e-06,1.4333238585617049e-06,1.105110194576988e-06,1.1050736929517818e-06,8.973835245895312e-08,8.970185083374692e-08,5.005589823978239e-07,5.005224807726177e-07,-6.584585165306467e-07,6.584950181558529e-07,3.541049239921556e-06,3.5410127382963496e-06,-7.393026910418102e-07,7.393391926670164e-07,-1.9825238662263268e-07,1.9828888824783888e-07,6.582405279728665e-07,6.582040263476603e-07,5.40687786301088e-07,5.406512846758819e-07,1.1006517418942e-06,1.1006152402689939e-06,1.262578802400955e-06,1.2625423007757489e-06,4.98168212387545e-07,4.981317107623388e-07,3.1382488120284386e-07,3.1378837957763767e-07,4.2138356481557763e-07,4.2134706319037143e-07,4.89005849605638e-07,4.889693479804318e-07,5.938985334720771e-07,5.938620318468709e-07,1.4749469220871781e-06,1.474910420461972e-06,4.915490026288727e-07,4.915125010036665e-07,1.9343245245075225e-06,1.9342880228823163e-06,7.985665126580088e-07,7.985300110328026e-07
1.6859190759397782,0.9231341926426255,1.2358531650027564,0.5722102989861557,-1.2325524194863209,1.6076549350803528,-0.5281586252768332,3.1318498992290937e-06,3.1317709376736133e-06,1.1398019814040008e-06,1.1397230198485206e-06,1.0707917628249681e-06,1.070712801269488e-06,1.5958245566541332e-07,1.595034941099331e-07,-2.7521357233428603e-07,2.7529253388976624e-07,1.2106415941535368e-06,1.2105626325980566e-06,8.875890018971432e-07,8.87510040341663e-07,5.191126863415662e-07,5.19033724786086e-07,-6.427395583191789e-08,6.43529173873981e-08,1.302849810147748e-06,1.3027708485922678e-06,1.1669553837656528e-06,1.1668764222101726e-06,-6.901589246433768e-07,6.90237886198857e-07,5.744308725094025e-07,5.743519109539223e-07,-6.945917346268238e-08,6.95381350181626e-08,1.1136461072266725e-06,1.1135671456711922e-06,1.1272091469136556e-06,1.1271301853581754e-06,1.1029349068435297e-06,1.1028559452880495e-06,1.0942058394167133e-06,1.094126877861233e-06,1.0876490558743031e-06,1.087570094318823e-06,1.0907793556412192e-06,1.090700394085739e-06,5.984678482365989e-07,5.983888866811187e-07,4.832678824500566e-07,4.831889208945764e-07,4.6735888577774925e-07,4.6727992422226904e-07,-1.9218690077686046e-07,1.9226586233234067e-07,-9.758472607461767e-08,9.766368763009788e-08,-9.734010754404186e-08,9.741906909952208e-08,-4.060010811257823e-07,4.060800426812625e-07,-4.131474013467192e-07,4.132263629021994e-07,-3.343076376357018e-07,3.34386599191182e-07
2.681957988537252,-0.8879265978648161,-0.263841653328166,1.6755758993630478,1.6437114292824742,-1.5236736854107928,-0.5281921521974831,-7.762708328795465e-07,7.762774460884874e-07,1.1398019814040008e-06,1.1397953681950598e-06,1.0707917628249681e-06,1.0707851496160272e-06,6.547549685656811e-07,6.547483553567401e-07,1.1067376512368641e-06,1.1067310380279231e-06,1.1398019814040008e-06,1.1397953681950598e-06,-1.2666166572415357e-06,1.2666232704504767e-06,1.1434863786231211e-06,1.1434797654141802e-06,4.89548839913989e-07,4.89542226705048e-07,1.138148485094749e-06,1.1381418718858081e-06,1.063281678661044e-06,1.0632750654521031e-06,2.2501601156511076e-07,2.250093983561698e-07,4.5577492182238854e-07,4.557683086134476e-07,-8.218221470884047e-08,8.218882791778143e-08,1.0813384332900797e-06,1.0813318200811387e-06,1.1209891154999518e-06,1.1209825022910109e-06,1.0732807321097102e-06,1.0732741189007692e-06,1.0927924244376801e-06,1.0927858112287392e-06,1.0853345557375235e-06,1.0853279425285826e-06,1.0884512090169188e-06,1.0884445958079779e-06,5.606769166006468e-07,5.606703033917059e-07,7.24285519501452e-07,7.24278906292511e-07,6.960868594430222e-07,6.960802462340813e-07,-2.704985308772548e-07,2.705051440861958e-07,-1.6912308390068251e-07,1.6912969710962347e-07,-1.0870441269255725e-07,1.0871102590149821e-07,2.1120349076947633e-07,2.1119687756053537e-07,3.039809588845412e-07,3.0397434567560023e-07,3.189330137267305e-07,3.189264005177895e-07
-0.14596725175024988,-1.0601415545957085,1.3545446059062978,1.092961619766195,0.8336182784582516,0.649395744627563,-0.528105692303591,-1.1478965929351294e-06,1.148089779507917e-06,1.1398019814040008e-06,1.1396087948312133e-06,1.0707917628249681e-06,1.0705985762521806e-06,1.4516213639319345e-06,1.451428177359147e-06,1.174200852834942e-06,1.1740076662621545e-06,1.1398895570980843e-06,1.1396963705252968e-06,7.572539668153283e-07,7.570607802425408e-07,1.109388617633655e-06,1.1091954310608675e-06,1.2382452324466898e-06,1.2380520458739024e-06,1.1037429342719317e-06,1.1035497476991442e-06,6.666058294480928e-07,6.664126428753053e-07,3.21183198172102e-07,3.209900115993145e-07,1.7740741103399152e-09,1.5808875375524463e-09,9.009002141496176e-08,8.98968348421743e-08,1.062579143746328e-06,1.0623859571735405e-06,1.1030279633933538e-06,1.1028347768205663e-06,1.0788576973647528e-06,1.0786645107919654e-06,1.0466032005549711e-06,1.0464100139821837e-06,1.0547269602416075e-06,1.05453377366882e-06,1.0646841882896666e-06,1.0644910017168791e-06,5.77880273069264e-07,5.776870864964766e-07,-7.939572295155637e-08,7.958890952434383e-08,-1.2276383826954877e-07,1.2295702484233624e-07,-1.9097161952690533e-07,1.911648060996928e-07,-9.643690785320844e-08,9.663009442599591e-08,-7.919607939579826e-08,7.938926596858573e-08,3.3318286112984393e-07,3.3298967455705646e-07,3.9607917520594956e-07,3.958859886331621e-07,4.078925623147841e-07,4.076993757419966e-07
0.19359987633221132,-0.735242127053087,0.33502073154061063,-0.054054203907422424,-0.8899340457270976,0.36642508425021125,-0.5239047445346006,-4.467902605111483e-07,4.56048748015053e-07,1.1398019814040008e-06,1.130543493900096e-06,1.0707917628249681e-06,1.0615332753210634e-06,7.302252412596768e-07,7.209667537557721e-07,9.655689521617839e-07,9.563104646578792e-07,1.541926179026052e-06,1.5326676915221473e-06,1.5271805261107767e-06,1.517922038606872e-06,9.366312273936892e-07,9.273727398897845e-07,8.86342632501153e-07,8.770841449972483e-07,9.041345597258232e-07,8.948760722219185e-07,1.4341978233614514e-06,1.4249393358575467e-06,-8.681383629625545e-08,9.607232380016015e-08,8.802934410571403e-07,8.710349535532356e-07,7.057086743491298e-09,2.201400760413402e-09,1.155073075020064e-06,1.1458145875161592e-06,1.1547994527538806e-06,1.1455409652499759e-06,1.1484475086365525e-06,1.1391890211326478e-06,1.1609935417605741e-06,1.1517350542566694e-06,1.1571627579589853e-06,1.1479042704550806e-06,1.154515754498801e-06,1.1452572669948964e-06,6.597181388053491e-07,6.504596513014444e-07,1.6378294324363387e-07,1.5452445573972917e-07,1.6755051974639767e-07,1.5829203224249297e-07,-5.2958472444386606e-08,6.22169599482913e-08,2.9988475808648954e-08,2.0729988304744254e-08,8.122767049974199e-08,7.196918299583729e-08,3.16703197759791e-07,3.074447102558863e-07,3.57219203967321e-07,3.479607164634163e-07,3.9502691888912567e-07,3.8576843138522097e-07
-0.5960798100702845,-1.1394789215809038,1.3726122466772146,-1.2424210721326225,-0.33666065937740297,-1.6092408049210796,0.7882690312773413,-1.3191001275546807e-06,4.15992206354066e-06,1.1398019814040008e-06,1.701019954581979e-06,1.0707917628249681e-06,1.7700301731610117e-06,2.2611956475874182e-06,5.796262883985616e-07,1.6804620724533586e-06,1.1603598635326212e-06,1.481908995112366e-06,1.3589129408736139e-06,1.658696014649203e-06,1.182125921336777e-06,1.52461875896448e-06,1.3162031770214998e-06,2.2466973472530035e-06,5.941245887329764e-07,7.482423387340374e-07,2.0925795972519424e-06,3.4112580307314645e-06,5.704360947454846e-07,1.5947050537878602e-06,1.2461168821981196e-06,3.1430654547924267e-06,3.022435188064469e-07,2.6198357487094053e-06,2.2098618727657453e-07,4.22889648139214e-06,1.3880745454061605e-06,3.8567405312943935e-06,1.0159185953084137e-06,4.143343202378152e-06,1.3025212663921725e-06,3.4169453513503347e-06,5.761234153643548e-07,3.549395795277451e-06,7.085738592914713e-07,3.551381775115022e-06,7.105598391290422e-07,4.365551259143033e-06,1.5247293231570532e-06,4.932329361919849e-06,2.0915074259338694e-06,4.72834931087897e-06,1.8875273748929901e-06,4.6144676044902e-06,1.7736456685042204e-06,4.662461468090617e-06,1.8216395321046368e-06,3.928825609967616e-06,1.0880036739816363e-06,3.4361481223787668e-06,5.953261863927869e-07,3.9068742864896426e-06,1.0660523505036627e-06,3.8022461726518198e-06,9.6142423666584e-07
1.9562485281755184,-0.7747636776876272,-1.6149226488405386,1.3898751659221,-0.6283565801674735,0.8255669413722461,-0.5281952155327683,-5.320745271738103e-07,5.320745299563093e-07,1.1398019814040008e-06,1.1398019786215018e-06,1.0707917628249681e-06,1.0707917600424691e-06,3.147403812577433e-07,3.147403784752443e-07,-6.694903494414657e-07,6.694903522239647e-07,1.2545620334770331e-06,1.2545620306945341e-06,4.0108072808073985e-07,4.0108072529824085e-07,9.198159629327465e-07,9.198159601502475e-07,-5.481116399964566e-08,5.481116678214466e-08,3.8919770156635803e-07,3.8919769878385904e-07,1.1501943441285769e-06,1.1501943413460779e-06,-2.0169731518822852e-07,2.0169731797072752e-07,5.552476370821238e-07,5.552476342996248e-07,-7.388046361385135e-08,7.388046639635035e-08,1.0994534666861337e-06,1.0994534639036347e-06,1.1343790834748078e-06,1.1343790806923088e-06,1.0900530800404852e-06,1.0900530772579862e-06,1.109601271568364e-06,1.109601268785865e-06,1.10198895496148e-06,1.101988952178981e-06,1.1034877149413264e-06,1.1034877121588274e-06,5.821171789931988e-07,5.821171762106998e-07,5.451029255261357e-07,5.451029227436367e-07,5.106925819050311e-07,5.106925791225321e-07,-2.2573849275261174e-07,2.2573849553511074e-07,-1.282426461092158e-07,1.282426488917148e-07,-7.061152185045007e-08,7.061152463294907e-08,1.9995182532467614e-07,1.9995182254217714e-07,2.6300597733397084e-07,2.6300597455147184e-07,2.934440143204904e-07,2.934440115379914e-07
-0.29098036968838653,-1.1576620256701269,0.5088615181909548,0.0286753540586761,-0.8385810593062826,0.13926026461115468,-0.4656125186252006,-1.358337775698602e-06,1.493386108464109e-06,1.1398019814040008e-06,1.0047536486384937e-06,1.0707917628249681e-06,9.357434300594611e-07,1.744429139073776e-06,1.609380806308269e-06,1.40369537185066e-06,1.268647039085153e-06,1.7297746710011639e-06,1.5947263382356568e-06,1.7681897322178195e-06,1.6331413994523124e-06,1.5969524079153698e-06,1.4619040751498628e-06,1.669531942344071e-06,1.534483609578564e-06,1.4133156743354087e-06,1.2782673415699017e-06,1.9215359754912117e-06,1.7864876427257046e-06,1.0517927988304895e-06,9.167444660649825e-07,1.4380585145505804e-06,1.3030101817850734e-06,1.7593645875978092e-07,4.088812599427387e-08,1.2348927354461994e-06,1.0998444026806924e-06,1.2468337189336169e-06,1.1117853861681098e-06,1.2392701978190677e-06,1.1042218650535606e-06,1.2190657122948846e-06,1.0840173795293775e-06,1.2257477771876273e-06,1.0906994444221202e-06,1.2198683584322805e-06,1.0848200256667734e-06,7.826961323371745e-07,6.476477995716674e-07,3.443416475391223e-07,2.0929331477361525e-07,3.4626472046526927e-07,2.1121638769976222e-07,2.1853232647590097e-07,8.348399371039392e-08,2.808421682942153e-07,1.4579383552870825e-07,2.961597535438553e-07,1.6111142077834827e-07,6.282104006556347e-07,4.931620678901277e-07,6.588176104720076e-07,5.237692777065006e-07,6.881740456177587e-07,5.531257128522517e-07
0.029881498008362848,-0.94069994483795,-1.4222671916230862,-1.5240075091485707,1.7070704649513573,0.39051443611289816,-0.5280710557809346,-8.901513897827077e-07,8.904193191322096e-07,1.1398019814040008e-06,1.1395340520544989e-06,1.0707917628249681e-06,1.0705238334754662e-06,1.0753492219362207e-06,1.0750812925867187e-06,1.1395400029269294e-06,1.1392720735774275e-06,1.1398019814040008e-06,1.1395340520544989e-06,1.735160324872227e-07,1.7324810313772077e-07,1.1402330417030738e-06,1.1399651123535718e-06,1.1300122349531305e-06,1.1297443056036286e-06,1.1402259436366097e-06,1.1399580142871078e-06,2.069921932256116e-07,2.0672426387610968e-07,2.5170265722842537e-07,2.5143472787892344e-07,-5.242599178229679e-07,5.245278471724698e-07,3.645438858305674e-08,3.6186459233554805e-08,1.1314537866101466e-06,1.1311858572606447e-06,1.07060529473578e-06,1.070337365386278e-06,1.131669204634796e-06,1.131401275285294e-06,1.1316507859545608e-06,1.1313828566050589e-06,1.1314910808556667e-06,1.1312231515061647e-06,1.1322135541630113e-06,1.1319456248135093e-06,6.405037761508055e-07,6.402358468013036e-07,8.824507400937039e-08,8.797714465986846e-08,1.5704355569861548e-07,1.5677562634911354e-07,-8.342065402460343e-08,8.368858337410536e-08,2.1819716400751505e-09,1.9140422905732165e-09,4.4766533812783825e-08,4.449860446328189e-08,3.633589449179095e-07,3.630910155684076e-07,4.1550673958000483e-07,4.152388102305029e-07,4.417829723045304e-07,4.4151504295502844e-07
0.05552727185259453,-1.0100103424571023,0.7856501245572761,0.605116771840234,0.19850464372297055,-0.16062041539072558,-0.5256448349158525,-1.0397175464274034e-06,1.0452210615248833e-06,1.1398019814040008e-06,1.134298466306521e-06,1.0707917628249681e-06,1.0652882477274882e-06,1.0201665765894795e-06,1.0146630614919997e-06,1.1022074437620175e-06,1.0967039286645377e-06,1.213661433174895e-06,1.2081579180774152e-06,9.984811643453577e-07,9.929776492478778e-07,1.1464476839938043e-06,1.1409441688963244e-06,1.0881340737488271e-06,1.0826305586513473e-06,1.1445700869700828e-06,1.139066571872603e-06,1.0269947850194258e-06,1.0214912699219459e-06,2.182994817372631e-07,2.1279596663978323e-07,4.142440837166191e-07,4.0874056861913925e-07,3.092463810371114e-08,2.5421123006231273e-08,1.1095569577806194e-06,1.1040534426831395e-06,1.1296677938617911e-06,1.1241642787643113e-06,1.1119703845897537e-06,1.1064668694922738e-06,1.1084473618676262e-06,1.1029438467701464e-06,1.1089575408726616e-06,1.1034540257751818e-06,1.1119409501502238e-06,1.106437435052744e-06,6.156111241428411e-07,6.101076090453612e-07,4.210245305532871e-08,3.6598937957848844e-08,1.750565067144365e-08,1.2002135573963783e-08,-1.3312294875131004e-07,1.386264638487899e-07,-4.3409263348080265e-08,4.8912778445560134e-08,-2.7528117932823813e-09,8.25632689076225e-09,3.531912059878665e-07,3.4768769089038663e-07,4.347979472123896e-07,4.2929443211490974e-07,4.457636410621746e-07,4.4026012596469475e-07
-0.5292938299498452,0.46176467230849366,-0.6194183240013662,-0.5469362991334883,-0.40582289848220404,0.2537344617474823,-0.4525638414452025,2.136252293101454e-06,1.97304598458989e-06,1.1398019814040008e-06,9.765956728924367e-07,1.0707917628249681e-06,9.075854543134041e-07,2.1611359573884123e-06,1.9979296488768484e-06,1.6251941633236354e-06,1.4619878548120714e-06,1.5214234220705083e-06,1.3582171135589442e-06,1.6600179542978177e-06,1.4968116457862537e-06,1.5439231784743386e-06,1.3807168699627746e-06,2.106815341140584e-06,1.9436090326290203e-06,1.7873075108811118e-06,1.6241012023695477e-06,2.3080430590732016e-06,2.144836750561638e-06,1.4475804120226454e-06,1.2843741035110814e-06,1.8804210731512514e-06,1.7172147646396874e-06,8.435614058350942e-07,6.803550973235301e-07,1.654896924741803e-06,1.491690616230239e-06,1.6351653017319735e-06,1.4719589932204095e-06,1.6946317357473425e-06,1.5314254272357785e-06,1.7610216929023451e-06,1.597815384390781e-06,1.7973298894975751e-06,1.634123580986011e-06,1.757801114666802e-06,1.594594806155238e-06,1.384325267351539e-06,1.221118958839975e-06,1.5384604761322379e-06,1.3752541676206738e-06,1.535701867359965e-06,1.3724955588484009e-06,1.3346258884011207e-06,1.1714195798895566e-06,1.3392067581450762e-06,1.1760004496335121e-06,1.5591601675147562e-06,1.3959538590031921e-06,1.490309414880071e-06,1.327103106368507e-06,1.2977979870715104e-06,1.1345916785599464e-06,1.4422185735822584e-06,1.2790122650706943e-06
-0.603152809101642,-0.5098520682142106,0.5394772758707039,0.4574385916939146,1.2692408607898775,0.10445614867527772,-0.5273911450805923,3.9583011096478434e-08,3.784789018835086e-08,1.1398019814040008e-06,1.1380668604958732e-06,1.0707917628249681e-06,1.0690566419168405e-06,2.271355275590206e-06,2.2696201546820783e-06,1.1782765192114487e-06,1.1765413983033211e-06,1.1398019814040014e-06,1.1380668604958739e-06,7.692496927897759e-07,7.675145718816483e-07,1.053768560230281e-06,1.0520334393221534e-06,1.4652721248333481e-06,1.4635370039252206e-06,1.0329239063351468e-06,1.0311887854270192e-06,2.943902927529166e-07,2.9265517184478903e-07,5.30086248548657e-07,5.283511276405294e-07,-4.242316167490664e-07,4.25966737657194e-07,3.289599044097004e-06,3.2878639231888765e-06,2.403922299372477e-07,2.3865710902912013e-07,5.223443286830482e-07,5.206092077749207e-07,1.2494584017226799e-06,1.2477232808145523e-06,-1.713185759742269e-07,1.7305369688235448e-07,3.8458919540643994e-07,3.8285407449831237e-07,5.271097551050361e-07,5.253746341969086e-07,1.1053985389803234e-06,1.1036634180721958e-06,8.916095784009107e-07,8.898744574927832e-07,9.442813388558426e-07,9.42546217947715e-07,1.006888640002807e-06,1.0051535190946794e-06,1.1113516298725244e-06,1.1096165089643969e-06,6.992877120176627e-07,6.975525911095351e-07,1.1466189945120543e-06,1.1448838736039267e-06,1.3810654987610356e-06,1.379330377852908e-06,1.053825887194256e-06,1.0520907662861284e-06
-0.40057921621093706,-1.08848270294665,0.2643964353395644,1.2638945613084664,-1.1558950666804553,0.04565590760041081,-0.5277142190064471,-1.2090544679344807e-06,1.2100924217931892e-06,1.1398019814040008e-06,1.1387640275452923e-06,1.0707917628249681e-06,1.0697538089662597e-06,1.947282727000169e-06,1.9462447731414606e-06,1.4820305912342383e-06,1.48099263737553e-06,2.011091876182883e-06,2.0100539223241747e-06,2.0056861632817172e-06,2.004648209423009e-06,2.2284958443444185e-06,2.22745789048571e-06,2.0419313030395984e-06,2.04089334918089e-06,1.817821749009468e-06,1.8167837951507595e-06,2.127013436915173e-06,2.1259754830564647e-06,1.9345336077912274e-06,1.933495653932519e-06,1.6732302343749405e-06,1.672192280516232e-06,3.122014026680232e-07,3.1116344880931473e-07,1.2112508809442605e-06,1.210212927085552e-06,1.3055167010824703e-06,1.3044787472237618e-06,1.237077875825301e-06,1.2360399219665925e-06,1.1688278611396544e-06,1.167789907280946e-06,1.189138238450257e-06,1.1881002845915486e-06,1.1903759389559682e-06,1.1893379850972597e-06,7.8809134184358e-07,7.870533879848715e-07,3.531400884027019e-07,3.5210213454399346e-07,3.170837585663265e-07,3.1604580470761805e-07,2.533667405819393e-07,2.5232878672323085e-07,3.1477246683541124e-07,3.137345129767028e-07,2.891887182818341e-07,2.8815076442312564e-07,6.349197662116054e-07,6.33881812352897e-07,6.803073849459156e-07,6.792694310872072e-07,6.911498558525494e-07,6.90111901993841e-07
-0.01081993964305713,-0.410387686518304,-1.7325933107469262,-1.1298238975201267,-0.18461092527854958,1.1292834319516287,-0.5280303364782134,2.542189936375308e-07,2.538631953705437e-07,1.1398019814040008e-06,1.1394461831370137e-06,1.0707917628249681e-06,1.070435964557981e-06,1.1631491625120424e-06,1.1627933642450553e-06,1.1492121396103324e-06,1.1488563413433453e-06,1.3573242806292626e-06,1.3569684823622755e-06,1.2485223736689772e-06,1.2481665754019901e-06,1.1416992628293017e-06,1.1413434645623146e-06,1.1523239408333097e-06,1.1519681425663226e-06,1.1416536283062815e-06,1.1412978300392944e-06,1.2546983951245867e-06,1.2543425968575996e-06,2.6797237484209873e-07,2.6761657657511163e-07,6.748539298162731e-07,6.74498131549286e-07,4.6167802587855864e-08,4.581200432086876e-08,1.1888245935735564e-06,1.1884687953065693e-06,1.148703762548104e-06,1.148347964281117e-06,1.1826633054868973e-06,1.1823075072199102e-06,1.1937390915019798e-06,1.1933832932349927e-06,1.1913855318429654e-06,1.1910297335759783e-06,1.1860038921967233e-06,1.1856480939297362e-06,7.046569479751143e-07,7.043011497081272e-07,2.1448142950887092e-07,2.1412563124188382e-07,2.657567697378804e-07,2.654009714708933e-07,4.3224057951423814e-08,4.286825968443671e-08,1.1839442647692561e-07,1.1803862820993851e-07,1.6822918503629454e-07,1.6787338676930744e-07,2.926441475125048e-07,2.922883492455177e-07,2.688114472347737e-07,2.684556489677866e-07,3.3945895969560016e-07,3.3910316142861306e-07
