gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals
-0.5758512598440805,-0.06791509958593175,0.6197962916909395,-0.0018328979382257827,-1.0368028041008162,-0.7206781432705686,0.03348733106055227,-3.1634604812096625e-09,3.0302284955306006e-09,-2.280420390331024e-10,9.481005335404039e-11,-1.5343935118791096e-10,2.0207365508848967e-11,1.2045165943293775e-09,1.3377485800084395e-09,7.578789944939382e-10,8.911109801730001e-10,-5.573011110288494e-10,4.2406912534978743e-10,1.4651138587709851e-09,1.598345844450047e-09,4.2475733099287966e-11,1.7570771877834996e-10,7.138985219066962e-11,2.0462183786973162e-10,1.577324437087594e-10,2.909644293878214e-10,-3.469175471139199e-10,2.1368556143485793e-10,1.6952345977259212e-09,1.8284665834049832e-09,2.151500878448218e-09,2.28473286412728e-09,1.078959135894701e-09,1.212191121573763e-09,7.673641083431298e-10,9.005960940221917e-10,1.4159006269028494e-09,1.5491326125819114e-09,1.8353824142301542e-09,1.968614399909216e-09,7.122370587577033e-10,8.454690444367652e-10
-0.6036254470377856,0.011269353304403481,-0.5355704715034548,-1.4183771497176259,1.301245621253215,1.2638558036951353,2.5183344168017143,3.45607260583505e-09,3.4458480263447705e-09,-2.280420390331024e-10,7.129962671212923e-09,-1.5343935118791096e-10,7.055359983367731e-09,1.257460061273211e-09,5.644460570906609e-09,-1.9570552356223594e-09,8.85897586780218e-09,-1.89098741794187e-10,7.091019373974008e-09,-1.0902461044389655e-09,7.992166736618786e-09,4.396062570587923e-10,6.462314375121028e-09,5.109674182578855e-10,6.390953213921935e-09,7.381423826021863e-10,6.163778249577634e-09,2.4321133879721264e-09,4.4698072442076945e-09,7.213012973265615e-10,6.180619334853259e-09,-4.6269556067587634e-10,7.364616192855697e-09,1.672633443283366e-09,5.229287188896454e-09,1.3938287586310066e-09,5.508091873548814e-09,4.521432402892975e-10,6.449777391890523e-09,9.257173105178644e-11,6.809348901128034e-09,1.5564049000144693e-09,5.345515732165351e-09
-0.6032060788290438,1.3546955216882315,1.255826113593264,-1.1883319461880506,-0.11860879775077292,-0.06325667578741934,1.71609307809588,-5.638498232567971e-10,5.194447488909868e-09,-2.280420390331024e-10,4.858639704686174e-09,-1.5343935118791096e-10,4.784037016840982e-09,1.2566732132470754e-09,3.3739244524059963e-09,-1.4150398074429574e-10,4.772101646397367e-09,-2.8569394212343343e-10,4.916291607776505e-09,6.423010021156826e-10,3.988296663537389e-09,3.4257426452588707e-10,4.288023401127184e-09,4.0356422325035166e-10,4.2270334424027194e-09,5.975386228524505e-10,4.0330590428006205e-09,9.093958298012093e-10,3.721201835851862e-09,2.9937943116028583e-09,1.6368033540502132e-09,1.4327880794187e-09,3.1978095862343717e-09,1.572557470351317e-09,3.0580401953017543e-09,1.2851504789082716e-09,3.3454471867448e-09,1.3486821621364421e-09,3.2819155035166293e-09,2.226470471935601e-09,2.4041271937174706e-09,1.3239338759216535e-09,3.3066637897314177e-09
-0.30228626260817515,1.677089728859712,-0.9772379320301006,1.330848778201031,-0.05020713172308397,-1.110913551681388,0.12168602789898485,-3.701895523363146e-10,4.866676178371486e-10,-2.280420390331024e-10,3.4452010453393637e-10,-1.5343935118791096e-10,2.6991741668874495e-10,5.937641194262547e-10,4.772860539254206e-10,1.291739082761935e-09,1.175261017261101e-09,8.767348251892709e-10,7.602567596884369e-10,1.6174753820079288e-09,1.5009973165070948e-09,1.1915805384026297e-09,1.0751024729017957e-09,1.3433159898120941e-09,1.22683792431126e-09,1.5423437640729607e-09,1.4258656985721267e-09,1.5120725997275208e-09,1.3955945342266868e-09,5.782494009443224e-10,4.617713354434884e-10,9.679606352612963e-10,8.514825697604623e-10,7.710672283243976e-10,6.545891628235635e-10,5.871805861808961e-10,4.707025206800621e-10,9.62398413988645e-10,8.459203484878109e-10,2.1356410493148574e-10,9.708603943065175e-11,9.601290983422225e-10,8.436510328413885e-10
-0.4931018185761608,-1.0487185864711068,1.220110873165098,0.8256215474484598,-0.49150552965542427,1.3821312720407146,-0.8898210037532349,-1.619603086587907e-09,1.127719354004873e-09,-2.280420390331024e-10,2.5192804015596777e-09,-1.5343935118791096e-10,2.5938830894048692e-09,1.0367173493801513e-09,3.784039789972931e-09,-2.1188615469154554e-09,6.284608936773246e-10,-2.1795250804489033e-09,5.677973601438768e-10,-1.3890380479465589e-09,1.3582843926462212e-09,-1.6659357680637335e-09,1.0813866725290466e-09,-1.819624119827904e-09,9.276983207648761e-10,-2.193250932773976e-09,5.54071507818804e-10,-1.8813332120442145e-09,8.659892285485655e-10,1.9524250141032217e-10,2.942564942003102e-09,-1.4713178429916051e-09,1.276004597601175e-09,-1.157174884376792e-09,1.590147556215988e-09,-1.6132374239847652e-09,1.134085016608015e-09,-1.86686888059351e-09,8.804535599992699e-10,-9.400939266018334e-10,1.8072285139909466e-09,-2.0294277336573817e-09,7.178947069353984e-10
-0.5653766499675301,0.8430733521312052,-0.6762229025395424,0.8893663829638714,-0.5705709371927078,0.1910040355532115,-0.22014165122748688,-1.8434547722750724e-09,9.921429462116395e-10,-2.280420390331024e-10,6.232697870303306e-10,-1.5343935118791096e-10,6.978724748755219e-10,1.1841100640047788e-09,2.0354218900682117e-09,-4.893443941813391e-10,3.6196743188209384e-10,-1.021259082344248e-09,1.6994725628081503e-10,2.6085639901943385e-10,1.1121682250828667e-09,-4.323920492963743e-10,4.189197767670586e-10,-4.542338694714483e-10,3.970779565919846e-10,-5.178647209568412e-10,3.334471051065917e-10,-4.679088958859642e-10,3.8340293017746867e-10,-6.318272253287299e-10,2.1948460073470303e-10,7.645615781804228e-10,1.6158734042438557e-09,5.325873209267487e-10,1.3838991469901816e-09,1.7967441429178965e-10,1.0309862403552226e-09,3.439573590614386e-10,1.1952691851248715e-09,-1.211981525203749e-10,7.30113673543058e-10,2.2610425062988685e-11,8.739222511264216e-10
-0.6014760742063804,-0.13846698226584844,-0.2920816290233408,-1.4679855903916286,0.058173798085133524,0.1916955249718575,0.9177118271048994,-6.333912824318164e-11,2.4335425908930817e-09,-2.280420390331024e-10,2.5982455016830024e-09,-1.5343935118791096e-10,2.523642813837811e-09,1.2534231960502833e-09,1.1167802665996167e-09,-4.902903836895133e-10,2.8604938463394134e-09,-3.6711135355772806e-10,2.7373148162076282e-09,3.0709611678123017e-10,2.06310734586867e-09,2.593549698879523e-10,2.110848492761948e-09,3.11450087519742e-10,2.058753375130158e-09,4.764863184225288e-10,1.8937171442273715e-09,9.848439359618338e-10,1.3853595266880663e-09,8.116597138830586e-10,1.5585437487668415e-09,1.0536430625890332e-09,1.3165604000608668e-09,1.4768059858963643e-09,8.933974767535357e-10,1.182148348987767e-09,1.188055113662133e-09,1.0914581496211543e-09,1.2787453130287457e-09,8.833910412493389e-10,1.486812421400561e-09,1.2111622211680178e-09,1.1590412414818822e-09
-0.6016839332082371,-0.6011471231996092,-0.3419062476784055,0.6173278566379925,-1.2252657898205448,1.2288638371099816,-0.6315960485188328,-3.6970409477759506e-09,1.6808105652169708e-09,-2.280420390331024e-10,1.7881883435258775e-09,-1.5343935118791096e-10,1.862791031371069e-09,1.2538140292625102e-09,3.27004441182149e-09,-1.9091846068501114e-09,1.070457757088684e-10,-2.7841363386623142e-09,7.679059561033344e-10,-1.0470850555080144e-09,9.691453270509654e-10,-2.1574535200470465e-09,1.412231374880667e-10,-2.3636774324302006e-09,3.4744704987122076e-10,-3.0172987289517573e-09,1.0010683463927775e-09,-3.0648103875139725e-09,1.0485800049549927e-09,-2.358440069320485e-09,3.4220968676150504e-10,-4.2872032127772513e-10,1.5875100612812547e-09,-9.384988971781127e-10,1.077731485380867e-09,-1.4484052252406538e-09,5.67825157318326e-10,-1.3550855578645272e-09,6.611448246944527e-10,-1.5219928752863339e-09,4.942375072726459e-10,-2.149273735768144e-09,1.3304335320916425e-10
0.5485540605181589,-0.9927000537619833,0.7210577769355724,0.13024370379350786,-0.9622454240112317,-1.208440317444613,0.07979519528650739,-2.952372019980875e-09,2.950247857437541e-09,-2.280420390331024e-10,2.259178764897686e-10,-1.5343935118791096e-10,1.5131518864457717e-10,-1.5417666081219157e-09,1.539642445578582e-09,1.4251602092324361e-09,1.42728437177577e-09,2.8381809486249658e-11,3.050597202958345e-11,6.337126617170894e-10,6.358368242604232e-10,-5.429636857729611e-10,5.408395232296273e-10,-5.766238846076388e-10,5.74499722064305e-10,-5.105137496928328e-10,5.08389587149499e-10,1.7406822247822596e-10,1.7619238502155975e-10,-3.405819898669266e-10,3.384578273235928e-10,-9.477396286796525e-10,9.456154661363187e-10,-2.132537039146955e-09,2.130412876603621e-09,-2.3919739455169036e-09,2.3898497829735698e-09,-1.6156297385685987e-09,1.613505576025265e-09,-1.1484963524490558e-09,1.146372189905722e-09,-1.3527144574708192e-09,1.3505902949274854e-09
-0.5861714240469585,2.3350674290348596,-0.3464546399971662,0.30212484200418105,-0.8365780065156475,0.7839092875946501,-0.4421938053365485,-2.5965797194216938e-09,1.1165890493980837e-09,-2.280420390331024e-10,1.2519486309905077e-09,-1.5343935118791096e-10,1.326551318835699e-09,1.2243864301372296e-09,2.7043771001608395e-09,-1.3004662026261963e-09,1.795244673974138e-10,-1.91585766606565e-09,4.3586699604203997e-10,-4.862706831970235e-10,9.937199868265864e-10,-1.3053318734709199e-09,1.7465879655269018e-10,-1.4204773085502304e-09,5.95133614733797e-11,-1.7726845336552038e-09,2.9269386363159377e-10,-1.7068333975294731e-09,2.2684272750586307e-10,-1.283187237592064e-09,1.9680343243154617e-10,8.117811952991711e-11,1.5611687895535273e-09,-1.9700696898648563e-10,1.2829837010371244e-09,-6.295885490695478e-10,8.504021209540623e-10,-5.496057436391616e-10,9.303849263844484e-10,-7.488011913453988e-10,7.311894786782113e-10,-1.0540053212102781e-09,4.2598534881333193e-10
-0.35323092905510656,-0.7098255284827545,0.8681376110510418,1.644882938821155,-0.29434437499970884,2.1481097941439637,-1.839168030566146,-1.0613961766836243e-09,4.373738024747266e-09,-2.280420390331024e-10,5.2070921623977875e-09,-1.5343935118791096e-10,5.2816948502429794e-09,7.193163721526518e-10,6.154450573583542e-09,-3.1667555939644487e-09,2.2683786074664415e-09,-2.771975786600578e-09,2.6631584148303124e-09,-2.5719994756855227e-09,2.8631347257453676e-09,-2.4040687476640204e-09,3.03106545376687e-09,-2.636651970952544e-09,2.7984822304783464e-09,-3.0066684015851773e-09,2.428465799845713e-09,-2.701985411768651e-09,2.7331487896622394e-09,-1.2669579158824791e-09,4.1681762855484115e-09,-3.429513731937043e-09,2.005620469493847e-09,-2.611783293673902e-09,2.8233509077569884e-09,-3.1206066611004836e-09,2.3145275403304066e-09,-3.7022696657590163e-09,1.732864535671874e-09,-2.9937728803064006e-09,2.4413613211244896e-09,-3.660857415880092e-09,1.7742767855507983e-09
-0.578026583188868,-0.16590938356397922,-1.142872249833309,-0.7309223629504074,1.136052349863279,2.0036005544008186,-0.3381259863925417,2.9883738559439917e-09,4.1737254743012016e-09,-2.280420390331024e-10,9.573095793241077e-10,-1.5343935118791096e-10,1.031912267169299e-09,1.208724287429792e-09,2.394075905787002e-09,-2.9690602700086087e-09,1.7837086516513987e-09,-1.1316353113434644e-09,5.371630701374564e-11,-2.089719044826444e-09,9.043674264692341e-10,-5.295927630974822e-10,6.557588552597279e-10,-5.618238194120476e-10,6.235277989451625e-10,-6.585626788410598e-10,5.267889395161502e-10,1.0324638802186132e-09,2.217815498575823e-09,-1.358235777753771e-09,1.7288415939656104e-10,-1.7293746466713494e-09,5.440230283141393e-10,5.219180865358222e-10,1.7072697048930322e-09,1.5917560057379565e-10,1.3445272189310057e-09,-9.552272310286678e-10,2.301243873285422e-10,-1.7063922836064673e-09,5.210406652492573e-10,1.6316069551569487e-11,1.2016676879087796e-09
-0.5016031678301726,1.3239019714775146,0.869362319502503,-1.0070680785603063,-0.8792426869793455,-0.38745138796025613,0.0758821730717569,-2.717372882178737e-09,2.7041700868149733e-09,-2.280420390331024e-10,2.148392436693386e-10,-1.5343935118791096e-10,1.4023655582414717e-10,1.0546513658065355e-09,1.0678541611702994e-09,3.0200938048920005e-10,3.1521217585296384e-10,-7.402663821303325e-10,7.270635867665687e-10,9.329867513591249e-10,9.461895467228885e-10,-2.1782250471775816e-10,2.0461970935399437e-10,-2.1673019632735892e-10,2.0352740096359512e-10,-2.1401476229065422e-10,2.0081196692689042e-10,-5.11081278347128e-10,4.978784829833642e-10,1.535536361409569e-09,1.5487391567733328e-09,1.120040231664537e-09,1.1332430270283009e-09,3.4134717272392884e-10,3.5454996808769264e-10,1.3458132750505576e-11,2.6660928114269374e-11,4.902032157041722e-10,5.03406011067936e-10,1.0975487894597861e-09,1.11075158482355e-09,4.650377645823314e-12,1.7853173009587112e-11
-0.6047740262729363,0.7279292437644744,0.21177928285619219,-0.8947127864932548,-0.8168133846354512,-0.3130272362908452,0.12633495950028964,-2.5406216960248615e-09,2.6702619168602603e-09,-2.280420390331024e-10,3.576822598685014e-10,-1.5343935118791096e-10,2.8307957202330995e-10,1.259613139780263e-09,1.129972918944864e-09,2.0019369866446246e-10,7.055347782906347e-11,-7.527595958747964e-10,8.823998167101954e-10,9.705274781631765e-10,8.408872573277775e-10,-1.2285829638495437e-10,2.5249851722035336e-10,-1.1161579931190666e-10,2.4125602014730567e-10,-7.573269519736443e-11,2.0537291603276342e-10,-3.1814504966060155e-10,4.4778527049600054e-10,1.0010815909891668e-09,8.714413701537679e-10,1.80321078542019e-09,1.673570564584791e-09,1.1185179845774664e-09,9.888777637420674e-10,7.895163587088309e-10,6.598761378734319e-10,1.2168563378885403e-09,1.0872161170531413e-09,1.3616552795563455e-09,1.2320150587209465e-09,6.539749765027294e-10,5.243347556673304e-10
3.6896512189997726,-0.959881338244703,0.6086806440236491,1.2177061702218903,2.743136107543542,-0.577425307608895,-0.4176265957391856,7.538384023507481e-09,8.948819480293161e-09,-2.280420390331024e-10,1.1823934177525776e-09,-1.5343935118791096e-10,1.256996105597769e-09,-5.15490198389098e-10,8.949452583965819e-10,5.619024894340207e-10,1.9723379462197006e-09,3.2304827315005976e-09,4.6409181882862775e-09,-4.292341425156779e-09,2.8819059683710995e-09,-6.124668604902398e-10,7.979685962954401e-10,-6.535558617106661e-10,7.568795950750138e-10,-3.9736058434534164e-10,1.0130748724403384e-09,4.3563979103347646e-10,1.8460752478191563e-09,-1.7523846345838113e-09,3.4194917779813135e-10,-1.2142679669877586e-09,1.9616748979792137e-10,1.7059545254908242e-09,3.116389982276504e-09,1.7316814203451325e-09,3.1421168771308124e-09,8.02287933392653e-10,2.212723390178333e-09,1.1344773476793226e-09,2.5449128044650028e-09,-1.1016019471129426e-09,3.0883350967273734e-10
3.0111098781005845,-0.8139231619968543,-1.2386960470316755,-0.009685846463450677,-0.19314643957800076,0.07944515014731922,-0.8128994671379307,-7.748824010918394e-10,1.7546581273687204e-09,-2.280420390331024e-10,2.3014984894274575e-09,-1.5343935118791096e-10,2.376101177272649e-09,-7.208571342862714e-10,1.8086833941742884e-09,-3.367266790119081e-10,2.192813849448652e-09,-5.119593191057251e-10,2.0175812093548345e-09,-4.264041115486977e-09,1.734500587026417e-09,-3.648175397714681e-09,1.1186348692541212e-09,-4.013734164748035e-09,1.484193636287475e-09,-1.9205052458724e-09,6.090352825881599e-10,-5.123315488194572e-10,2.0172089796411028e-09,-3.950780781852375e-09,1.4212402533918152e-09,-2.312980768338021e-09,2.1655976012253863e-10,-2.19528480135696e-09,3.3425572710359963e-10,-2.5028419056656303e-09,2.6698622794929527e-11,-2.455339632791901e-09,7.420089566865886e-11,-3.331478290518539e-09,8.019377620579792e-10,-2.2512501135730144e-09,2.782904148875454e-10
0.3001060491740162,1.5611782628638167,1.217981105741435,1.0391703219889163,-0.2167068303195255,-0.24657594564319354,-0.5015112718234793,-8.415870870880712e-10,8.063444723507991e-10,-2.280420390331024e-10,1.419889520405768e-09,-1.5343935118791096e-10,1.4944922082509593e-09,-1.0373286546417116e-09,6.106029047971587e-10,1.0928525948630695e-10,1.7572168189251772e-09,-1.9693191568184034e-10,1.45099964375703e-09,-2.9794775060859307e-10,1.3499838088302772e-09,-5.095068315135633e-10,1.138424727925307e-09,-5.395910158747601e-10,1.1083405435641102e-09,-5.030497552119248e-10,1.1448818042269455e-09,-3.9132910578567437e-10,1.256602453653196e-09,3.7943688151641003e-10,2.02736844095528e-09,-2.056107916941108e-09,4.081763575022378e-10,-2.089887927572996e-09,4.4195636813412575e-10,-2.369390197247144e-09,7.214586378082738e-10,-2.20672364726731e-09,5.587920878284396e-10,-1.361775358342441e-09,2.8615620109642935e-10,-2.1227920461978843e-09,4.74860486759014e-10
3.0564506083787353,-0.53616902790829,0.2996258055049048,-1.3428614152211262,2.403949778173307,-1.0032826565738582,-0.04008807650312846,6.5780723782944285e-09,6.919612643425332e-09,-2.280420390331024e-10,1.1349822609780063e-10,-1.5343935118791096e-10,1.8810091394299206e-10,-7.03624979013261e-10,3.6208471388235793e-10,1.144495040002036e-09,1.4860353051329391e-09,3.3207547760976157e-09,3.6622950412285186e-09,-2.9093028098490815e-09,2.5677625447181786e-09,1.373141414044073e-10,4.788544065353103e-10,1.763650031229214e-10,5.179052682538244e-10,-4.872454819982983e-11,2.9281571693107317e-10,9.3755191302477e-10,1.279092178155673e-09,-1.407670844360789e-09,1.066130579229886e-09,-7.511397692647836e-10,4.095995041338806e-10,1.6499957548615735e-09,1.9915360199924764e-09,1.6837618464834138e-09,2.0253021116143167e-09,1.0297582157983416e-09,1.3712984809292446e-09,1.1319787288420962e-09,1.4735189939729993e-09,-6.103121195060876e-10,2.687718543751846e-10
-0.4559658442480259,-1.0328026667685781,0.25979042860256835,-0.20168020120118754,-0.11792176482872443,-0.38291264622928317,0.10128593865830586,-5.619046808422639e-10,6.206255740608807e-10,-2.280420390331024e-10,2.867629322517192e-10,-1.5343935118791096e-10,2.1216024440652777e-10,9.565227882292523e-10,8.978018950106355e-10,2.9580017187076525e-10,2.3707927865214845e-10,4.795873695233966e-11,1.0762156266277143e-11,8.674611252457315e-10,8.087402320271147e-10,5.22869142058253e-10,4.641482488396362e-10,6.031298034779389e-10,5.44408910259322e-10,7.794376288453261e-10,7.207167356267093e-10,8.700356670755956e-10,8.113147738569787e-10,1.5699617902513077e-09,1.5112408970326909e-09,8.050699915017896e-10,7.463490982831727e-10,8.210965343337484e-10,7.623756411151315e-10,5.634030555410324e-10,5.046821623224155e-10,7.302126074814656e-10,6.714917142628487e-10,8.898551579065715e-10,8.311342646879547e-10,7.151656083983287e-10,6.564447151797119e-10
-0.03747390737373704,-0.8633295405207224,-0.6338063351736554,0.808114457681208,0.616827168718346,0.5642373023662541,-0.9730622425473546,1.5183323337307687e-09,4.501329163454659e-09,-2.280420390331024e-10,2.754954790690788e-09,-1.5343935118791096e-10,2.8295574785359795e-09,-1.2201862766044998e-10,2.8609782020634405e-09,-9.999447663433628e-10,1.9830520633805277e-09,-1.7326715830727287e-10,2.8097296714166175e-09,-9.159497307802339e-10,2.067047098943656e-09,-1.3423627747207977e-10,2.8487605522518104e-09,-1.2420990863186264e-10,2.858786921092028e-09,-1.23731228923425e-10,2.859265600800465e-09,-9.016182404714621e-11,2.8928350056767443e-09,-7.62716199118202e-10,2.2202806306056883e-09,-2.4767700140116702e-09,5.062268157122201e-10,-1.3266931003519476e-09,1.6563037293719427e-09,-1.6040878998581236e-09,1.3789089298657667e-09,-2.0418174406519607e-09,9.411793890719296e-10,-2.4870369476411154e-09,4.959598820827749e-10,-1.8795609956225598e-09,1.1034358341013305e-09
0.8406424873379761,0.002702041168599803,-0.8432462295433925,-0.25066310933160674,-0.06957786341880748,-0.7479990029181105,-0.20605556536172231,-4.2503238535449363e-10,3.863986108491974e-10,-2.280420390331024e-10,5.833889571705887e-10,-1.5343935118791096e-10,6.5799164501578e-10,-1.8392144273528886e-09,1.0277834311491976e-09,7.952551941637525e-10,1.6066861903674435e-09,4.785662787968889e-10,1.28999727500058e-09,-3.49026462264687e-10,4.6240453393900403e-10,-3.970033921492465e-10,4.1442760405444453e-10,-4.150627183344788e-10,3.9636827786921225e-10,-3.6627074634594805e-10,4.45160249857743e-10,1.9776902856378466e-10,1.0092000247674756e-09,-1.696673045288517e-09,8.852420490848259e-10,-1.7360707349254558e-09,9.246397387217647e-10,-1.8118384885496014e-09,1.0004074923459103e-09,-2.0311841180837192e-09,1.2197531218800282e-09,-1.765688181068442e-09,9.54257184864751e-10,-2.4029259647545493e-09,1.5914949685508582e-09,-1.7064136931235556e-09,8.949826969198645e-10
-0.6056426810422465,-0.7809954486123544,0.5597763720386664,1.2911445570119426,-0.07880316924958701,-0.46352579799671517,0.8018733215326745,-4.5115127002887957e-10,2.4933902593710695e-09,-2.280420390331024e-10,2.2702810283752924e-09,-1.5343935118791096e-10,2.195678340530101e-09,1.2612395707958458e-09,7.809994185463442e-10,4.0608269208947503e-10,1.636156297252715e-09,1.726651230856565e-10,1.8695738662565336e-09,1.1682000451666387e-09,8.740389441755513e-10,8.034711683883581e-10,1.238767820953832e-09,9.137237979609572e-10,1.1285151913812328e-09,1.266312783057366e-09,7.759262062848241e-10,1.4844582949926993e-09,5.577806943494907e-10,2.660999922058337e-09,6.187609327161471e-10,2.0257899627609834e-09,1.644902658120659e-11,2.0511735835339247e-09,8.934594191734719e-12,1.8045858593606932e-09,2.376531299814968e-10,1.9816612504155924e-09,6.057773892659758e-11,2.348655826863801e-09,3.064168375216108e-10,1.968110991108289e-09,7.412799823390096e-11
0.7889269626947678,-0.8113254939930188,0.5578228956274419,-1.2304726969247743,-0.9783216445099228,-0.46349928605963897,-0.26987353266847736,-2.9978873619009625e-09,2.0057735613746728e-09,-2.280420390331024e-10,7.640717614931876e-10,-1.5343935118791096e-10,8.386744493383789e-10,-1.8098116636529232e-09,8.176978631266333e-10,4.060464225332979e-10,1.3981602230595879e-09,-7.642543406637734e-10,2.2785945986251653e-10,-6.53022597653512e-10,3.390912028727779e-10,-1.585959799918624e-09,5.93845999392334e-10,-1.7310999714683554e-09,7.389861709420655e-10,-1.3565304510506834e-09,3.6441665052439346e-10,-6.348200787216266e-10,3.572937218046633e-10,-1.4670643635422092e-09,4.749505630159192e-10,-2.131138951427007e-09,1.1390251509007172e-09,-3.0426368584893984e-09,2.0505230579631087e-09,-3.3726621513810157e-09,2.3805483508547256e-09,-2.8311365561372735e-09,1.8390227556109836e-09,-2.4450657249431078e-09,1.4529519244168178e-09,-2.4318872909915725e-09,1.4397734904652826e-09
-0.6041791632714549,0.23275857816335663,0.08754069014302852,0.8442799430211347,-0.15518437015956768,0.3110643054608672,0.770108900060849,-6.674033720678982e-10,2.619710246812528e-09,-2.280420390331024e-10,2.1803489137777323e-09,-1.5343935118791096e-10,2.105746225932541e-09,1.2584983941354099e-09,6.938084806092201e-10,-6.535923965637993e-10,2.6058992713084295e-09,-7.136625086631694e-10,2.6659693834077994e-09,1.5474075713316193e-10,1.7975661176114681e-09,-8.438078766276861e-11,2.0366876624073986e-09,-6.902564667444986e-11,2.0213325214190798e-09,-2.0081960299501075e-11,1.9723888350441313e-09,3.837503370023734e-10,1.5685565377422565e-09,8.83031686644179e-10,1.069275188100451e-09,9.052526936663208e-10,1.0470541810783092e-09,1.1526691748373005e-09,7.996376999073295e-10,8.271493486613027e-10,1.1251575260833273e-09,7.842347982556053e-10,1.1680720764890247e-09,8.546107045669411e-10,1.0976961701776889e-09,7.490127074627297e-10,1.2032941672819003e-09
-0.45666885236389343,-1.127902542875929,-0.13751541775212214,-1.0713897366927634,-0.5561411906830644,1.3162156007324797,-0.6112020200670196,-1.802600962994459e-09,1.558894067183514e-10,-2.280420390331024e-10,1.7304483306797081e-09,-1.5343935118791096e-10,1.8050510185248994e-09,9.580688143665904e-10,2.916559184079401e-09,-2.0286858597676285e-09,7.019549005481808e-11,-2.1781918880430125e-09,2.1970151833020206e-10,-1.3505361706296727e-09,6.079541990831378e-10,-1.7025492660982483e-09,2.5594110361456213e-10,-1.8601510281872826e-09,9.83393415255279e-11,-2.2070399949677953e-09,2.4854962525498485e-10,-1.993683189766822e-09,3.519282005401149e-11,-1.6007491079326503e-09,3.5774126178016017e-10,-1.6216368097965202e-09,3.368535599162902e-10,-1.400479351417604e-09,5.580110182952064e-10,-1.8564231632829218e-09,1.020672064298887e-10,-2.0625119838238606e-09,1.0402161411105017e-10,-2.0962822222865548e-09,1.3779185257374432e-10,-2.2403151890608794e-09,2.818248193480689e-10
-0.5962534326596458,1.0850121515834021,-1.3478126230393317,0.8987519977181366,-0.9682549773494034,-0.7438640069725627,-0.020948556520701427,-2.9693863968983944e-09,2.6820343532003492e-09,-2.280420390331024e-10,5.931000466494263e-11,-1.5343935118791096e-10,1.3391269251013405e-10,1.243572163994101e-09,1.5309242076921459e-09,7.895983284542369e-10,1.0769503721522819e-09,-4.6175605070325556e-10,1.7440400700521055e-10,1.5220360858536205e-09,1.8093881295516655e-09,1.592706398313825e-10,4.466226835294275e-10,2.006683078441485e-10,4.880203515421935e-10,3.302647001243344e-10,6.176167438223794e-10,-1.458665579086176e-10,1.414854857894274e-10,-7.346354292154196e-10,4.4728338551737455e-10,2.3493056762498425e-09,2.6366577199478877e-09,1.3391323562248681e-09,1.626484399922913e-09,1.036046115015205e-09,1.32339815871325e-09,1.6643203702844253e-09,1.9516724139824705e-09,6.912845155260125e-10,9.786365592240575e-10,9.796139890888968e-10,1.2669660327869418e-09
-0.5753317528373975,0.2891703624913687,0.4262331659494988,0.0018861159368552813,0.3473119553227002,-0.7405185429586258,1.3901364881245202,7.552750534846389e-10,2.952467290243711e-09,-2.280420390331024e-10,3.935784382761452e-09,-1.5343935118791096e-10,3.861181694916261e-09,1.2035101820720098e-09,2.50423216165634e-09,7.85021578945393e-10,2.922720764782957e-09,9.049858601889539e-10,2.802756483539396e-09,1.490345282999176e-09,2.2173970607291737e-09,1.504221612728518e-09,2.203520730999832e-09,1.6893735054485086e-09,2.0183688382798412e-09,2.2415961970318582e-09,1.4661461466964916e-09,2.625147395977092e-09,1.0825949477512578e-09,3.2925406728114196e-09,4.152016709169303e-10,2.175769659875575e-09,1.5319726838527748e-09,2.5371252730974656e-09,1.1706170706308843e-09,2.355754533083608e-09,1.3519878106447418e-09,2.4499154274521264e-09,1.2578269162762235e-09,2.7002886700626553e-09,1.0074536736656946e-09,2.7300023260408246e-09,9.777400176875253e-10
