gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals
-0.5214856476451174,-0.8439821050300416,0.9531945935850784,-1.376128582334118,0.04342105013235555,-0.22185395036298936,-0.5959984492105611,2.0542844380042653e-06,2.987797459624447e-07,2.0542844380042653e-06,2.987797459624447e-07,2.1798666971491145e-06,1.7319748681759546e-07,2.285424898330541e-06,6.763928563616885e-08,2.235236252984719e-06,1.1782793098199097e-07,2.2285918735924485e-06,1.2447231037426147e-07,2.289712695998978e-06,6.335148796773217e-08,2.205303557454971e-06,1.4776062651173897e-07,2.20005618344325e-06,1.5300800052345987e-07,2.465212826383509e-06,1.1214864241679887e-07,2.452901613177198e-06,9.983742921048813e-08,2.3759417271782583e-06,2.287754321154837e-08,2.2321790349074048e-06,1.2088514905930522e-07,2.6061741585753473e-06,2.5310997460863736e-07,2.5486968530441763e-06,1.9563266907746636e-07,2.2805860811528764e-06,7.247810281383362e-08
-0.5074372029663493,0.2364618588377914,-1.1596753930475243,-0.8089259360231554,-0.9439898722533405,-1.7375531319661643,0.4501719214440803,3.356042701000762e-06,2.574856718041382e-07,3.356042701000762e-06,2.574856718041382e-07,3.3208578146655433e-06,2.926705581393567e-07,3.580956405164942e-06,3.2571967639957924e-08,3.532119805481022e-06,8.14085673238779e-08,3.489182984844832e-06,1.2434538796006803e-07,3.492898868950214e-06,1.2062950385468603e-07,3.4477925155684424e-06,1.6573585723645762e-07,3.220638619949962e-06,3.9288975285493806e-07,3.817781900791596e-06,2.0425352798669553e-07,3.769997046277075e-06,1.56468673472175e-07,3.7337644569594325e-06,1.2023608415453243e-07,3.5080524447232757e-06,1.0547592808162434e-07,3.612201621045974e-06,1.3267517589258962e-09,3.6151075820864373e-06,1.5792092815372156e-09,3.6944379360071105e-06,8.090956320221049e-08
0.3245476199384199,1.1022203694743642,0.3761635503734835,1.4290074946586633,0.3124348039039771,1.4004326374030087,0.3259576421836785,4.399140106021353e-06,9.352696236918931e-07,4.399140106021353e-06,9.352696236918931e-07,4.235132690166092e-06,7.712622078366322e-07,4.255289385279344e-06,7.914189029498843e-07,4.286524387562676e-06,8.226539052332163e-07,4.28191055803908e-06,8.180400757096203e-07,4.236142074997778e-06,7.722715926683175e-07,4.226815752952723e-06,7.629452706232625e-07,4.176713377799133e-06,7.12842895469673e-07,4.041661421691486e-06,5.777909393620258e-07,4.0383994069606666e-06,5.745289246312065e-07,3.994958534843835e-06,5.310880525143749e-07,3.857527399146202e-06,3.936569168167419e-07,4.093635606424954e-06,6.297651240954936e-07,4.0731434075502305e-06,6.092729252207704e-07,3.893557187102743e-06,4.2968670477328257e-07
1.036500711496589,-1.0929543938689996,0.6111971153750546,-0.8301526917478308,-0.9441867573786755,-1.7492455165913514,-1.2628340006485734,1.754313550950552e-06,2.0467714128204176e-07,1.754313550950552e-06,2.0467714128204176e-07,1.9169422146465346e-06,3.673058049780244e-07,1.2949006166431597e-06,2.5473579302535043e-07,1.3946551675975441e-06,1.5498124207096604e-07,1.4823703794146267e-06,6.72660302538835e-08,1.4748037817279358e-06,7.483262794057438e-08,1.567237451630899e-06,1.7601041962388792e-08,1.44458545632314e-06,1.0505095334537019e-07,1.118573117473687e-06,4.310632921948231e-07,1.210164621047726e-06,3.3947178862078413e-07,1.2483789338865095e-06,3.012574757820007e-07,1.7490802234544036e-06,1.9944381378589343e-07,1.2840771642767706e-06,2.655592453917395e-07,1.3058322230636505e-06,2.438041866048597e-07,1.5811238864741515e-06,3.1487476805641334e-08
-0.5967919350736645,-0.18839504505141047,-0.3758486088054549,-0.23705073730370202,0.1425208081974247,1.2757745520709347,0.28984376672591533,2.8441596198560453e-06,5.761995492002348e-07,2.8441596198560453e-06,5.761995492002348e-07,2.8721922940421996e-06,5.481668750140806e-07,3.1086784291748572e-06,3.1168073988142294e-07,3.051242181581247e-06,3.691169874750333e-07,3.0492775604612523e-06,3.7108160859502786e-07,3.124775740216268e-06,2.955834288400121e-07,3.124627448136067e-06,2.9573172092021305e-07,2.8796191799038715e-06,5.407399891524086e-07,3.47749724658694e-06,5.713807753066001e-08,3.4708335619304737e-06,5.0474392874193534e-08,3.4244334437778245e-06,4.07427472154433e-09,3.5944454604393268e-06,1.740862913830466e-07,3.4135456954982716e-06,6.813473558008515e-09,3.404504034236718e-06,1.58551348195622e-08,3.4492304396085605e-06,2.8871270552280325e-08
-0.3811392740633982,1.6342893498714532,1.52266930376377,1.3636237209314104,1.4915156227261623,-0.7861555471806533,1.7911641776910896,5.040196204142846e-06,1.8900850964941387e-07,5.040196204142846e-06,1.8900850964941387e-07,4.797018360169581e-06,4.3218635362267913e-07,5.209130301664526e-06,2.007441212773422e-08,5.172448824542935e-06,5.6755889249324575e-08,5.253140240436227e-06,2.3935526643967185e-08,5.310829509556174e-06,8.162479576391407e-08,5.180342969758772e-06,4.8861744033488085e-08,4.893522216529e-06,3.356824972632599e-07,4.529641387956434e-06,6.995633258358257e-07,4.610484970245157e-06,6.187197435471026e-07,4.733213767953863e-06,4.959909458383971e-07,4.593886316235422e-06,6.35318397556838e-07,5.198929925400018e-06,3.0274788392242293e-08,5.62200111561887e-06,3.9279640182660997e-07,4.801376757707726e-06,4.278279560845336e-07
-0.5218902904383012,0.14173543347345646,-1.0061834443911066,0.8344480820767581,0.0767496106252083,0.28790203090714966,0.44052342236362285,3.241912851544517e-06,3.5999065794166287e-07,3.241912851544517e-06,3.5999065794166287e-07,3.2208230016171453e-06,3.810805078690348e-07,3.473232663540214e-06,1.2867084594596613e-07,3.423005074699531e-06,1.7889843478664895e-07,3.4179835195047513e-06,1.8391998998142874e-07,3.4808165985601442e-06,1.2108691092603586e-07,3.415739748818196e-06,1.86163760667984e-07,3.145471191638776e-06,4.5643231784740416e-07,3.7493491118941794e-06,1.4744560240799935e-07,3.7402273050185564e-06,1.3832379553237634e-07,3.7485219759489212e-06,1.4661846646274116e-07,3.748463218108402e-06,1.465597086222219e-07,3.5698229876731614e-06,3.208052181301869e-08,3.570639826887974e-06,3.126368259820621e-08,3.835700553779065e-06,2.3379704429288458e-07
2.7353366597339743,-0.09544949121123977,0.9993315077034446,-0.4442517678515718,-0.5926401607169486,-0.6046095183671202,-0.017592030920971304,2.9561438103985072e-06,9.380550556824287e-08,2.9561438103985072e-06,9.380550556824287e-08,2.970346437052667e-06,7.960287891408292e-08,1.7437480761471455e-06,1.3062012398196046e-06,2.0070014219232866e-06,1.0429478940434635e-06,2.1789891430806468e-06,8.709601728861033e-07,2.04727104073566e-06,1.0026782752310903e-06,2.319828996956349e-06,7.301203190104013e-07,2.622464513113402e-06,4.274848028533483e-07,2.37737063294471e-06,6.725786830220402e-07,2.5692152707042143e-06,4.807340452625358e-07,2.71925442987113e-06,3.306948860956202e-07,3.568640293380348e-06,5.186909774135977e-07,2.6108339550949737e-06,4.3911536087177645e-07,2.6706493437141918e-06,3.7929997225255835e-07,2.865122111392577e-06,1.8482720457417305e-07
2.5551598117170617,-0.6081184208838618,-0.618106913831356,-0.12755969162293312,1.5827166245292499,-1.4977399162202039,-1.4234112489298276,2.3384616003986346e-06,9.822945114814347e-07,2.3384616003986346e-06,9.822945114814347e-07,2.428947979987779e-06,1.0727808910705792e-06,1.2059264716669628e-06,1.5024061725023716e-07,1.4518392981680599e-06,9.56722092508599e-08,8.478430745892549e-07,5.08324014327945e-07,4.871000646327986e-07,8.690670242844014e-07,1.5484869376639354e-06,1.923198487467354e-07,1.6609989826638387e-06,3.048318937466388e-07,1.8167330735422206e-06,4.605659846250207e-07,1.2045798787248797e-06,1.5158721019232025e-07,1.595892338901316e-06,2.3972524998411614e-07,2.0459133189346073e-06,6.897462300174073e-07,1.4912934321947203e-06,1.3512634327752033e-07,1.5575669377956216e-06,2.0139984887842163e-07,1.466576588903133e-06,1.1040949998593309e-07
-0.5413436631713338,0.024635330664114587,-0.9377480870079963,0.670467377800663,1.0133063649848686,-1.5473734707886957,0.3681930839433185,3.100826380123916e-06,4.139309016514841e-07,3.1008263801239163e-06,4.139309016514837e-07,3.0971607094169882e-06,4.175965723584117e-07,3.340768599176675e-06,1.73988682598725e-07,3.2886687854161173e-06,2.260884963592826e-07,3.3483809972008683e-06,1.663762845745316e-07,3.441796907875588e-06,7.296037389981212e-08,3.2452508447411577e-06,2.6950643703424224e-07,3.0249148202008095e-06,4.898424615745904e-07,3.6586292556717204e-06,1.438719738963204e-07,3.716066351519936e-06,2.0130906974453588e-07,3.7186102792841025e-06,2.038529975087025e-07,3.627645172726639e-06,1.1288789095123888e-07,3.4967033839520824e-06,1.805389782331754e-08,3.4997574469730456e-06,1.499983480235439e-08,3.804556521982095e-06,2.8979924020669505e-07
-0.6034290941761633,1.6636747763990922,-1.498599024736622,1.4773420609411738,0.8285989837031146,0.7759032051203827,1.3735776240017068,5.075600836935731e-06,3.4951962140930127e-07,5.075600836935731e-06,3.4951962140930127e-07,4.828050520812545e-06,1.01969305286115e-07,5.343061464533029e-06,6.169802490065992e-07,5.284986445717615e-06,5.58905230191185e-07,5.33346885912326e-06,6.073876435968301e-07,5.43596355889e-06,7.0988234336357e-07,5.381398537530127e-06,6.553173220036976e-07,4.375210722875521e-06,3.508704926509088e-07,4.620916593335821e-06,1.0516462219060873e-07,4.666807173258915e-06,5.9274042267515106e-08,4.787135093453647e-06,6.105387792721691e-08,4.8351072947220135e-06,1.090260791955837e-07,4.318285826472634e-06,4.0779538905379574e-07,4.277723042887498e-06,4.4835817263893147e-07,5.0017261302752e-06,2.7564491474876996e-07
-0.42727989568086555,-0.6866232316181751,0.6496152679959475,1.1091412441867894,-0.4035230730138007,-1.2862113505166342,-0.46126293613896185,2.2438761434235895e-06,2.715222969465206e-07,2.2438761434235895e-06,2.715222969465206e-07,2.3460438269491517e-06,1.6935461342095846e-07,2.4332613589550587e-06,8.21370814150514e-08,2.3921392317314913e-06,1.232592086386188e-07,2.3709400600496515e-06,1.4445838032045867e-07,2.400778482167202e-06,1.1461995820290834e-07,2.334642450784918e-06,1.8075598958519213e-07,2.359641546376489e-06,1.5575689399362096e-07,2.75110995387422e-06,2.3571151350410983e-07,2.725002991983655e-06,2.0960455161354468e-07,2.7332463095006622e-06,2.1784786913055208e-07,2.663307204490687e-06,1.4790876412057675e-07,2.8356881811619485e-06,3.2028974079183835e-07,2.8683118479727072e-06,3.529134076025971e-07,2.749286750601646e-06,2.3388831023153576e-07
0.33561715021598054,-0.9604387504565347,-1.62040116590069,0.42766993896520894,-0.20770157607120268,0.6402093992680105,-1.251842812129149,1.91397322748846e-06,3.510942333326498e-07,1.9139732274884604e-06,3.510942333326502e-07,2.056883921132011e-06,4.94004926976201e-07,1.7652161083910885e-06,2.0233711423527834e-07,1.7975164606639247e-06,2.3463746650811453e-07,1.8090989871671092e-06,2.4621999301129907e-07,1.7783992152592425e-06,2.1552022110343233e-07,1.8000516427787035e-06,2.3717264862289333e-07,1.3635897876114778e-06,1.9928920654433234e-07,1.8518022369955397e-06,2.8892324283972954e-07,1.862713181361946e-06,2.9983418720613595e-07,1.8489440393711251e-06,2.8606504521531497e-07,1.8556936917315141e-06,2.9281469757570397e-07,1.6137984872123383e-06,5.0919493056528116e-08,1.602263186428177e-06,3.938419227236687e-08,1.8849491514533645e-06,3.220701572975543e-07
0.40441744350188347,1.4581103270200864,-0.44794646887870315,-1.124826957785106,0.7366013928360063,0.13232828502168145,1.1057430957459535,4.827929296803753e-06,4.245448817893631e-07,4.8279292968037525e-06,4.2454488178936227e-07,4.610966415886866e-06,2.0758200087247555e-07,4.6486775101493785e-06,2.452930951349883e-07,4.687599316981909e-06,2.8421490196751864e-07,4.660567509523088e-06,2.5718309450869806e-07,4.5931153629957725e-06,1.897309479813823e-07,4.671409583479034e-06,2.680251684646438e-07,4.258427257733468e-06,1.449571572809225e-07,4.175623787367517e-06,2.277606276468733e-07,4.149814498729707e-06,2.535699162846828e-07,4.210982933327383e-06,1.9240148168700706e-07,4.271341700086882e-06,1.3204271492750818e-07,3.972057696813236e-06,4.313267182011544e-07,4.05276647521281e-06,3.5061793980157993e-07,4.105521641526172e-06,2.9786277348821846e-07
-0.5825490723430349,1.5850792668176692,1.6347404588579335,-0.3030814370993008,-0.2795433766165122,-0.6455591334188221,1.7388868821466705,4.980906102684291e-06,1.8531302026025845e-07,4.980906102684291e-06,1.8531302026025845e-07,4.745050586241157e-06,4.2116853670339277e-07,5.239111983041801e-06,7.289286009725178e-08,5.183046492226493e-06,1.682736928194345e-08,5.159612302787863e-06,6.60682015668652e-09,5.208348530152111e-06,4.212940720756165e-08,5.123938849838382e-06,4.2280273106167444e-08,4.9244641691400924e-06,2.417549538044572e-07,4.58173674496424e-06,5.844823779803093e-07,4.5537648020347185e-06,6.124543209098311e-07,4.517393540766892e-06,6.488255821776578e-07,4.367535343871639e-06,7.986837790729103e-07,5.017429980863226e-06,1.487891420813236e-07,4.962318797776414e-06,2.0390032516813528e-07,4.6744199712210225e-06,4.917991517235272e-07
-0.599683134451201,-0.560936839451816,0.40170291040105904,-0.1958170353108581,1.6111163935493307,0.9952430428156683,0.054942122109027554,2.3953076891773035e-06,7.420334177697364e-07,2.3953076891773035e-06,7.420334177697364e-07,2.4787735768022822e-06,6.585675301447576e-07,2.6611079779731374e-06,4.762331289739025e-07,2.6033934765467733e-06,5.339476304002665e-07,2.7500260897499774e-06,3.8731501719706246e-07,2.832486017200361e-06,3.048550897466789e-07,2.920532165783089e-06,2.1680894116395076e-07,2.526616775061997e-06,6.107243318850429e-07,3.0184096745855284e-06,1.1893143236151146e-07,3.165302754283187e-06,2.7961647336147023e-08,3.0532461655338513e-06,8.409494141318853e-08,3.1959842179613284e-06,5.8643111014288556e-08,3.1550839833543458e-06,1.7742876407305906e-08,3.132202769863294e-06,5.138337083745943e-09,3.09752512727176e-06,3.9815979675279726e-08
-0.5870881224118366,-0.07195063658427174,-1.6451996912037197,-1.1880961135245458,-1.5193519230379016,-0.9005301616861088,0.1497573023149003,2.984456086837261e-06,2.6712180463365926e-07,2.984456086837261e-06,2.6712180463365926e-07,2.995162147351235e-06,2.5641574411968505e-07,3.24467383104392e-06,6.904060427000108e-09,3.1881714945068954e-06,6.340639696402473e-08,3.1213434473373205e-06,1.302344441335996e-07,3.0887921013348207e-06,1.6278579013609942e-07,3.0949462764656224e-06,1.566316150052977e-07,2.781147311699764e-06,4.70430579771156e-07,3.588003944017793e-06,3.3642605254687277e-07,3.5151757394336373e-06,2.6359784796271714e-07,3.4739151752397205e-06,2.2233728376880036e-07,3.1618811965149564e-06,8.969669495596375e-08,3.3082261241333372e-06,5.66482326624171e-08,3.318314710087713e-06,6.673681861679295e-08,3.3272543181686777e-06,7.567642669775758e-08
1.8086669764319454,-1.15669854937264,1.487129629861183,1.0585699085869016,0.009400029404201595,-0.6159058098167103,-1.6293844543549794,1.6775122693296682e-06,5.695092047254081e-07,1.6775122693296684e-06,5.695092047254083e-07,1.84962589130583e-06,7.416228267015699e-07,8.758485621936473e-07,2.3215450241061277e-07,1.0499176776884954e-06,5.8085386915764646e-08,1.0786149172566022e-06,2.9388147347657873e-08,8.726289537951482e-07,2.3537411080911192e-07,1.2025977782233602e-06,9.459471361910009e-08,1.3602054768074133e-06,2.522024122031532e-07,5.165673365571939e-07,5.914357280470662e-07,5.511076918212041e-07,5.56895372783056e-07,4.2488469578864656e-07,6.831183688156135e-07,6.944004007053525e-07,4.1360266389890754e-07,8.298179603650843e-07,2.7818510423917575e-07,7.871595192623944e-07,3.2084354534186573e-07,5.283513145780984e-07,5.796517500261617e-07
3.0446615684582006,-0.49832517854330177,-0.10920732278712963,-1.1319796412816685,-0.7776598932845517,-0.7295419292490952,-0.36908793202287177,2.4707445000377353e-06,1.5570974448561482e-07,2.4707445000377353e-06,1.5570974448561482e-07,2.544893941521451e-06,8.156030300189893e-08,1.121245276714788e-06,1.505208967808562e-06,1.4142685657495671e-06,1.212185678773783e-06,1.6418694159300231e-06,9.84584828593327e-07,1.5608037086600905e-06,1.0656505358632596e-06,1.8024653339812799e-06,8.239889105420702e-07,1.8202187927325439e-06,8.062354517908062e-07,1.805441302454361e-06,8.210129420689891e-07,2.0555886169831084e-06,5.708656275402417e-07,2.283853639908993e-06,3.426006046143572e-07,3.5854428790397485e-06,9.589886345163984e-07,1.9394265575423087e-06,6.870276869810414e-07,2.077291888185289e-06,5.49162356338061e-07,2.9653560892515576e-06,3.3890184472820753e-07
-0.5881366475081116,-1.1324589004192003,-0.8900548803536562,-0.01303946694125541,1.3594294585328424,1.4866426352835918,-1.2618150308638414,1.706717081770209e-06,1.5585298017006915e-07,1.706717081770209e-06,1.5585298017006915e-07,1.8752239094099642e-06,3.243598078098243e-07,1.967399568534043e-06,4.16535466933903e-07,1.9107963201992905e-06,3.599322185991506e-07,2.0163463695409805e-06,4.6548226794084055e-07,2.111706982250669e-06,5.60842880650529e-07,2.3305317296103103e-06,7.796676280101703e-07,1.4037714072878516e-06,1.4709269431228835e-07,1.508405206445334e-06,4.245889515480595e-08,1.6087394518789722e-06,5.7875350278832294e-08,1.5094610848133219e-06,4.1403016786818085e-08,1.833151400015663e-06,2.8228729841552314e-07,1.352617954521611e-06,1.9824614707852892e-07,1.3509418096918756e-06,1.9992229190826438e-07,1.5185038264783092e-06,3.236027512183076e-08
2.580747336320414,1.8241217542713846,0.2556316909323954,1.6684591430395184,0.5952975409386964,-0.70220518907667,-0.9013636714081286,5.268913203150795e-06,3.283764167512935e-06,5.268913203150795e-06,3.283764167512935e-06,4.997488809800047e-06,3.012339774162187e-06,4.125036799271597e-06,2.1398877636337376e-06,4.373412211662439e-06,2.388263176024579e-06,4.250347363745657e-06,2.2651983281077974e-06,3.83702250415563e-06,1.85187346851777e-06,4.508470877170685e-06,2.523321841532825e-06,4.1881057138902355e-06,2.2029566782523757e-06,3.544140180017855e-06,1.5589911443799954e-06,3.432787395174841e-06,1.447638359536981e-06,2.8546249503021784e-06,8.694759146643186e-07,3.3327203613775365e-06,1.3475713257396767e-06,3.0339093224949993e-06,1.0487602868571395e-06,2.2301872517482213e-06,2.4503821611036153e-07,1.8627896099848068e-06,1.2235942565305306e-07
-0.5603347145632714,0.23532799967234475,1.373509846553741,-0.9239505915724133,-1.5220367207086656,0.017795383229903552,0.5715773420261706,3.354676586156258e-06,4.05125461823372e-07,3.354676586156258e-06,4.05125461823372e-07,3.3196604150043358e-06,4.4014163297529413e-07,3.6030362954709915e-06,1.567657525086384e-07,3.549108751364722e-06,2.10693296614908e-07,3.4852581895803575e-06,2.745438583992724e-07,3.4540395369438617e-06,3.0576251103576825e-07,3.477731997543221e-06,2.8207005043640896e-07,3.7138533207155677e-06,4.59487272640622e-08,3.835849237241962e-06,7.604718926233221e-08,3.766407932677973e-06,6.605884698342907e-09,3.73177532861153e-06,2.8026719368099796e-08,3.507202481569555e-06,2.5259956641007474e-07,4.019213160740757e-06,2.5941111276112737e-07,3.9715222787496315e-06,2.1172023077000158e-07,3.6379395916382305e-06,1.218624563413994e-07
1.9358444268149877,0.4527940802709172,-1.2849790240422703,0.13433492491229648,1.365867060596614,-0.41058082887905684,-1.075501046771063,3.6166876453205283e-06,1.8413456657225985e-06,3.6166876453205283e-06,1.8413456657225985e-06,3.549313108361819e-06,1.7739711287638894e-06,2.758654497227883e-06,9.833125176299534e-07,2.9449633818939135e-06,1.1696214022959837e-06,2.5946718484294426e-06,8.193298688315128e-07,2.281618540789047e-06,5.062765611911172e-07,2.8460908551260954e-06,1.0707488755281656e-06,2.9616400602676054e-06,1.1862980806696757e-06,3.0967112201641236e-06,1.3213692405661939e-06,2.7454896325734314e-06,9.701476529755017e-07,2.9190268871244043e-06,1.1436849075264745e-06,3.1214459637941157e-06,1.346103984196186e-06,2.474101386251881e-06,6.987594066539511e-07,2.488599894663739e-06,7.132579150658091e-07,2.4920262444949298e-06,7.16684264897e-07
-0.116311951810271,-0.008346544176496213,0.599893446114549,-0.3391114422327232,1.0333311352840238,-1.1559988792866633,0.4085981895160424,3.0610886153358355e-06,5.023502101433646e-07,3.0610886153358355e-06,5.023502101433646e-07,3.0623305585802358e-06,5.011082668989644e-07,3.1126420918395053e-06,4.5079673363969484e-07,3.1014480363074944e-06,4.619907891717058e-07,3.114685030646743e-06,4.4875379483245735e-07,3.134754740301444e-06,4.286840851777562e-07,3.095229473284343e-06,4.6820935219485703e-07,3.198019169756795e-06,3.6541965572240536e-07,3.477584625914819e-06,8.585419956438131e-08,3.48964382082128e-06,7.379500465792026e-08,3.469761566294821e-06,9.3677259184379e-08,3.4537797339387674e-06,1.0965909154043278e-07,3.6177547975189836e-06,5.4315972039783416e-08,3.601932022377666e-06,3.849319689846566e-08,3.48861551437984e-06,7.482331109936e-08
0.41189451303348223,-0.46131033550815076,0.7607175217250183,0.1413192001155816,0.3670289382151982,0.8767315035066043,-0.431804964810164,2.515341331882705e-06,3.5549145900524977e-08,2.5153413318827053e-06,3.554914590052455e-08,2.583983064633567e-06,3.3092586850336956e-08,2.332775449622383e-06,2.1811502816084686e-07,2.372416862052195e-06,1.7847361573103493e-07,2.3640856484586438e-06,1.868048293245861e-07,2.3042591552942307e-06,2.466313224889991e-07,2.3341060857755753e-06,2.1678439200765454e-07,2.5413485756506736e-06,9.541902132556245e-09,2.797784319220404e-06,2.4689384143717416e-07,2.7903806479445347e-06,2.3949017016130484e-07,2.8011137598524626e-06,2.502232820692328e-07,2.752782206715622e-06,2.0189172893239204e-07,2.9336764599340175e-06,3.827859821507877e-07,2.9337547191963574e-06,3.8286424141312757e-07,2.7915820037781663e-06,2.406915259949365e-07
-0.18505513790349343,-0.14532728124143574,1.3487740509905735,0.6129359906265043,-0.08783428809203161,1.6650877131167858,0.3119751410736895,2.8960492312410875e-06,5.509746241775925e-07,2.8960492312410875e-06,5.509746241775925e-07,2.917673538421189e-06,5.293503169974911e-07,2.9780720634204772e-06,4.689517919982027e-07,2.960262049419898e-06,4.867618059987818e-07,2.955730993610117e-06,4.912928618085629e-07,2.9749947003328485e-06,4.720291550858314e-07,2.988766350189173e-06,4.582575052295068e-07,3.185290635872747e-06,2.6173321954593294e-07,3.3736343550710415e-06,7.338950034763845e-08,3.3668722997284978e-06,8.015155569018215e-08,3.361239310574908e-06,8.57845448437718e-08,3.4777354764640636e-06,3.07116210453837e-08,3.6130636729207673e-06,1.6603981750208735e-07,3.633563310354193e-06,1.8653945493551317e-07,3.383028157131244e-06,6.399569828743597e-08
-0.5764961725737463,-0.19364521849390737,1.000374269734762,-1.0734404157599409,-1.1777377075058888,-1.6223298878037875,0.10894467328902631,2.8378340195570085e-06,3.6457132910211145e-07,2.8378340195570085e-06,3.6457132910211145e-07,2.8666479053800936e-06,3.3575744327902634e-07,3.09335704556311e-06,1.0904830309601005e-07,3.0378740958804415e-06,1.645312527786784e-07,2.9817671631393682e-06,2.2063818551975167e-07,2.970697835235369e-06,2.3170751342375098e-07,2.940248746125881e-06,2.621566025332387e-07,3.1321735529580917e-06,7.02317957010282e-08,3.4648351479124577e-06,2.6242979925333783e-07,3.402899961444772e-06,2.0049461278565225e-07,3.3591242190584576e-06,1.5671887039933767e-07,3.06899909144014e-06,1.3340625721898004e-07,3.5864284210084718e-06,3.8402307234935185e-07,3.5413930627999702e-06,3.389877141408503e-07,3.239236785961925e-06,3.683143730280519e-08
-0.6021304735117857,-0.6574277127194951,0.09870018490325724,0.3913202902339789,-1.5417149953978568,0.4793882554145325,-0.4439029988129163,2.2790519685841768e-06,2.5726235693594333e-07,2.2790519685841768e-06,2.5726235693594333e-07,2.376875437702407e-06,1.5943888781771316e-07,2.545937002625815e-06,9.622677105694756e-09,2.4879869652212172e-06,4.8327360298902855e-08,2.4188416755269258e-06,1.1747264999319434e-07,2.384113011251668e-06,1.5220131426845217e-07,2.4228707130308253e-06,1.1344361248929479e-07,2.330414035880375e-06,2.0590028963974503e-07,2.8646457402381835e-06,3.283314147180634e-07,2.7885826715333667e-06,2.522683460132466e-07,2.772942495532825e-06,2.3662817001270497e-07,2.6921099722752702e-06,1.5579564675515014e-07,2.8288273307927154e-06,2.9251300527259533e-07,2.8331247334082418e-06,2.968104078881217e-07,2.688747482830629e-06,1.5243315731050906e-07
3.940391264089173,1.0856893326196206,0.3871353297312091,-0.764488413624652,-0.9020361155473279,-1.4417405251313746,0.9072709062937364,4.379222910367333e-06,2.1496502225724223e-07,4.379222910367333e-06,2.1496502225724223e-07,4.2176752681753425e-06,5.341738006525217e-08,2.632705331676429e-06,1.5315525564336615e-06,3.0119351351622775e-06,1.1523227529478128e-06,3.33581866550483e-06,8.284392226052603e-07,3.28785912831747e-06,8.763987597926204e-07,3.6287179104420737e-06,5.355399776680166e-07,3.4744331618197933e-06,6.898247262902971e-07,2.7401067261389865e-06,1.4241511619711038e-06,3.095094559740081e-06,1.0691633283700092e-06,3.3362494398084534e-06,8.28008448301637e-07,5.046661662688607e-06,8.824037745785165e-07,2.7299074540372064e-06,1.434350434072884e-06,2.9146833599084806e-06,1.2495745282016097e-06,3.0988811237082507e-06,1.0653767644018396e-06
-0.6030787520691677,-0.8995038504090014,-1.5558166392943475,-1.4817131153692336,1.1503397600604848,1.7322663199979438,-0.8522949483069769,1.987389815756286e-06,5.6879005717523946e-08,1.987389815756286e-06,5.6879005717523946e-08,2.12123356074876e-06,7.696473927495024e-08,2.2546951596247818e-06,2.1042633815097194e-07,2.1966538583159515e-06,1.523850368421417e-07,2.278306589490621e-06,2.3403776801681106e-07,2.3815168812791182e-06,3.372480598053084e-07,2.64830966050706e-06,6.040408390332504e-07,1.6505117488264479e-06,3.9375707264736194e-07,2.357805797822885e-06,3.1353697634907533e-07,2.4358422069169645e-06,3.915733854431546e-07,2.2842283455795386e-06,2.399595241057287e-07,2.650695289965743e-06,6.064264684919331e-07,2.0751214690198575e-06,3.0852647546047686e-08,2.0891558638029643e-06,4.488704232915445e-08,2.2351757511416443e-06,1.9090692966783443e-07
-0.4125503221530331,-1.107602452559127,-1.7356234898695078,-0.10230655408561141,-0.3930549136729849,-0.2997816057836145,-1.3242434917803614,1.7366650360118693e-06,2.6101701924532925e-07,1.7366650360118693e-06,2.6101701924532925e-07,1.9014732913027795e-06,4.258252745362394e-07,1.9195215955371626e-06,4.438735787706225e-07,1.8798170669478469e-06,4.041690501813068e-07,1.8596664981524473e-06,3.840184813859072e-07,1.8889638810634224e-06,4.133158642968824e-07,1.8429908210748134e-06,3.673428043082733e-07,1.2491132647416194e-06,2.265347520249207e-07,1.5694717563440781e-06,9.382373957753807e-08,1.5415682890805563e-06,6.592027231401621e-08,1.4942528622106932e-06,1.860484544415318e-08,1.4332903412148375e-06,4.235767555170252e-08,1.2855113157497187e-06,1.9013670101682136e-07,1.2902463611859592e-06,1.8540165558058087e-07,1.455233001568639e-06,2.041501519790098e-08
