gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals
2.0000735797596985,1.9954376054431806,-1.0048903384994676,0.17708343819817104,0.4816232769550899,2.21218819276339,-2.1975551557242756,1.1355401617129604e-09,7.5853477151707e-09,-2.280420390331024e-10,6.221765514424638e-09,-1.8517734476455595e-10,6.264630208693184e-09,-1.2787190717259309e-09,5.171088481731809e-09,-3.2544178070945947e-09,3.1953897463631457e-09,-5.477799582511189e-09,9.720079709465511e-10,-4.521602397428106e-09,1.9282051560296346e-09,-5.692819840779719e-09,7.56987712678021e-10,-4.505404587036107e-09,1.944402966421633e-09,-4.3305411521478946e-09,2.119266401309846e-09,-5.311178505852622e-09,1.138629047605118e-09,-5.047892431924056e-09,1.4019151215336845e-09,-5.269125248927152e-09,1.1806823045305886e-09,-5.5613965064438015e-09,8.88411047013939e-10,-5.399430417049444e-09,1.0503771364082965e-09,-6.1080524163732645e-09,3.417551370844759e-10,-5.719562780028632e-09,7.302447734291084e-10,-5.29283829450274e-09,1.1569692589550004e-09,-4.855226919709672e-09,1.594580633748068e-09,-5.536145122827897e-09,9.136624306298436e-10,-5.26803096617673e-09,1.1817765872810105e-09,-5.577315475436347e-09,8.724920780213934e-10,-5.337246316394311e-09,1.1125612370634293e-09,-5.337246326772725e-09,1.112561226685015e-09,-5.562311978236572e-09,8.874955752211686e-10,-5.395547810037302e-09,1.0542597434204383e-09,-5.713305217623456e-09,7.365023358342843e-10,-6.115459021574093e-09,3.3434853188364706e-10
-0.5387941519331519,-1.1387015118417048,0.6563749017309791,1.3337884963829096,-0.7999978831135333,-0.8524331249863496,0.15700232742818407,-2.4930132857402323e-09,2.7094796195379973e-09,-2.280420390331024e-10,4.4450837283086737e-10,-1.8517734476455595e-10,4.0164367856232093e-10,1.1312376977036145e-09,9.147713639058494e-10,9.381259035455284e-10,7.216595697477634e-10,1.5058497003983402e-09,1.2893833666005752e-09,4.523988803909932e-10,2.3593254659322823e-10,9.037097356521772e-10,6.872434018544122e-10,-2.0733143903129856e-10,4.2379777282906354e-10,6.481676238576507e-10,4.317012900598857e-10,1.1489212477034556e-09,9.324549139056906e-10,1.1785080799932064e-09,9.620417461954414e-10,-2.608524704290581e-10,4.77318804226823e-10,1.0052710607323224e-09,7.888047269345573e-10,2.412645119563559e-10,2.479817815859092e-11,3.1294297579151587e-11,1.851720362186134e-10,4.4311726402273923e-10,2.2665093022497425e-10,6.728212967476432e-10,4.5635496294987827e-10,4.060981401286683e-11,1.7585651978489815e-10,6.697308524092969e-10,4.532645186115319e-10,4.170316209383121e-10,2.0056528714054712e-10,1.1778987126516332e-09,9.614323788538682e-10,1.1309690549677266e-09,9.145027211699616e-10,9.64788145068803e-10,7.48321811271038e-10,1.0823109901175145e-09,8.658446563197494e-10,8.804137822581143e-10,6.639474484603493e-10,9.291624854849313e-10,7.126961516871662e-10,9.738669806885431e-10,7.574006468907781e-10
0.8461862367034092,1.551035959353144,1.351859517398533,-0.6300326598130102,0.8343043870873182,-0.4336549490309184,-0.3442338630252291,2.1340585210332722e-09,3.336702891338312e-09,-2.280420390331024e-10,9.746023312719376e-10,-1.8517734476455595e-10,1.017467025540484e-09,-1.8418193080170005e-09,6.391749377119606e-10,3.652179890876084e-10,1.5678623593926484e-09,-7.421813200973388e-10,4.6046305020770114e-10,2.5737306136760877e-10,1.4600174316726488e-09,4.869666566875032e-10,1.689611026992543e-09,-2.843310177951268e-10,9.183133525099131e-10,-6.158694731430011e-10,5.867748971620388e-10,-2.1575515973562383e-10,9.868892105694161e-10,-1.4387603050038664e-09,2.3611593469882643e-10,-1.911918510258516e-09,7.092741399534763e-10,-1.8703602761350794e-09,6.677159058300395e-10,-1.6836267004847031e-09,4.809823301796632e-10,-1.633647111567815e-09,4.31002741262775e-10,-2.252170491317404e-09,1.0495261210123639e-09,-1.3594994547237873e-09,1.5685508441874736e-10,-1.2333326950610294e-09,3.068832475598948e-11,-5.21572529919911e-10,6.810718403851289e-10,-1.3649779535575125e-09,1.6233358325247254e-10,-1.8972336621895755e-09,6.945892918845355e-10,-1.590216140495807e-09,3.8757177019076704e-10,-1.5901326503895954e-09,3.874882800845555e-10,-1.6286018722011382e-09,4.259575018960982e-10,-1.5332487111855342e-09,3.3060434088049424e-10,-1.5152895791861575e-09,3.1264520888111757e-10,-1.4985431742690367e-09,2.9589880396399675e-10
-0.2643878637336927,-0.5067091878448761,1.4464498990821966,-1.0563857034348394,-0.8048925649807424,0.5620657985296974,-0.4372895037324832,-2.506871214523569e-09,1.040765708889589e-09,-2.280420390331024e-10,1.2380634666008776e-09,-1.8517734476455595e-10,1.280928160869424e-09,4.972433243336564e-10,1.9633488299676364e-09,-9.96974048656366e-10,4.691314569776139e-10,-5.990391584230126e-10,8.670663472109673e-10,-1.4969811216596148e-09,3.08756160256349e-11,-1.7945603555163e-09,3.2845484988232005e-10,-1.6164880825416913e-09,1.503825769077114e-10,-1.158314682424414e-09,3.07790823209566e-10,-1.4270171318593495e-09,3.908837377463037e-11,-2.4244471377003965e-09,9.583416320664165e-10,-2.115893489861705e-09,6.497879842277253e-10,-2.371489618913773e-09,9.05384113279793e-10,-1.8419715521344518e-09,3.7586604650047185e-10,-1.7781231390781773e-09,3.120176334441974e-10,-1.929861235592209e-09,4.637557299582289e-10,-1.8929595662712687e-09,4.268540606372888e-10,-2.5041180091601845e-09,1.0380125035262046e-09,-2.110725165606784e-09,6.446196599728039e-10,-2.350983428061843e-09,8.84877922427863e-10,-1.7430005687660016e-09,2.7689506313202164e-10,-2.1975445685327836e-09,7.314390628988036e-10,-2.118793490353668e-09,6.526879847196881e-10,-2.2519460713103764e-09,7.858405656763965e-10,-2.0159788815955374e-09,5.498733759615575e-10,-1.8820925306293822e-09,4.1598702499540233e-10,-1.8082503448098165e-09,3.421448391758366e-10
-0.4658184141506778,0.622753838109355,0.3813876102097109,-1.1698724311809872,-0.2654025004485189,1.1961110197651428,-0.29142003847492665,-9.794553177539425e-10,7.366141434096755e-11,-2.280420390331024e-10,8.250746930618077e-10,-1.8517734476455595e-10,8.679393873303542e-10,9.780923155812043e-10,2.0312090476761144e-09,-1.8643772378060046e-09,8.112605057110945e-10,-1.1382084347398853e-09,8.509170264497524e-11,-1.3739791330503142e-09,3.2086240095540416e-10,-2.0072462733039e-09,9.541295412089901e-10,-1.417430610505058e-09,3.64313878410148e-10,-6.0968214506637e-10,4.4343458702854004e-10,-1.4601799279065594e-09,4.0706319581164937e-10,-1.4373020515801148e-09,3.841853194852047e-10,-2.0135834176363996e-09,9.604666855414895e-10,-1.6467830167741881e-09,5.936662846792781e-10,-1.847773622074653e-09,7.94656889979743e-10,-2.065776584383029e-09,1.012659852288119e-09,-1.6155132183092112e-09,5.623964862143011e-10,-1.8063776346449112e-09,7.532609025500012e-10,-2.403850866813068e-09,1.350734134718158e-09,-2.532426088022013e-09,1.4793093559271028e-09,-2.6299948765363017e-09,1.5768781444413916e-09,-1.678723553100807e-09,6.256068210058969e-10,-2.138609681174722e-09,1.0854929490798119e-09,-2.0095535352827006e-09,9.564368031877906e-10,-2.112061904788519e-09,1.0589451726936088e-09,-1.7578788288506165e-09,7.047620967557064e-10,-1.5713442794616077e-09,5.182275473666976e-10,-1.4948309565510647e-09,4.417142244561546e-10
-0.5683958786468635,-0.8984697809385193,-0.15314639403295954,0.3276519026587706,-0.021234336618986112,1.135229489413403,-0.1668927749780779,-2.8816115047089895e-10,4.1239130963648504e-10,-2.280420390331024e-10,4.725104210742817e-10,-1.8517734476455595e-10,5.153751153428281e-10,1.1900168519679158e-09,1.8905693120753e-09,-1.7810884883308316e-09,1.0805360282234476e-09,-9.344888803546792e-10,2.3393642024729526e-10,-9.048444764541499e-10,2.0429201634676595e-10,-1.505878594870283e-09,8.05326134762899e-10,-8.513476034675045e-10,1.5079514336012056e-10,1.426186879609596e-10,8.431711480683436e-10,-7.923954681598242e-10,9.18430080524402e-11,-3.591134724697216e-10,3.414389876376624e-10,-9.111981128044882e-10,2.1064565269710423e-10,-5.191721397327112e-10,1.8138032037467283e-10,-7.994141851919034e-10,9.886172508451939e-11,-1.2026049402147322e-09,5.020524801073482e-10,-3.7727041736230134e-10,3.2328204274508265e-10,-4.912826234958848e-10,2.0926983661149924e-10,-7.294950074650388e-10,2.894254735765476e-11,-1.0842250796240651e-09,3.8367261951668113e-10,-9.821499900946668e-10,2.815975299872828e-10,-6.866445675730071e-10,1.3907892534376878e-11,-9.339324179848089e-10,2.333799578774249e-10,-9.808406333954395e-10,2.8028817328805554e-10,-8.196875010120877e-10,1.1913504090470366e-10,-1.0561680347753364e-09,3.5561557466795243e-10,-9.813335753064678e-10,2.807811151990838e-10,-9.298659269737489e-10,2.2931346686636486e-10
2.258441472708334,0.4686740183881283,1.280258956137851,0.29846173634991324,-1.2706913976105485,-0.7302083246186696,-0.28292825132893923,-3.825650907477497e-09,2.796576306149187e-09,-2.280420390331024e-10,8.010325622952077e-10,-1.8517734476455595e-10,8.438972565637542e-10,-1.1027875593858057e-09,7.371295805749568e-11,7.709167233777074e-10,1.7999913247060174e-09,-2.1326847062364273e-09,1.1036101049081172e-09,-3.4493006760824443e-09,2.4202260747541342e-09,-3.0627003272189892e-09,2.033625725890679e-09,-1.9412591093023566e-09,9.121845079740466e-10,-1.9897423619372975e-09,9.606677606089874e-10,-1.122672090631673e-09,9.359748930336292e-11,-3.1772130846148705e-09,2.1481384832865605e-09,-3.577250759957553e-10,6.713495253325547e-10,-1.478338464996581e-09,4.4926386366827097e-10,6.108876413288918e-11,1.0901633654611992e-09,4.5166179598614436e-11,1.0742407809269245e-09,-8.099065618015555e-10,2.191680395267546e-10,-3.451137086530592e-10,6.839608926752508e-10,-1.1919684225293843e-09,1.628938212010742e-10,-3.703040645969551e-10,6.58770536731355e-10,-6.520575702847998e-10,3.770170310435103e-10,-1.510854447932335e-09,4.81779846604025e-10,-1.171938058699565e-09,1.4286345737125493e-10,-1.171938552852853e-09,1.4286395152454296e-10,-1.1892902085258445e-09,1.602156071975344e-10,-1.2593572433236284e-09,2.3028264199531838e-10,-1.2207517225602592e-09,1.9167712123194914e-10,-1.2342284427818294e-09,2.051538414535193e-10
0.7911864350853782,-0.8958765845265622,-1.3670654763364603,-1.6855054803704554,-0.7330936653733842,-1.1839726082422546,0.16366325934837048,-2.303592622681596e-09,2.5389175304755558e-09,-2.280420390331024e-10,4.6336694682706233e-10,-1.8517734476455595e-10,4.205022525585159e-10,-1.8112929218989555e-09,2.0466178296929156e-09,1.391687251338427e-09,1.156362343544467e-09,2.614888322330183e-10,2.6163924439058377e-11,-6.196990596694997e-10,8.550239674634597e-10,7.141539046303429e-12,2.2818336874765652e-10,-1.656725015705576e-10,4.0099740936451757e-10,-5.049442470882151e-10,7.40269154882175e-10,4.5109043358243914e-10,2.157655257884792e-10,-1.8865764564360637e-09,2.1219013642300235e-09,-1.9471857505378125e-10,4.300434828477412e-10,-1.3434507204308578e-09,1.5787756282248176e-09,2.5144825893980783e-10,1.6123351145847885e-11,-7.913598857531782e-10,1.026684793547138e-09,-4.999625105271746e-10,7.352874183211345e-10,1.5428976983349733e-10,8.103513796046261e-11,-4.986731274891555e-10,7.339980352831154e-10,-1.1899415844606795e-10,3.543190662400279e-10,-4.750882456650293e-11,2.828337323604629e-10,-8.35371813338442e-10,1.0706967211324019e-09,-5.268461768708267e-10,7.621710846647865e-10,-5.266533425070143e-10,7.619782503009742e-10,-5.124067412234154e-10,7.477316490173754e-10,-5.29663736403259e-10,7.649886441972189e-10,-4.465704024208022e-10,6.818953102147621e-10,-3.946722347301366e-10,6.299971425240965e-10
-0.4668521219843482,-0.06887411373211577,-0.8587827925653602,-1.0342568642221335,-0.8761390805637199,-1.2324983196197528,0.23404933273735296,-2.708585884811783e-09,3.1431893604117013e-09,-2.280420390331024e-10,6.626455146330205e-10,-1.8517734476455595e-10,6.19780820364474e-10,9.803431084017588e-10,5.457396328018407e-10,1.4580726689630268e-09,1.0234691933631086e-09,1.8898647487210404e-09,1.4552612731211223e-09,7.193849685803063e-10,2.847814929803882e-10,1.3719169437360931e-09,9.37313468136175e-10,8.338188249140449e-11,3.5122159310851357e-10,7.438285728933936e-10,3.092250972934755e-10,1.51929386728277e-09,1.0846903916828518e-09,1.070310995273299e-09,6.357075196733809e-10,2.4855831841244424e-11,4.0974764375867364e-10,1.0131136310544111e-09,5.78510155454493e-10,5.703972168505549e-10,1.3579374125063687e-10,-2.3459068848165197e-10,6.691941640815701e-10,5.559701143652608e-10,1.213666387653427e-10,8.856710371238855e-10,4.510675615239675e-10,9.879224813276542e-11,3.3581122746715265e-10,5.579141042172468e-10,1.2331062861732875e-10,5.488943337529184e-10,1.1429085815300038e-10,6.787380566549148e-10,2.4413458105499675e-10,5.395931071060396e-10,1.0498963150612149e-10,5.861008956635618e-10,1.5149742006364377e-10,5.362936350805744e-10,1.0169015948065633e-10,4.5435039717336354e-10,1.9746921573445476e-11,5.754317848569876e-10,1.4082830925706958e-10,6.11508192035114e-10,1.7690471643519594e-10
1.4146660399052424,-0.825319178505005,0.9775284743448515,-1.6319346671307933,-0.054373739909693054,-0.5753191218766524,-0.12623770459142078,-3.8198614322507424e-10,2.034628054826868e-10,-2.280420390331024e-10,3.5740690967465864e-10,-1.8517734476455595e-10,4.002716039432051e-10,-1.7112167097504475e-09,1.1257677610426865e-09,5.590211299348844e-10,1.1444700786426454e-09,-1.2741232306766876e-09,6.886742819689265e-10,-1.2566176013560563e-09,6.711686526482953e-10,-9.520215487960118e-10,3.6657260008825077e-10,-1.1073844753590964e-09,5.219355266513354e-10,-1.3390059867273226e-09,7.535570380195616e-10,-7.041705362736613e-10,1.187215875659003e-10,-1.840716429662153e-09,1.255267480954392e-09,-1.4229952068894331e-09,8.375462581816721e-10,-1.907522243436229e-09,1.322073294728468e-09,-1.1258218104074732e-09,5.403728616997122e-10,-1.1925358241372198e-09,6.070868754294588e-10,-1.8210471770860188e-09,1.2355982283782577e-09,-1.0375508012068677e-09,4.521018524991067e-10,-1.2479265688372418e-09,6.624776201294808e-10,-5.562435269719951e-10,2.9205421735765944e-11,-1.0790048997395204e-09,4.935559510317594e-10,-1.725500709144259e-09,1.140051760436498e-09,-1.3911040344351465e-09,8.056550857273854e-10,-1.3910886312692101e-09,8.056396825614491e-10,-1.4193987363053943e-09,8.339497875976333e-10,-1.2278409811987441e-09,6.423920324909831e-10,-1.1876302577129447e-09,6.021813090051837e-10,-1.1968153779958108e-09,6.113664292880497e-10
-0.40818350078578186,-0.8216702941408387,0.8469899259951731,-1.738069736165492,-0.7766194000824395,-0.5653739720842065,0.20315097099830853,-2.4268236207739024e-09,2.7739469887553864e-09,-2.280420390331024e-10,5.751654070145864e-10,-1.8517734476455595e-10,5.323007127460399e-10,8.489518558208272e-10,5.018284878393432e-10,5.45415705025712e-10,1.9829233704422805e-10,9.853062672254848e-10,6.381828992440008e-10,-1.3876731962993447e-12,3.4851104117778334e-10,2.9794303487281977e-10,4.918033310866422e-11,-4.286960746603469e-10,7.758194426418309e-10,1.6142916076756086e-10,1.8569420721392314e-10,5.269784653007989e-10,1.7985509731931492e-10,-5.689164204288859e-11,4.040150100243726e-10,-6.751299286786406e-10,1.0222532966601246e-09,-1.1573018519322564e-10,4.6285355317470963e-10,-2.3643569038073696e-10,5.83559058362221e-10,-3.7423793229794323e-10,7.213613002794273e-10,-2.836144288374405e-10,6.307377968189245e-10,-7.169257554797576e-11,4.1881594352945975e-10,-8.198253519386537e-10,1.1669487199201376e-09,-2.0076227964605974e-10,5.478856476275438e-10,-5.177176331308178e-10,8.648410011123017e-10,1.8118814268089175e-10,1.6593522530059224e-10,-1.4940734947268837e-10,4.965307174541724e-10,1.7518777099423303e-11,3.296045908820607e-10,-1.9346540657197115e-10,5.405887745534551e-10,-8.63348544110405e-11,4.334582223925245e-10,5.539799410415233e-11,2.9172537387733166e-10,1.0223003227234212e-10,2.448933357091419e-10
-0.09300958068775618,0.25438931646429613,1.2141008461340372,-0.36789226696118954,-0.18871105740505947,1.0567601096887227,-1.1078326653304371,-7.623248515008692e-10,2.6022369035228606e-09,-2.280420390331024e-10,3.1365197159906277e-09,-1.8517734476455595e-10,3.179384410259174e-09,3.4188801942611844e-11,3.3987505569663417e-09,-1.6737387474225144e-09,1.6908230076012156e-09,-1.4291679146035735e-09,1.9353938404201565e-09,-1.554400352186294e-09,1.810161402837436e-09,-2.11388976540819e-09,1.2506719896155398e-09,-1.4356789895491626e-09,1.9288827654745674e-09,-1.2205548391916542e-09,2.144006915832076e-09,-1.8576827663689169e-09,1.5068789886548132e-09,-2.972489363653558e-09,3.9207239137017213e-10,-2.6010732261119208e-09,7.634885289118092e-10,-3.093811476516058e-09,2.70750278507672e-10,-2.4409566568297793e-09,9.236050981939508e-10,-2.4090220645928965e-09,9.555396904308336e-10,-2.616373063542983e-09,7.48188691480747e-10,-2.5802565846933752e-09,7.843051703303548e-10,-3.0096380904896148e-09,3.5492366453411527e-10,-2.8418712866782693e-09,5.226904683454607e-10,-3.1419764195824724e-09,2.225853354412576e-10,-2.978825018026764e-09,3.857367369969662e-10,-3.3500249872157085e-09,1.4536767808021543e-11,-3.3397790360379435e-09,2.478271898578652e-11,-3.460526522405982e-09,9.596476738225181e-11,-3.27773781686547e-09,8.682393815826013e-11,-3.295457253359426e-09,6.910450166430382e-11,-3.228399007112466e-09,1.3616274791126403e-10
0.2870908374851252,1.9056745893117293,-1.7253759980396008,-1.5388117774620933,1.563606277390486,3.518959041568844,-2.6913476370894003,4.198873749389829e-09,1.204671721736692e-08,-2.280420390331024e-10,7.619801428943989e-09,-1.8517734476455595e-10,7.662666123212534e-09,-1.0055199986963372e-09,6.842323469280754e-09,-5.042140770344751e-09,2.8057026976323394e-09,-4.9715361859909204e-09,2.87630728198617e-09,-2.808851454224898e-09,5.0389920137521924e-09,-4.671923603966783e-09,3.175919864010308e-09,-2.943395807238215e-09,4.904447660738876e-09,-2.872900825696607e-09,4.974942642280483e-09,-5.109630840493236e-09,2.7382126274838544e-09,-6.178548606704621e-09,1.6692948612724696e-09,-6.2435232944749974e-09,1.6043201735020931e-09,-6.3747282013955325e-09,1.473115266581558e-09,-6.540187827909049e-09,1.3076556400680418e-09,-7.605028668643917e-09,2.428147993331731e-10,-6.496139730043565e-09,1.3517037379335253e-09,-6.543333422396517e-09,1.3045100455805734e-09,-5.980322496183907e-09,1.8675209717931834e-09,-7.302479918693934e-09,5.453635492831563e-10,-7.02324484161773e-09,8.245986263593603e-10,-7.253516824246056e-09,5.943266437310348e-10,-7.170651825587035e-09,6.771916423900557e-10,-7.169678548123778e-09,6.781649198533124e-10,-7.485743631104321e-09,3.620998368727692e-10,-5.954285268300514e-09,1.8935581996765766e-09,-6.197207023948812e-09,1.6506364440282789e-09,-6.228326198370368e-09,1.6195172696067222e-09
0.004739398560078393,-0.9394921674683828,0.1355765737691834,0.21172369641631283,-0.9720236381217771,0.5843910211804451,-0.9464325522452658,-2.9800563104921634e-09,7.245403382409325e-11,-2.280420390331024e-10,2.679560237634968e-09,-1.8517734476455595e-10,2.7224249319035143e-09,-2.414601754341534e-10,2.666142101233917e-09,-1.0275159858513208e-09,1.8800862908167495e-09,-9.622774764647803e-10,1.94532480020329e-09,-2.0247610682684826e-09,8.828412083995875e-10,-2.334160132951858e-09,5.734421437162124e-10,-1.8334979233681822e-09,1.074104353299888e-09,-1.6779056284276403e-09,1.2296966482404298e-09,-1.8731131180802567e-09,1.0344891585878135e-09,-3.733010023444932e-09,8.254077467768614e-10,-2.220422190874005e-09,6.871800857940652e-10,-3.327767605389551e-09,4.20165328721481e-10,-1.9629180879971352e-09,9.44684188670935e-10,-2.2857312263470555e-09,6.218710503210147e-10,-2.2517466368860357e-09,6.558556397820345e-10,-2.1418746716993376e-09,7.657276049687326e-10,-2.7393709161154066e-09,1.6823136055266357e-10,-2.625694743184269e-09,2.819075334838013e-10,-2.5112476644072385e-09,3.963546122608317e-10,-2.752050698817689e-09,1.555515778503813e-10,-2.881801158074573e-09,2.5801118593497323e-11,-2.8835251875622617e-09,2.40770891058085e-11,-2.987029934864439e-09,7.942765819636899e-11,-2.999450322900929e-09,9.184804623285865e-11,-3.0717618727236282e-09,1.6415959605555808e-10,-3.010791009442209e-09,1.0318873277413864e-10
-0.4407829733598639,-1.1288570812275354,-1.475339733924843,1.2037550811012416,-0.1385939728593492,0.6468940896733009,-0.8652077759693987,-6.204322817067632e-10,2.0572046579668467e-09,-2.280420390331024e-10,2.4495949006405078e-09,-1.8517734476455595e-10,2.4924595949090542e-09,9.228724785049544e-10,3.6005094181785647e-09,-1.1130230745045594e-09,1.5646138651690507e-09,-4.849190913377201e-10,2.19271784833589e-09,-6.247602168912747e-10,2.0528767227823356e-09,-9.672508080195084e-10,1.7103861316541018e-09,-6.627578130851392e-10,2.014879126588471e-09,1.662454959151246e-11,2.694261489265123e-09,-5.220132484388897e-10,2.1556236912347207e-09,-7.027582027701193e-10,1.9748787369034906e-09,-1.2828945740225487e-09,1.3947423656510614e-09,-8.733321305089362e-10,1.804304809164674e-09,-1.0553323275621262e-09,1.622304612111484e-09,-2.1062756691408607e-09,5.713612705327494e-10,-9.509996188447733e-10,1.7266373208288368e-09,-1.0198270595409333e-09,1.6578098801326768e-09,-1.7004374890104837e-09,9.771994506631264e-10,-2.0537998863281107e-09,6.238370533454994e-10,-1.89031390728962e-09,7.873230323839901e-10,-1.6922790329592342e-09,9.85357906714376e-10,-2.065215957563315e-09,6.12420982110295e-10,-2.1113663079996513e-09,5.662706316739589e-10,-2.12828159398309e-09,5.493553456905201e-10,-2.569040831917848e-09,1.0859610775576228e-10,-2.6344794329004157e-09,4.315750677319444e-11,-2.547681586616003e-09,1.2995535305760696e-10
1.152133554143309,-0.45908577706038695,1.103800331194651,0.5891444573876135,3.2161831619318146,-0.7128846809606869,-0.25997737128795767,8.877685038103899e-09,9.841780613266373e-09,-2.280420390331024e-10,7.360535361293717e-10,-1.8517734476455595e-10,7.789182303979181e-10,-1.8486390634776783e-09,8.845434883152043e-10,7.472171775829349e-10,1.711312752745409e-09,-7.754795464778229e-10,1.886160286846511e-10,2.9679081968865164e-09,3.93200377204899e-09,3.3453367430520776e-09,4.309432318214551e-09,3.670245996669468e-10,1.3311201748294208e-09,-3.0323092668899945e-11,9.33772482493574e-10,4.817616269255608e-10,1.4458572020880348e-09,-4.2713152421861596e-10,5.369640509438581e-10,-3.229564902445196e-09,2.2654693272827218e-09,-9.639943716564587e-10,1.0120350601536567e-13,-3.173585467209513e-09,2.209489892047039e-09,-3.145528477642013e-09,2.181432902479539e-09,-3.6365696134668088e-09,2.672474038304335e-09,-1.937720725702785e-09,9.73625150540311e-10,-6.216363840295842e-10,3.424591911328898e-10,1.1046056596112156e-10,1.0745561411235956e-09,-1.3826848587267171e-09,4.185892835642431e-10,-1.5414543436910668e-09,5.773587685285928e-10,-1.1964330575436817e-09,2.3233748238120771e-10,-1.1964351423908714e-09,2.3233956722839735e-10,-1.2150077137437277e-09,2.5091213858125366e-10,-1.3206325418024054e-09,3.565369666399314e-10,-1.2870049784578215e-09,3.2290940329534745e-10,-1.2570113510364823e-09,2.929157758740083e-10
-0.5850814773594503,0.627395714459962,1.5158080933795208,-1.0110190824716099,-1.0935158548307253,-0.3111235261955907,-0.07231713706785681,-3.3240276926082175e-09,2.8912398166669085e-09,-2.280420390331024e-10,2.0474583690820662e-10,-1.8517734476455595e-10,2.4761053117675305e-10,1.222298952278738e-09,1.655086828220047e-09,1.9758933520183338e-10,6.303772111431423e-10,8.889015964755081e-10,1.3216894724168172e-09,-4.551254324856936e-10,2.2337556544384578e-11,-2.9040468128136203e-10,1.4238319465994697e-10,-1.3283607281303517e-09,8.955728521890426e-10,-2.433687730885189e-10,1.894191028527901e-10,-2.1591518233242997e-12,4.306287241179847e-10,2.600361664599751e-10,6.928240424012841e-10,-1.5441242477919224e-09,1.1113363718506133e-09,1.3853287804382238e-10,5.713207539851314e-10,-1.0454948134857736e-09,6.127069375444646e-10,-1.0149832850872022e-09,5.821954091458931e-10,-5.728575234684249e-10,1.400696475271159e-10,-4.912380185955542e-10,5.845014265424515e-11,-8.511016477050813e-10,4.1831377176377227e-10,-2.0635687978773243e-10,2.2643099615357657e-10,-3.1589336686437564e-10,1.1689450907693336e-10,8.462051561388097e-10,1.2789930320801187e-09,1.266018579369509e-09,1.6988064553108182e-09,1.558362599219836e-09,1.991150475161145e-09,1.2605303441490334e-09,1.6933182200903424e-09,1.353854541873941e-09,1.7866424178152501e-09,1.4009663502857186e-09,1.8337542262270276e-09,1.4377108883478385e-09,1.8704987642891473e-09
-0.6030869498618022,-0.9658741170502405,-0.2806229476283677,-1.5910578697044513,-0.8587160563216583,-0.9122660781850735,0.16291440569557122,-2.659257443109706e-09,2.892462180303988e-09,-2.280420390331024e-10,4.612467762273844e-10,-1.8517734476455595e-10,4.1838208195883795e-10,1.2564496250741845e-09,1.0232448878799025e-09,1.0199801509755268e-09,7.867754137812449e-10,1.6605480865649956e-09,1.4273433493707137e-09,5.276759097859209e-10,2.9447117259163886e-10,1.0106646298430684e-09,7.774598926487864e-10,-2.8391085023869767e-10,5.171155874329797e-10,7.452907113057773e-10,5.120859741114953e-10,1.2749806300758177e-09,1.0417758928815358e-09,1.6699774171990028e-09,1.4367726800047209e-09,-2.616341799135808e-10,4.948389171078627e-10,1.4402062367776008e-09,1.2070014995833189e-09,2.759229087727328e-10,4.271817157845081e-11,-2.7227999518781145e-10,5.054847323820934e-10,6.973443270029417e-10,4.641395898086597e-10,9.479690580294287e-10,7.147643208351467e-10,7.716770934057057e-10,5.384723562114237e-10,1.1527609090882633e-09,9.195561718939814e-10,1.4567648775802898e-09,1.2235601403860078e-09,1.0819342219856202e-09,8.487294847913382e-10,1.2188655008674155e-09,9.856607636731335e-10,1.3991782466992706e-09,1.1659735095049886e-09,1.2032092114369966e-09,9.700044742427146e-10,1.3205218509020747e-09,1.0873171137077927e-09,1.3223140405838716e-09,1.0891093033895897e-09,1.3348366672009186e-09,1.1016319300066366e-09
