complexity,loss,equation,score,sympy_format,lambda_format
20,0.3816,((x5 + (0.5054 ^ x4)) * -0.4883) - (x0 / exp(x0)),0.04351660731339916,-x0/exp(x0) + (0.5054**x4 + x5)*(-0.4883),PySRFunction(X=>-x0/exp(x0) + (0.5054**x4 + x5)*(-0.4883))
25,0.3284,(((x5 / x5) + (x4 + x5)) - ((x4 - x0) / (x0 + 0.923))) * -0.4226,0.030028112399171646,(x4 + x5 - (-x0 + x4)/(x0 + 0.923) + x5/x5)*(-0.4226),PySRFunction(X=>(x4 + x5 - (-x0 + x4)/(x0 + 0.923) + x5/x5)*(-0.4226))
26,0.3225,((x5 * -0.497) - 0.5317) + (((x4 * 0.277) - x0) / exp(x0)),0.01812924134244598,x5*(-0.497) + (-x0 + x4*0.277)/exp(x0) - 1*0.5317,PySRFunction(X=>x5*(-0.497) + (-x0 + x4*0.277)/exp(x0) - 1*0.5317)
27,0.3154,(((x5 + 0.689) + x4) - ((x4 - x0) / (x0 + 0.967))) * -0.469,0.022261461706889134,(x4 + x5 - (-x0 + x4)/(x0 + 0.967) + 0.689)*(-0.469),PySRFunction(X=>(x4 + x5 - (-x0 + x4)/(x0 + 0.967) + 0.689)*(-0.469))
29,0.309,(((x5 + x4) + (0.7505 ^ x2)) - ((x4 - x0) / (x0 + 0.9575))) * -0.4573,0.010250198815596277,(0.7505**x2 + x4 + x5 - (-x0 + x4)/(x0 + 0.9575))*(-0.4573),PySRFunction(X=>(0.7505**x2 + x4 + x5 - (-x0 + x4)/(x0 + 0.9575))*(-0.4573))
31,0.2922,((x4 + (x5 + 2.53)) - ((x4 - -1.41) / (x0 + 0.963))) * -0.423,0.02795138879057313,(x4 + x5 + 2.53 - (x4 - 1*(-1.41))/(x0 + 0.963))*(-0.423),PySRFunction(X=>(x4 + x5 + 2.53 - (x4 - 1*(-1.41))/(x0 + 0.963))*(-0.423))
33,0.2715,-0.249 * (((x4 + x5) + (x5 + 2.906)) - ((x4 - -1.298) / (0.8354 + x0))),0.0367381799713045,-0.249*(x4 + x5 + x5 + 2.906 - (x4 - 1*(-1.298))/(x0 + 0.8354)),PySRFunction(X=>-0.249*(x4 + x5 + x5 + 2.906 - (x4 - 1*(-1.298))/(x0 + 0.8354)))
35,0.2393,(((x5 - -1.486) * -5.434) - ((-1.486 - x4) / (x0 + 0.689))) * 0.0844,0.06312207222983125,((x5 - 1*(-1.486))*(-5.434) - (-x4 - 1.486)/(x0 + 0.689))*0.0844,PySRFunction(X=>((x5 - 1*(-1.486))*(-5.434) - (-x4 - 1.486)/(x0 + 0.689))*0.0844)
37,0.22,(((x5 * -7.387) + (x2 + -7.387)) - ((-1.475 - x4) / (0.689 + x0))) * 0.0781,0.04204522428098309,(x2 + x5*(-7.387) - 7.387 - (-x4 - 1.475)/(x0 + 0.689))*0.0781,PySRFunction(X=>(x2 + x5*(-7.387) - 7.387 - (-x4 - 1.475)/(x0 + 0.689))*0.0781)
39,0.2163,((x5 - -0.982) * -0.5146) - (((x0 * -0.1775) * (-1.565 - x4)) / ((x0 + 1.326) + x0)),0.00848060669667424,-(-0.1775)*x0*(-x4 - 1.565)/(x0 + x0 + 1.326) + (x5 - 1*(-0.982))*(-0.5146),PySRFunction(X=>-(-0.1775)*x0*(-x4 - 1.565)/(x0 + x0 + 1.326) + (x5 - 1*(-0.982))*(-0.5146))
41,0.1753,(((x4 + 3.377) ^ (x0 * -2.639)) / (4.957 - x2)) - ((x5 / x5) / (2.053 / (x5 - -1.667))),0.10508377051591211,(x4 + 3.377)**(x0*(-2.639))/(4.957 - x2) - x5/(x5*(2.053/(x5 - 1*(-1.667)))),PySRFunction(X=>(x4 + 3.377)**(x0*(-2.639))/(4.957 - x2) - x5/(x5*(2.053/(x5 - 1*(-1.667)))))
43,0.1523,(((x4 + 4.434) ^ (x0 * -3.557)) / ((x2 * -4.965) + 19.02)) - ((x5 + 1.397) / 2.0),0.0703232660130364,-(x5 + 1.397)/2.0 + (x4 + 4.434)**(x0*(-3.557))/(19.02 + x2*(-4.965)),PySRFunction(X=>-(x5 + 1.397)/2.0 + (x4 + 4.434)**(x0*(-3.557))/(19.02 + x2*(-4.965)))
45,0.1461,(((x4 + 4.434) ^ (x0 * -3.557)) / ((x2 * -4.965) + (x3 + 19.02))) - ((x5 + 1.397) / 2.0),0.020780470572231084,(x4 + 4.434)**(x0*(-3.557))/(x2*(-4.965) + x3 + 19.02) - (x5 + 1.397)/2.0,PySRFunction(X=>(x4 + 4.434)**(x0*(-3.557))/(x2*(-4.965) + x3 + 19.02) - (x5 + 1.397)/2.0)
49,0.145,(((x4 + 4.504) ^ (x0 * -3.553)) / ((x2 * -4.965) + (19.02 - x5))) - ((x5 / x5) / (1.905 / (x5 - -1.377))),0.0018893940840198817,(x4 + 4.504)**(x0*(-3.553))/(x2*(-4.965) - x5 + 19.02) - x5/(x5*(1.905/(x5 - 1*(-1.377)))),PySRFunction(X=>(x4 + 4.504)**(x0*(-3.553))/(x2*(-4.965) - x5 + 19.02) - x5/(x5*(1.905/(x5 - 1*(-1.377)))))
51,0.1389,(((x4 + 4.645) ^ (x0 * -3.795)) / (25.69 - (x2 * 6.5))) - ((1.124 ^ x3) / (2.049 / (x5 - -1.451))),0.021489746330138157,-1.124**x3/(2.049/(x5 - 1*(-1.451))) + (x4 + 4.645)**(x0*(-3.795))/(25.69 - 6.5*x2),PySRFunction(X=>-1.124**x3/(2.049/(x5 - 1*(-1.451))) + (x4 + 4.645)**(x0*(-3.795))/(25.69 - 6.5*x2))
53,0.1332,(((x4 + 4.434) ^ (x0 * -3.557)) / ((18.44 - x5) - (x2 * 4.75))) - ((1.139 ^ x3) / (1.891 / (x5 - -1.368))),0.02095124582700461,-1.139**x3/(1.891/(x5 - 1*(-1.368))) + (x4 + 4.434)**(x0*(-3.557))/(-4.75*x2 - x5 + 18.44),PySRFunction(X=>-1.139**x3/(1.891/(x5 - 1*(-1.368))) + (x4 + 4.434)**(x0*(-3.557))/(-4.75*x2 - x5 + 18.44))
61,0.132,(((x4 + 4.434) ^ (x0 * -3.557)) / ((19.02 - x5) + (x2 * -4.965))) - (((x0 * 0.0435) + (1.141 ^ x3)) / (1.886 / (x5 - -1.319))),0.001131229439989741,-(1.141**x3 + x0*0.0435)/(1.886/(x5 - 1*(-1.319))) + (x4 + 4.434)**(x0*(-3.557))/(x2*(-4.965) - x5 + 19.02),PySRFunction(X=>-(1.141**x3 + x0*0.0435)/(1.886/(x5 - 1*(-1.319))) + (x4 + 4.434)**(x0*(-3.557))/(x2*(-4.965) - x5 + 19.02))
