gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals
-0.5104076403086651,-1.0338482698832574,1.4479513767831778,-1.0207196072509392,1.3632312342374355,1.143818223254206,-0.5267572334219763,-1.0911578398029532e-06,1.0942608901082316e-06,1.1398019814040008e-06,1.1366989310987224e-06,1.0681591028291452e-06,1.0650560525238668e-06,2.13148202202879e-06,2.1283789717235117e-06,1.1625228541251504e-06,1.159419803819872e-06,1.1398019814040008e-06,1.1366989310987224e-06,1.1615970996298518e-06,1.1584940493245734e-06,1.164051573555635e-06,1.1609485232503566e-06,1.3975403161674147e-06,1.3944372658621363e-06,1.1622337935478657e-06,1.1591307432425874e-06,1.404084166186341e-06,1.4009811158810627e-06,1.243637098756932e-06,1.2405340484516537e-06,5.021293944308411e-07,4.990263441255627e-07,1.2839670171456816e-06,1.2808639668404033e-06,1.3315315990429272e-06,1.3284285487376489e-06,3.5316496889706447e-07,3.500619185917861e-07,1.3460440195040333e-06,1.342940969198755e-06,6.983518302548063e-07,6.952487799495279e-07,5.580739004805111e-07,5.549708501752327e-07,4.40813741138732e-07,4.377106908334536e-07,1.9006599088215386e-07,1.869629405768755e-07,-1.4196146623822913e-07,1.450645165435075e-07,-1.9912989113615317e-07,2.0223294144143154e-07,9.788443086789664e-08,9.478138056261827e-08,5.4340888399690854e-08,5.123783809441248e-08
0.5443850986553374,-0.36073627834233496,-1.0751441171676162,0.19161649023648206,-0.678127218103851,0.5308768289777518,-0.528185609931377,3.61362662523722e-07,3.613419316407979e-07,1.1398019814040008e-06,1.1397812505210767e-06,1.0681591028291452e-06,1.068138371946221e-06,1.4355441073707917e-07,1.4353367985415509e-07,6.376420608481847e-07,6.376213299652607e-07,1.423098154685943e-06,1.423077423803019e-06,5.612288940369112e-07,5.612081631539871e-07,4.4799085675755785e-07,4.4797012587463376e-07,5.301663684236663e-07,5.301456375407422e-07,6.601150809411928e-07,6.600943500582688e-07,-3.9213534238532324e-07,3.921560732682473e-07,4.6930789110320677e-07,4.692871602202827e-07,1.0151687234163042e-07,1.0149614145870633e-07,1.1281540239135841e-06,1.12813329303066e-06,1.1230159262529931e-06,1.122995195370069e-06,4.466523351721375e-07,4.4663160428921344e-07,1.1100109377808152e-06,1.1099902068978911e-06,4.76854463919201e-07,4.7683373303627694e-07,1.3118524411874783e-07,1.3116451323582374e-07,6.27851375295373e-08,6.276440664661321e-08,-1.3479808229077095e-07,1.3481881317369503e-07,-1.8885564498880386e-07,1.8887637587172794e-07,-2.0139671425301767e-07,2.0141744513594176e-07,-3.910444041634372e-07,3.910651350463613e-07,-3.902712229471087e-07,3.902919538300328e-07
-0.6057499974062964,0.471453692786621,-1.5605468531023179,-1.2364376824501315,1.7395927663360327,1.2071264242731976,0.9070369348111056,2.1571604050780737e-06,9.399529312530764e-07,1.1398019814040008e-06,1.9573113549271493e-06,1.0681591028291452e-06,2.028954233502005e-06,2.2750649529365003e-06,8.220483833946498e-07,1.144223372272018e-06,1.952889964059132e-06,1.1398019814040008e-06,1.9573113549271493e-06,1.1441819884235672e-06,1.952931347907583e-06,1.1442926540861179e-06,1.9528206822450323e-06,1.3589667776574785e-06,1.7381465586736716e-06,1.1442105025028318e-06,1.9529028338283186e-06,2.793265961238242e-06,3.0384737509290804e-07,1.2499967736326457e-06,1.8471165626985045e-06,4.082833980441573e-06,9.857206441104227e-07,2.690720871360871e-06,4.06392464970279e-07,3.382719042718378e-06,2.856057063872279e-07,-7.913928405235473e-07,3.888506176854697e-06,3.0934689306191767e-06,3.6444057119734275e-09,2.1356534228563054e-06,9.614599134748447e-07,3.3547047951870757e-06,2.5759145885592554e-07,2.923895148553567e-06,1.7321818777758292e-07,3.398360321333106e-06,3.0124698500195606e-07,3.1187759781913253e-06,2.1662641860175135e-08,2.7052762834401863e-06,3.9183705289096383e-07,2.6607425948020038e-06,4.363707415291464e-07,2.2693483035662094e-06,8.277650327649408e-07
-0.5836750548257463,-0.5161670790460635,-0.7117926195116483,-0.5306109172222067,1.0635935203858151,-1.2251703818076165,-0.38430110276431995,2.5955735366799454e-08,2.8455596767794456e-07,1.1398019814040008e-06,8.292902783592568e-07,1.0681591028291452e-06,7.576473997844012e-07,2.243175931067461e-06,1.932664228022717e-06,1.213666508723911e-06,9.03154805679167e-07,1.1398019971443308e-06,8.292902940995868e-07,1.20702607341031e-06,8.96514370365566e-07,1.2258646339633377e-06,9.153529309185937e-07,1.5348736945550526e-06,1.2243619915103085e-06,1.2127298132351775e-06,9.022181101904335e-07,2.2812733200896646e-06,1.9707616170449205e-06,1.3394950177287273e-06,1.0289833146839834e-06,1.4579894986560311e-06,1.1474777956112872e-06,1.5802264260542453e-06,1.2697147230095012e-06,1.7857294368828654e-06,1.4752177338381215e-06,5.548868156727203e-07,2.4437511262797633e-07,1.7738345623863295e-06,1.4633228593415856e-06,1.0707092089139156e-06,7.601975058691716e-07,1.3875570890195772e-06,1.077045385974833e-06,1.2521488384751962e-06,9.416371354304522e-07,1.3580652479553824e-06,1.0475535449106383e-06,1.5294114373177725e-06,1.2188997342730283e-06,1.455638452566708e-06,1.145126749521964e-06,1.6203099908228082e-06,1.309798287778064e-06,1.5527600292849507e-06,1.2422483262402066e-06
-0.5855046066224062,1.2597598483204033,-0.5182939930000607,0.8094661795338525,-0.8431518524648021,-1.4816450353567918,1.4980447744161571,3.858260470762354e-06,5.141993381474862e-07,1.1398019814040008e-06,3.2326578275058396e-06,1.0681591028291452e-06,3.3043007060806952e-06,2.245849785774119e-06,2.1266100231357215e-06,1.670460186839486e-06,2.7019996220703544e-06,1.8993851004338652e-06,2.473074708475975e-06,2.349873204773012e-06,2.0225866041368285e-06,3.560512843935209e-06,8.119469649746316e-07,2.8949948150070005e-06,1.47746499390284e-06,2.9693985211084206e-06,1.4030612878014198e-06,2.3165692006072558e-06,2.0558906083025846e-06,2.57692667145374e-06,1.7955331374561004e-06,1.53788074792213e-06,2.8345790609877105e-06,2.0263680584092916e-06,2.346091750500549e-06,2.146665055652621e-06,2.225794753257219e-06,2.4279158921335713e-06,1.944543916776269e-06,2.2082516726237798e-06,2.1642081362860606e-06,1.6473485227732705e-06,2.7251112861365697e-06,1.8877235483646223e-06,2.484736260545218e-06,1.966732943163611e-06,2.4057268657462293e-06,2.445539838759706e-06,1.9269199701501344e-06,2.632969054162712e-06,1.7394907547471285e-06,2.7640539216000055e-06,1.608405887309835e-06,2.44769215259348e-06,1.92476765631636e-06,2.556114143400518e-06,1.8163456655093224e-06
-0.47995159294398615,-1.0868277679449745,1.6934370589675236,0.697251394211816,-0.6609610705117165,0.09479266155222023,-0.5275335470418683,-1.2054832538569414e-06,1.206911083005415e-06,1.1398019814040008e-06,1.1383741522555272e-06,1.0681591028291452e-06,1.0667312736806716e-06,2.0824023128435073e-06,2.0809744836950337e-06,1.5830002785808398e-06,1.5815724494323662e-06,1.6943874460025826e-06,1.692959616854109e-06,1.9020841522643163e-06,1.9006563231158427e-06,2.663778569438061e-06,2.6623507402895876e-06,2.2761773411581154e-06,2.274749512009642e-06,2.1951083009850608e-06,2.193680471836587e-06,1.2017497622945188e-06,1.2003219331460452e-06,1.6731802026551765e-06,1.671752373506703e-06,4.044194999192748e-07,4.029916707708012e-07,1.2921598168406296e-06,1.290731987692156e-06,1.3153950203659918e-06,1.3139671912175182e-06,8.489046385790369e-07,8.474768094305633e-07,1.3389353471003228e-06,1.3375075179518492e-06,7.117482493207011e-07,7.103204201722275e-07,5.103895076389647e-07,5.089616784904911e-07,4.6934925185247454e-07,4.6792142270400095e-07,1.0553934416894165e-07,1.0411151502046806e-07,1.0281243224104725e-07,1.0138460309257365e-07,1.204324513198545e-07,1.190046221713809e-07,5.255284143272303e-07,5.241005851787567e-07,5.488320325891166e-07,5.47404203440643e-07
3.747618861605052,-0.6717171483283452,-1.709611973400562,1.2917434399300463,-1.3158024869408909,0.07531691879329376,-0.5281951902097648,-3.097085636061192e-07,3.097086210335838e-07,1.1398019814040008e-06,1.1398019239765362e-06,1.0681591028291452e-06,1.0681590454016806e-06,9.30684680689593e-07,9.306846232621284e-07,-1.9427559018231185e-06,1.942755959250583e-06,1.1440146116097584e-06,1.1440145541822938e-06,-1.5644710667608273e-07,1.5644716410354733e-07,-5.495602938129755e-07,5.495603512404401e-07,-5.136955295623693e-07,5.136955869898339e-07,-6.175303638286237e-08,6.175309381032696e-08,8.191469003593545e-07,8.191468429318899e-07,9.508687390677024e-07,9.508686816402378e-07,7.166933968990383e-08,7.166928226243923e-08,1.101377271674804e-06,1.1013772142473394e-06,1.0961364213273218e-06,1.0961363638998572e-06,4.108275299778945e-07,4.1082747255042993e-07,2.8294706491974715e-07,2.8294700749228255e-07,4.3744176989961267e-07,4.3744171247214807e-07,7.990766399624587e-08,7.990760656878128e-08,1.181999913792815e-08,1.1819941710463556e-08,-3.195562308489855e-07,3.195562882764501e-07,-1.9762820661325191e-07,1.976282640407165e-07,-2.1011844489346867e-07,2.1011850232093326e-07,-6.25475450166156e-07,6.254755075936206e-07,-6.240853674008074e-07,6.24085424828272e-07
-0.5965012528452975,0.0003123210028713137,0.08974610416711898,0.9081464386314263,1.693414216393084,-1.2623909721691668,-0.5093666448146034,1.1404759445270456e-06,1.0998454295246801e-06,1.1398019814040008e-06,1.0991714664016353e-06,1.0681591028291452e-06,1.0275285878267797e-06,2.261803342551207e-06,2.2211728275488416e-06,1.1454403794829326e-06,1.104809864480567e-06,1.1398019814040008e-06,1.0991714664016353e-06,1.145374388479701e-06,1.1047438734773355e-06,1.1455496751910478e-06,1.1049191601886824e-06,1.3649743028685027e-06,1.3243437878661372e-06,1.1454199474538516e-06,1.1047894324514861e-06,2.5535452910906053e-06,2.51291477608824e-06,1.2512550723419233e-06,1.2106245573395579e-06,2.3113774626563694e-06,2.2707469476540037e-06,-4.813971252913287e-07,5.220276402936942e-07,4.214732361494179e-07,3.808427211470524e-07,-2.5970446569542953e-07,3.00334980697795e-07,-5.14070397866834e-09,4.5771218981033814e-08,-1.4857581746835377e-06,1.5263886896859032e-06,-2.049726744106309e-07,2.456031894129964e-07,-1.3720826212052479e-07,1.7783877712289026e-07,-2.544525873687318e-07,2.9508310237109725e-07,4.671434780616696e-08,6.083832803801487e-09,2.2806257859012433e-07,1.8743206358775886e-07,2.5011401275814907e-07,2.094834977557836e-07,4.2725954480186313e-07,3.8662902979949766e-07
-0.5879683984986867,-0.17005520946327804,-0.18838608864548334,-1.5717748788719128,0.961263352572197,1.5168150651471959,-0.505703062758255,7.728367789160706e-07,7.243005541422599e-07,1.1398019814040008e-06,1.09126575663019e-06,1.0681591028291452e-06,1.0196228780553345e-06,2.2494417277484327e-06,2.2009055029746218e-06,1.2396599191688341e-06,1.1911236943950234e-06,1.1398034036996376e-06,1.091267178925827e-06,1.2289499249818857e-06,1.180413700208075e-06,1.261052032271605e-06,1.2125158074977944e-06,1.5770089569765064e-06,1.5284727322026957e-06,1.2387991771204904e-06,1.1902629523466797e-06,2.365825233154762e-06,2.317289008380951e-06,1.3653869673840705e-06,1.3168507426102598e-06,1.6611085276995736e-06,1.6125723029257629e-06,2.5700482721823583e-06,2.5215120474085474e-06,2.5938932519226324e-06,2.5453570271488215e-06,6.845915767542473e-07,6.360553519804366e-07,2.7369366486931427e-06,2.688400423919332e-06,2.3358966387487414e-06,2.2873604139749305e-06,2.4962164877565056e-06,2.4476802629826947e-06,2.21781131458777e-06,2.169275089813959e-06,2.7260923304126164e-06,2.677556105638806e-06,1.9598910613253154e-06,1.911354836551505e-06,1.7212695526912217e-06,1.672733327917411e-06,1.8966824178304057e-06,1.848146193056595e-06,1.6702593144662354e-06,1.6217230896924247e-06
-0.5375563348639077,0.9395845878855422,1.0153984572184547,0.8180431346057154,-0.871158410740262,-0.47894778109683284,-0.3400535412652753,3.167348503713933e-06,2.761354189955047e-06,1.1398019814040008e-06,7.338076676451147e-07,1.0681591028291452e-06,6.621647890702591e-07,2.173920819258982e-06,1.7679265055000958e-06,1.624998737338855e-06,1.219004423579969e-06,1.8939332492081444e-06,1.4879389354492583e-06,2.243165829062698e-06,1.8371715153038117e-06,3.1979796750348086e-06,2.7919853612759225e-06,2.6743791593321374e-06,2.2683848455732513e-06,2.7035999183888065e-06,2.2976056046299204e-06,1.6423998973570673e-06,1.2364055835981812e-06,2.158509046718409e-06,1.752514732959523e-06,6.519893041164277e-07,2.459949903575416e-07,1.462582458098866e-06,1.05658814433998e-06,1.5018237273611388e-06,1.0958294136022527e-06,1.254779869845234e-06,8.48785556086348e-07,1.5442150575719243e-06,1.1382207438130383e-06,9.459052739263774e-07,5.399109601674913e-07,8.467450769710454e-07,4.407507632121593e-07,8.355659466044047e-07,4.2957163284551866e-07,1.196272721836413e-06,7.902784080775269e-07,1.1985640624670408e-06,7.925697487081547e-07,1.246367254109596e-06,8.403729403507099e-07,1.2936822620608553e-06,8.876879483019693e-07,1.3399883913081523e-06,9.339940775492662e-07
1.7753421226882855,-0.706545893739796,-0.9476213645767534,0.6874078424690775,1.204423397739858,0.20886934228463874,-0.5281947971707562,-3.848661412695871e-07,3.8486704684301463e-07,1.1398019814040008e-06,1.1398010758305733e-06,1.0681591028291452e-06,1.0681581972557176e-06,2.1150496594838088e-07,2.1150406037495334e-07,9.972215537461226e-07,9.97220648172695e-07,1.1398019814157604e-06,1.1398010758423328e-06,9.92087767743698e-07,9.920868621702705e-07,9.953121653070458e-07,9.953112597336183e-07,4.997135963215794e-07,4.997126907481518e-07,1.0147789203098874e-06,1.0147780147364599e-06,-6.208758529395555e-07,6.208767585129831e-07,7.296072223526142e-07,7.296063167791867e-07,8.05928718227214e-08,8.059196624929386e-08,1.0887248801092714e-06,1.0887239745358438e-06,1.088535824899102e-06,1.0885349193256744e-06,3.9159168784984754e-07,3.9159078227642e-07,9.902900951615324e-07,9.902891895881049e-07,4.188958065575255e-07,4.1889490098409797e-07,7.041164309602663e-08,7.041073752259909e-08,1.830174324255124e-09,1.8292687508275825e-09,-3.44808671641834e-07,3.4480957721526154e-07,-2.5664520959412225e-07,2.566461151675498e-07,-2.6930623343559216e-07,2.693071390090197e-07,-3.785362655548089e-07,3.7853717112823646e-07,-3.771875916836273e-07,3.7718849725705486e-07
-0.6011533368731603,-0.9575584791229488,-0.02676792819080084,1.6426699053730272,0.5470272789257684,0.9684206720647975,-0.516143628428,-9.26530724864943e-07,9.525370647432616e-07,1.1398019814040008e-06,1.1137956415256822e-06,1.0681591028291452e-06,1.0421527629508266e-06,2.268491692374904e-06,2.2424853524965853e-06,1.3950151200578574e-06,1.3690087801795388e-06,1.145375680425419e-06,1.1193693405471005e-06,1.3575019991954485e-06,1.3314956593171299e-06,1.532817787863639e-06,1.5068114479853204e-06,1.7877884339497337e-06,1.7617820940714151e-06,1.4123242104442056e-06,1.386317870565887e-06,2.6688024192137574e-06,2.642796079335439e-06,1.5045618935724726e-06,1.478555553694154e-06,2.95185530828458e-06,2.9258489684062613e-06,-3.5274626139072e-07,3.787526012690386e-07,6.888810817132578e-07,6.628747418349392e-07,1.631244668373998e-06,1.6052383284956795e-06,2.4635346026848195e-07,2.2034712039016335e-07,-1.2363682670169808e-06,1.2623746068952994e-06,2.9327085522653077e-07,2.6726451534821217e-07,6.171644022523701e-07,5.911580623740515e-07,-4.57360373952565e-08,7.17423772735751e-08,-3.848902068150017e-07,4.108965466933203e-07,5.0759306387696704e-08,2.4752966509378105e-08,-3.507041277660599e-07,3.767104676443785e-07,4.6372197120345316e-08,2.0365857242026717e-08
1.072602343857128,-1.0488619041512584,-0.9605792367932584,0.46477683270697046,1.3362615547859342,-0.6213644190543531,-0.5281295620787811,-1.1235560318761366e-06,1.1236977094306843e-06,1.1398019814040008e-06,1.139660303849453e-06,1.0681591028291452e-06,1.0680174252745975e-06,-1.1107385007589171e-07,1.1121552763043941e-07,1.0866903545084998e-06,1.086548676953952e-06,1.1398019814040008e-06,1.139660303849453e-06,1.0865718552780845e-06,1.0864301777235368e-06,1.084932804516448e-06,1.0847911269619003e-06,7.374325599324259e-07,7.372908823778782e-07,1.0899916202752152e-06,1.0898499427206675e-06,-7.367673471220082e-07,7.369090246765559e-07,7.55101598769196e-07,7.549599212146483e-07,8.880482655584974e-08,8.866314900130204e-08,1.087354489099692e-06,1.0872128115451442e-06,1.0893168754458906e-06,1.089175197891343e-06,3.891725509068418e-07,3.890308733522941e-07,1.0456543610900196e-06,1.045512683535472e-06,4.1693597212606415e-07,4.1679429457151645e-07,7.404192914128383e-08,7.390025158673613e-08,5.2613474243766866e-09,5.119669869828985e-09,-4.749062460710863e-07,4.75047923625634e-07,-1.1063107334210857e-07,1.1077275089665627e-07,-1.2331422666851047e-07,1.2345590422305817e-07,-1.2092076116192158e-07,1.2106243871646928e-07,-1.1963042046490812e-07,1.1977209801945582e-07
-0.6056201755595962,-0.959410910514956,0.8178228639407831,1.577139778612199,1.5638497774624855,0.44400137093973163,-0.5280039472544401,-9.305281199639136e-07,9.309408640126621e-07,1.1398019814040008e-06,1.1393892373552523e-06,1.0681591028291452e-06,1.0677463587803966e-06,2.274879789227077e-06,2.2744670451783286e-06,1.1509523727610287e-06,1.1505396287122802e-06,1.1398019814040008e-06,1.1393892373552523e-06,1.1507185014774544e-06,1.1503057574287059e-06,1.1513279291461012e-06,1.1509151850973527e-06,1.3987664104472783e-06,1.3983536663985297e-06,1.1508873465396234e-06,1.1504746024908749e-06,2.7895930178764063e-06,2.7891802738276577e-06,1.2713733737754704e-06,1.2709606297267219e-06,4.038881958807588e-06,4.03846921475884e-06,-3.0325327728580444e-06,3.032945516906793e-06,-1.091133520608118e-06,1.0915462646568666e-06,-3.685074820550095e-07,3.68920226103758e-07,-1.8353262421462446e-06,1.8357389861949932e-06,-3.938224255769385e-06,3.938636999818133e-06,-1.3142448740096286e-06,1.3146576180583772e-06,-9.774674229023994e-07,9.77880166951148e-07,-1.57389903122084e-06,1.5743117752695885e-06,-1.9158780395357363e-06,1.916290783584485e-06,-1.3911878327636242e-06,1.3916005768123727e-06,-1.6415397694769905e-06,1.641952513525739e-06,-1.1466229127255568e-06,1.1470356567743054e-06
-0.6044548719411583,-0.8429451059173322,0.5274468088955152,-1.3033765012626208,0.5973288163397095,-0.7840533958862526,1.5866952183240655,-6.792044604184185e-07,5.242964660548178e-06,1.1398019814040008e-06,3.4239582187257594e-06,1.0681591028291452e-06,3.495601097300615e-06,2.2732164718865494e-06,2.290543728243211e-06,1.3744998737993954e-06,3.189260326330365e-06,1.1429947292913642e-06,3.420765470838396e-06,1.3399801001058079e-06,3.223780100023952e-06,1.489193392134507e-06,3.0745668079952533e-06,1.7645562974630956e-06,2.7992039026666647e-06,1.3868260008980687e-06,3.1769341992316916e-06,2.7570483249783294e-06,1.8067118751514308e-06,1.4911860069005096e-06,3.0725741932292506e-06,3.683529124335256e-06,8.802310757945044e-07,4.862250087324882e-06,2.984898871951217e-07,4.944713096156809e-06,3.809528960270488e-07,1.7854941796608378e-06,2.7782660204689227e-06,4.94918151277679e-06,3.854213126470298e-07,4.562425655866941e-06,1.3345442628193336e-09,5.074909391556196e-06,5.111491914264357e-07,4.738963490408861e-06,1.7520329027910107e-07,4.712687166523946e-06,1.4892696639418558e-07,5.095676516903121e-06,5.319163167733608e-07,4.7180879261802285e-06,1.5432772605046828e-07,5.4331099724111175e-06,8.693497722813572e-07,5.053622733247518e-06,4.898625331177576e-07
-0.5158547611797809,-0.6970598581320951,0.9611246263260258,1.0616197011702386,0.2837065618298993,1.0281519177081262,-0.45939007897625905,-3.643960540045487e-07,5.128719014751307e-07,1.1398019814040008e-06,9.913261339334188e-07,1.0681591028291452e-06,9.196832553585632e-07,2.1400962146809544e-06,1.9916203672103725e-06,1.4587675294354365e-06,1.3102916819648546e-06,1.1826173020722472e-06,1.0341414546016653e-06,1.4237742751859252e-06,1.2752984277153433e-06,1.716648760191178e-06,1.568172912720596e-06,1.7995814586434795e-06,1.6511056111728975e-06,1.5075241780401659e-06,1.359048330569584e-06,1.4466778969572545e-06,1.2982020494866726e-06,1.4427830121408304e-06,1.2943071646702485e-06,5.257777279721895e-07,3.773018805016075e-07,1.0695210977606505e-06,9.210452502900685e-07,1.1742009262845032e-06,1.0257250788139213e-06,7.007939308261925e-07,5.523180833556105e-07,1.1385538390794783e-06,9.900779916088964e-07,3.9448177800397286e-07,2.460059305333909e-07,3.255242470786436e-07,1.7704839960806164e-07,3.0448853974976534e-07,1.5601269227918339e-07,2.4588886434591925e-08,1.2388696103599003e-07,-2.459201012393313e-07,3.9439594870991325e-07,-2.0325592253832418e-07,3.5173177000890613e-07,-4.683211313926539e-08,1.9530796060984734e-07,8.113653410286932e-10,1.4766448212955326e-07
-0.596850430520665,-1.0676406093000534,1.4450003319986746,-1.0198758481191617,1.1977290869700685,1.3582300621841377,1.0564744175412133,-1.1640789382848157e-06,4.583666112861906e-06,1.1398019814040008e-06,2.2797851931730892e-06,1.0681591028291452e-06,2.351428071747945e-06,2.2623066112415423e-06,1.1572805633355477e-06,1.1888513984591177e-06,2.230735776117972e-06,1.1398019814052584e-06,2.2797851931718314e-06,1.1855213078171685e-06,2.2340658667599215e-06,1.1945000990887324e-06,2.2250870754883576e-06,1.4984901550866944e-06,1.9210970194903957e-06,1.1882351788961567e-06,2.231351995680933e-06,2.5618536298923444e-06,8.577335446847457e-07,1.3240288992896678e-06,2.0955582752874223e-06,2.349433287714171e-06,1.0701538868629192e-06,2.330325109054993e-06,1.089262065522097e-06,2.592787554068462e-06,8.267996205086282e-07,4.526782498858962e-07,2.966908924691194e-06,2.588896285711556e-06,8.306908888655342e-07,1.9432225485496265e-06,1.4763646260274635e-06,2.506955867123815e-06,9.12631307453275e-07,2.2537920458763837e-06,1.1657951287007063e-06,2.280487362397678e-06,1.1390998121794121e-06,1.7521549856230512e-06,1.6674321889540388e-06,1.5413275952515466e-06,1.8782595793255434e-06,1.9449533541822286e-06,1.4746338203948615e-06,1.7430886684899335e-06,1.6764985060871566e-06
-0.43270000638194345,1.1701274226938079,0.7390803696161224,0.23823202318259953,-0.2839439126239357,-1.6591618011642628,-0.45062501048989756,3.664841043487174e-06,3.49745089670127e-06,1.1398019814040008e-06,9.724118346180968e-07,1.0681591028291452e-06,9.007689560432412e-07,2.0032045882414864e-06,1.8358144414555824e-06,1.5277415157903734e-06,1.3603513690044694e-06,1.43181750008164e-06,1.264427353295736e-06,1.6066460292703812e-06,1.4392558824844772e-06,2.1358393757760047e-06,1.968449228990101e-06,1.9210957833006664e-06,1.7537056365147624e-06,1.7636044548083619e-06,1.596214308022458e-06,9.71012221732052e-07,8.036220749461479e-07,1.3952694419924488e-06,1.2278792952065448e-06,3.1657027448807555e-07,1.4918012770217157e-07,1.251354030708382e-06,1.083963883922478e-06,1.264510777512524e-06,1.09712063072662e-06,6.655166705609906e-07,4.981265237750866e-07,1.2845772809261824e-06,1.1171871341402784e-06,6.545950703545028e-07,4.872049235685989e-07,4.1044870047488073e-07,2.4305855368897676e-07,3.493039734775125e-07,1.8191382669160852e-07,6.910574404079362e-07,5.236672936220322e-07,1.1754930499322469e-06,1.008102903146343e-06,1.1723031830884012e-06,1.0049130363024972e-06,1.2115689608285694e-06,1.0441788140426654e-06,1.2175289045335569e-06,1.050138757747653e-06
-0.5256482973966415,-0.45392374159287935,1.2882086242028041,1.551752341367169,1.407291673926871,0.6371398530392844,-0.49226453817346655,1.6027175546475862e-07,8.273629620139312e-08,1.1398019814040008e-06,1.0622665221406353e-06,1.0681591028291452e-06,9.906236435657797e-07,2.1554586238271733e-06,2.077923164563808e-06,1.1593497629437287e-06,1.0818143036803632e-06,1.1398019814040008e-06,1.0622665221406353e-06,1.1586522947740477e-06,1.0811168355106822e-06,1.1604918901923004e-06,1.0829564309289349e-06,1.3956087869113758e-06,1.3180733276480103e-06,1.1591343161384675e-06,1.081598856875102e-06,1.5294090632683283e-06,1.4518736040049628e-06,1.2477645646977893e-06,1.1702291054344238e-06,5.753506296574153e-07,4.978151703940498e-07,6.659389624488698e-07,5.884035031855043e-07,8.79152455739879e-07,8.016169964765135e-07,3.312883566328087e-07,2.537528973694432e-07,7.499270593739443e-07,6.723916001105788e-07,-1.7385211542962377e-07,2.513875746929893e-07,-1.0569799850309251e-07,1.83233457766458e-07,-1.0643986016550083e-07,1.8397531942886633e-07,-4.3490723184830406e-07,5.124426911116696e-07,-4.989231260934589e-07,5.764585853568244e-07,-4.28897574411429e-07,5.064330336747945e-07,-2.27909015212713e-07,3.054444744760785e-07,-1.5108651510574849e-07,2.28621974369114e-07
-0.29453482805594106,0.5470282261817369,-1.1327306884829207,-1.2983814509576108,-0.7114351292974189,-0.3277933399873246,-0.4693227782792696,2.3202440532520997e-06,2.1932021566877266e-06,1.1398019814040008e-06,1.0127600848396279e-06,1.0681591028291452e-06,9.411172062647723e-07,1.7512837686228793e-06,1.6242418720585064e-06,1.4108061486344236e-06,1.2837642520700507e-06,1.6591590738914486e-06,1.5321171773270757e-06,1.5860413132290246e-06,1.4589994166646516e-06,1.888976947609796e-06,1.761935051045423e-06,1.733025299879306e-06,1.605983403314933e-06,1.6660950335719299e-06,1.539053137007557e-06,5.684079795389204e-07,4.4136608297454753e-07,1.086007368147781e-06,9.589654715834082e-07,2.0716959556165657e-07,8.012769899728365e-08,1.3212372133787914e-06,1.1941953168144185e-06,1.2928024890294867e-06,1.1657605924651137e-06,5.933197813051217e-07,4.6627788474074875e-07,1.3357820535100278e-06,1.2087401569456548e-06,7.576619476766316e-07,6.306200511122587e-07,4.2711879824923734e-07,3.000769016848644e-07,3.410303909473346e-07,2.1398849438296166e-07,5.51078492155095e-07,4.240365955907221e-07,6.237407553595802e-07,4.966988587952073e-07,5.929691336545689e-07,4.6592723709019596e-07,3.9382512087024293e-07,2.6678322430587e-07,3.751068092339663e-07,2.480649126695934e-07
