gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals
-0.4200735051170701,-0.9825419807225263,-1.6159947603023819,1.1546835941516351,-1.1264032164627287,0.49389156231743236,-0.8117964669626886,-9.923473162803977e-09,2.218342425030456e-09,-1.9810242269787264e-09,5.724106510794794e-09,-2.0690226997018187e-09,5.636108038071702e-09,-5.023075969771536e-09,2.682054768001985e-09,-3.505318095535678e-09,4.199812642237843e-09,-2.195419374822798e-09,5.509711362950723e-09,-4.939672191613026e-09,2.765458546160495e-09,-1.4923969188116821e-09,6.212733818961839e-09,-1.2221023860963017e-09,6.483028351677219e-09,-3.799427065771595e-09,3.905703672001926e-09,-5.217191900504648e-09,2.487938837268873e-09,-4.27344901508412e-09,3.4316817226894004e-09,-4.465758851636354e-09,3.239371886137167e-09,-5.591216585039085e-09,2.1139141527344356e-09,-6.446344915664819e-09,1.2587858221087017e-09,-5.273755547727537e-09,2.431375190045984e-09,-4.475100179661327e-09,3.230030558112194e-09,-5.641934666040112e-09,2.0631960717334084e-09,-7.1609139623524645e-09,5.442167754210562e-10,-7.094822301412523e-09,6.103084363609978e-10,-6.104216310656042e-09,1.6009144271174791e-09,-8.291442359666253e-09,5.863116218927323e-10,-7.566790851112086e-09,1.3833988666143482e-10,-8.198692221264154e-09,4.935614834906332e-10,-9.02883504309449e-09,1.3237043053209692e-09
-0.5787262310148564,-1.0979614602690682,-1.2699508418294052,-1.4713967317168843,-1.3201865378938098,1.5705272440320615,-0.40477878652898625,-1.1289870304241738e-08,6.454686221072508e-09,-1.9810242269787264e-09,2.854159856190504e-09,-2.0690226997018187e-09,2.7661613834674115e-09,-5.400355804530386e-09,5.651717213611557e-10,-6.8281308210798214e-09,1.992946737910591e-09,-4.861583982711235e-09,2.6399899542004778e-11,-7.68027103409943e-09,2.845086950930199e-09,-3.788604147026081e-09,1.0465799361431493e-09,-5.705929088329933e-09,8.707450051607027e-10,-8.726649640401781e-09,3.891465557232551e-09,-5.427786351461096e-09,5.926022682918656e-10,-8.914169108588312e-09,4.078985025419082e-09,-3.2556591436877277e-09,1.5795249394815025e-09,-4.708255855742744e-09,1.269282274264863e-10,-4.672171562536033e-09,1.6301252063319755e-10,-9.149057917330155e-09,4.313873834160925e-09,-8.538026455698129e-09,3.7028423725288988e-09,-4.644327785370971e-09,1.90856297798259e-10,-6.152246169433551e-09,1.3170620862643204e-09,-6.351115812671105e-09,1.5159317295018745e-09,-1.8080375586047967e-09,3.0271465245644335e-09,-1.0980502298161159e-08,6.1453182149919284e-09,-1.0196470052724104e-08,5.361285969554873e-09,-6.685187333305713e-09,1.8500032501364826e-09,-7.65703033024627e-09,2.821846247077039e-09
-0.5753162895792259,-0.7671495341967798,1.5626196140215853,-0.5010187461448796,-0.31711639248407714,1.0478905475793125,0.3094297201391488,-4.217062545412666e-09,4.41787668280726e-09,-1.9810242269787264e-09,2.1818383643733206e-09,-2.0690226997018187e-09,2.269836837096413e-09,-6.07742853293394e-09,6.278242670328535e-09,-5.215121058070823e-09,5.415935195465417e-09,-3.3535559861962247e-09,3.554370123590819e-09,-3.927679137214515e-09,4.1284932746091095e-09,-2.065506396942035e-09,2.2663205343366294e-09,-1.2943693772486092e-09,1.4951835146432033e-09,-2.019963811580423e-09,2.2207779489750174e-09,-1.915044688095022e-09,2.1158588254896163e-09,-2.778300783090118e-09,2.979114920484712e-09,-1.7335018905637554e-09,1.93431602795835e-09,-3.1831237991754106e-09,3.3839379365700047e-09,-3.3089182735380774e-09,3.5097324109326716e-09,-3.5134013123555706e-09,3.714215449750165e-09,-1.2451318571101953e-09,1.4459459945047895e-09,-4.615397612802635e-09,4.816211750197228e-09,1.1037344942874887e-09,9.029203568928945e-10,8.177415420935602e-10,6.16927404698966e-10,-3.2361007954602366e-09,3.4369149328548308e-09,-7.199327476876417e-10,9.207468850822358e-10,1.4833206587738349e-10,5.2482071517210675e-11,1.284045868106256e-09,1.0832317307116618e-09,6.51132858356792e-10,4.5031872096219783e-10
-0.5637003330783871,1.4498505521233587,-0.2600241682880817,-0.5275816016554284,0.23679000499280597,-0.5610737801510265,0.4131625052848674,-3.113800927270935e-10,1.2436306615428366e-09,-1.9810242269787264e-09,2.9132747957944695e-09,-2.0690226997018187e-09,3.001273268517562e-09,1.5148901657509147e-09,5.826395969351716e-10,-2.493863774084137e-10,1.1816369462241568e-09,1.2857389667811531e-09,3.5348839796541e-10,1.3753476316891088e-09,4.430970628733657e-10,3.2299297454097355e-09,2.2976791765939924e-09,3.69766044159434e-09,2.7654098727785968e-09,4.239459963158995e-09,3.307209394343252e-09,2.9331982668974313e-09,2.0009476980816882e-09,3.770866874991725e-09,2.8386163061759823e-09,2.922297264763632e-09,1.990046695947889e-09,1.64189828729026e-09,7.096477184745169e-10,1.0284341381690409e-09,9.618356935329774e-11,1.8460370529330491e-09,9.13786484117306e-10,5.312581772906355e-10,4.009923915251076e-10,1.4548385274555893e-09,5.225879586398462e-10,9.406386217831336e-10,8.388052967390514e-12,9.824783195046475e-10,5.0227750688904394e-11,1.2773295518164295e-09,3.450789830006864e-10,1.5163699793017327e-09,5.841194104859896e-10,1.4978644736613031e-09,5.6561390484556e-10,2.515495275247017e-09,1.5832447064312737e-09,1.8363636209603472e-09,9.041130521446041e-10
-0.2969472524785564,-1.0033700389278162,-1.248914730951529,-0.5530764674621389,-1.3449267792279185,0.20672680810923513,-0.6197770876789688,-1.1464317696245126e-08,5.113146262173814e-09,-1.9810242269787264e-09,4.370147207092585e-09,-2.0690226997018187e-09,4.282148734369493e-09,-3.4060271933936265e-09,2.945144240677685e-09,-2.6190436427968256e-09,3.732127791274486e-09,-1.7189904341275164e-09,4.632180999943795e-09,-5.07398252167164e-09,1.2771889123996718e-09,-1.3332152757527437e-09,5.017956158318567e-09,-1.9768305094409207e-09,4.374340924630391e-09,-5.054159240217868e-09,1.297012193853443e-09,-6.746756651264682e-09,3.955852171933709e-10,-3.971448827628384e-09,2.3797226064429277e-09,-5.309732605935143e-09,1.0414388281361681e-09,-5.1964590974068895e-09,1.154712336664422e-09,-6.2170419906270664e-09,1.3412944344424505e-10,-4.716051068914682e-09,1.6351203651566294e-09,-3.589708411988867e-09,2.7614630220824445e-09,-3.946697841112589e-09,2.4044735929587226e-09,-4.621352472563225e-09,1.7298189615080864e-09,-4.676413657726731e-09,1.6747577763445807e-09,-4.784336453394995e-09,1.5668349806763168e-09,-7.431631306745707e-09,1.0804598726743951e-09,-6.6763379997525794e-09,3.2516656568126794e-10,-6.536577968360212e-09,1.854065342889006e-10,-6.04854948918577e-09,3.0262194488554117e-10
-0.5985653397330616,0.6663335705054166,-0.534309161185505,1.17474859511446,-1.4353571007988968,-1.4876083478018334,0.3190447951956581,-1.2101956332952195e-08,1.2370567899841238e-08,-1.9810242269787264e-09,2.2496357938677693e-09,-2.0690226997018187e-09,2.3376342665908617e-09,4.140503355290519e-09,3.871891788401476e-09,2.6101703921977756e-09,2.3415588253087327e-09,4.0780016148076016e-09,3.809390047918559e-09,-3.7670574675387685e-10,6.453173136429198e-10,6.672745001157331e-09,6.404133434268288e-09,5.181438089318376e-09,4.912826522429333e-09,1.8971956209299846e-09,1.6285840540409417e-09,1.878630904556863e-09,1.6100193376678202e-09,9.009123011819292e-09,8.740511444930249e-09,7.31233272959032e-09,7.043721162701277e-09,9.614171332270391e-09,9.345559765381348e-09,9.301182470554212e-09,9.032570903665169e-09,5.268709705742566e-09,5.000098138853523e-09,5.232763951866741e-09,4.964152384977698e-09,2.954724519667094e-09,2.686112952778051e-09,5.627690079532405e-09,5.359078512643362e-09,5.561242281576326e-09,5.292630714687283e-09,3.42624702679561e-09,3.157635459906567e-09,1.314113893843383e-09,1.04550232695434e-09,2.290573059760077e-09,2.021961492871034e-09,-1.6854127212011742e-09,1.954024288090217e-09,1.9528446512044613e-09,1.6842330843154184e-09
1.1109740312280014,-1.0003023451352069,-0.7641789081385927,1.5290100206434463,0.6549181344276592,-0.39461229245793766,-0.4371219823326785,2.6369081118266433e-09,7.700149232953315e-09,-1.9810242269787264e-09,3.082216894147944e-09,-2.0690226997018187e-09,2.9942184214248517e-09,6.229390679091229e-10,5.686180189035794e-09,-7.631352332318773e-10,4.3001058878947935e-09,-4.061605682496774e-09,1.0016354386298963e-09,-2.132487960305686e-09,2.9307531608209843e-09,-1.884175113916556e-09,3.1790660072101143e-09,-6.10220807006196e-09,1.0389669489352891e-09,-4.603689026119617e-09,4.5955209500705343e-10,-6.039638394289517e-09,9.763972731628464e-10,-3.7828827403786865e-09,1.280358380747984e-09,-3.58133350343269e-09,1.4819076176939806e-09,-3.940841957718813e-09,1.1223991634078573e-09,-5.246397272955799e-09,1.831561518291288e-10,-3.6911448530401043e-09,1.3720962680865662e-09,-3.7283374148575125e-09,1.334903706269158e-09,-4.435552636720293e-09,6.276884844063772e-10,-4.340603238167326e-09,7.226378829593445e-10,-4.3003088150438995e-09,7.629323060827709e-10,-6.82261137618729e-09,1.7593702550606198e-09,-5.34227123446454e-09,2.790301133378697e-10,-5.380783296671545e-09,3.175421755448746e-10,-5.089658163867138e-09,2.64170427404672e-11,-6.676932348817226e-09,1.6136912276905555e-09
-0.6007881247823239,0.26105861887469733,1.4117127004758776,1.5204008353666423,1.0719576646055382,1.0241120926670833,0.7696158302539358,5.5775204291991924e-09,2.1318605499390425e-09,-1.9810242269787264e-09,5.426684106238876e-09,-2.0690226997018187e-09,5.514682578961969e-09,-6.0827781368692045e-09,9.528438016129355e-09,-5.1417337888970005e-09,8.58739366815715e-09,-3.2105147896231563e-09,6.656174668883306e-09,-3.8208675710777427e-10,3.8277466363679244e-09,-1.7410336894152863e-09,5.1866935686754365e-09,-6.274790724322088e-10,4.0731389516923585e-09,1.8252686684975264e-09,1.6203912107626235e-09,1.9139619841036393e-09,1.5316978951565107e-09,9.502533574264196e-10,2.4954065218337304e-09,-5.700358720646077e-10,4.015695751324758e-09,1.1619077024160927e-09,2.2837521768440573e-09,1.4769802293883376e-09,1.9686796498718124e-09,3.4805497039928945e-09,3.488982473274458e-11,1.279940988702638e-08,9.353750007766229e-09,8.015905344766853e-09,4.570245465506703e-09,1.0179340624623751e-08,6.7336807453636015e-09,9.260292808991265e-09,5.814632929731115e-09,1.198773886154865e-08,8.542078982288501e-09,1.0176801438105928e-08,6.731141558845778e-09,1.0066025325232434e-08,6.620365445972284e-09,4.676877005889514e-09,1.2312171266293644e-09,7.459779795813334e-09,4.014119916553184e-09
-0.5112511652660806,-1.1527003797803843,1.106906213445184,-1.5936759666609437,-0.013286802803542025,0.11917362735685084,0.84429197332587,-2.0747115950944797e-09,6.046924882942879e-09,-1.9810242269787264e-09,5.9532375148271265e-09,-2.0690226997018187e-09,6.041235987550219e-09,-2.8151705953480157e-09,6.787383883196416e-09,-2.348828909896119e-09,6.321042197744519e-09,-8.422849415728721e-10,4.814498229421272e-09,-1.0472727079589404e-09,5.01948599580734e-09,4.816536468175088e-10,3.4905596410308912e-09,1.4520263736670171e-09,2.520186914181383e-09,1.4216248227134554e-09,2.5505884651349447e-09,-2.234442758986816e-10,4.195657563747082e-09,-7.012626678094409e-10,4.673475955657841e-09,-1.0336589420003239e-09,5.005872229848724e-09,-2.9660317565743472e-09,6.938245044422747e-09,-3.716952892256644e-09,7.689166180105044e-09,-2.3536912446138643e-09,6.325904532462264e-09,-2.47291180299275e-09,6.4451250908411495e-09,-2.6269629312491596e-09,6.59917621909756e-09,6.537636840511136e-10,3.3184496037972865e-09,6.235576084258726e-10,3.3486556794225275e-09,-3.221406888516395e-09,7.193620176364795e-09,-2.1870492951501677e-09,6.159262582998568e-09,-1.9834587181842233e-09,5.9556720060326234e-09,-2.344140461563604e-10,4.206627334004761e-09,-9.858432226679022e-10,4.958056510516302e-09
3.546968418504816,-0.49543760543962645,0.5056368920320677,-0.5900642732535305,0.31913463233360967,-1.1759901630771108,0.008292057587905651,2.692450228933341e-10,2.191800627799334e-09,-1.9810242269787264e-09,5.84686220727266e-11,-2.0690226997018187e-09,1.4646709479581894e-10,3.604745252026828e-09,5.527300856932828e-09,1.6484254980797967e-09,3.5709811029857965e-09,-8.867228671885298e-09,6.9446730669792985e-09,-7.038994030069626e-09,5.116438425163626e-09,1.6252826707491892e-09,3.547838275655189e-09,-3.407525402795221e-09,1.4849697978892212e-09,-2.6773130312117375e-09,7.547574263057377e-10,-3.1354485521844367e-09,1.2128929472784369e-09,-2.821493114338197e-09,8.989375094321972e-10,-1.9678912320306025e-09,4.533562712460267e-11,-1.255262521705178e-09,6.672930832008219e-10,-2.7606454888927943e-09,8.380898839867945e-10,-2.7738139104329383e-09,8.512583055269385e-10,-2.7809646772249795e-09,8.584090723189797e-10,-2.648805715775379e-09,7.262501108693792e-10,-2.6712536123447965e-09,7.486980074387967e-10,-2.678984792434595e-09,7.564291875285952e-10,-3.328265279586994e-09,1.405709674680994e-09,-2.9133149078847522e-09,9.907593029787524e-10,-3.263848086712968e-09,1.341292481806968e-09,-3.4144482383521023e-09,1.4918926334461025e-09,-3.331519688477552e-09,1.408964083571552e-09
-0.5739874336321523,1.1294111446325283,-1.5056241445968963,-1.6392856396461726,-1.5100650979012662,0.48998403519095235,-0.46757800378920894,-1.2628734349395282e-08,7.350742957964412e-09,-1.9810242269787264e-09,3.296967164452144e-09,-2.0690226997018187e-09,3.2089686917290516e-09,-5.005568692618857e-09,2.7242269881201293e-10,-3.4932583235238506e-09,1.7847330679070198e-09,-1.7370470524058205e-09,3.54094433902505e-09,-5.496388132896973e-09,2.183967414661023e-10,-2.0428010771955168e-10,5.0737112837113185e-09,1.4693908617343865e-09,6.747382253165257e-09,-1.985791072989786e-09,3.2922003184410843e-09,-3.4314626306477353e-09,1.846528760783135e-09,1.1318377456115858e-09,6.409829137042456e-09,-1.4015961432635993e-11,5.263975429998235e-09,-1.3028254907725645e-09,3.975165900658306e-09,-1.571632042992694e-09,3.706359348438176e-09,-1.4810377057355944e-09,3.7969536856952755e-09,-4.254848778229366e-10,4.852506513607934e-09,3.5783188215455806e-10,5.635823273585428e-09,-1.283325916341492e-09,3.9946654750893785e-09,-1.3051100103807147e-09,3.972881381050155e-09,1.7790638611617413e-10,5.455897777547044e-09,-8.475171183526938e-09,3.1971797920960674e-09,-7.694727437358039e-09,2.4167360459271683e-09,-4.050513796311415e-09,1.227477595119455e-09,-6.040320061670505e-09,7.623286702396349e-10
1.2499800862688701,-0.6572249128876023,1.0522080718217048,1.6628621652836402,-0.7271620872206018,0.14620081181732925,-0.7509413351255203,-7.1083602123592675e-09,1.6767127388915278e-10,-1.9810242269787264e-09,5.295007259269694e-09,-2.0690226997018187e-09,5.2070087865466016e-09,-3.000463457862213e-09,4.2755680283862075e-09,-2.432242708998414e-09,4.843788777250006e-09,-6.036053868977902e-09,1.239977617270518e-09,-7.2152460655277595e-09,6.078542072066087e-11,-3.67481092875468e-09,3.6012205574937405e-09,-7.154586999113892e-09,1.2144448713452837e-10,-8.818407526369878e-09,1.5423760401214582e-09,-1.0498060732640969e-08,3.2220292463925488e-09,-5.4154083571932944e-09,1.8606231290551259e-09,-5.3390253138916915e-09,1.9370061723567288e-09,-5.9045398855291555e-09,1.3714916007192649e-09,-7.089231673468379e-09,1.8679981278004154e-10,-4.957222823078203e-09,2.3188086631702177e-09,-4.9179770386982395e-09,2.358054447550181e-09,-6.345616474050927e-09,9.304150121974935e-10,-5.923290623463827e-09,1.3527408627845932e-09,-6.044021952073273e-09,1.232009534175147e-09,-9.040952586606408e-09,1.7649211003579881e-09,-7.174504315138397e-09,1.0152717111002362e-10,-7.251629608675134e-09,2.4401877573286318e-11,-6.921438969992485e-09,3.5459251625593505e-10,-9.370716873376271e-09,2.094685387127851e-09
-0.5771447049192111,0.15529722456921596,1.6587511060879099,0.026581881430858878,-1.297165852164068,1.4769616457005899,-0.19813679326865166,-1.1127547773371902e-08,7.749429379895382e-09,-1.9810242269787264e-09,1.3970941664977937e-09,-2.0690226997018187e-09,1.3090956937747014e-09,-5.568872366215215e-09,2.1907539727386947e-09,-6.539360008362718e-09,3.1612416148861977e-09,-4.5944279572854805e-09,1.2163095638089604e-09,-7.396774481801523e-09,4.018656088325003e-09,-3.489305434273393e-09,1.1118704079687267e-10,-4.754405135581691e-09,1.376286742105171e-09,-7.722452026386275e-09,4.344333632909756e-09,-5.185565158140037e-09,1.8074467646635165e-09,-7.656018497466478e-09,4.2779001039899585e-09,-3.0229253273724224e-09,3.551930661040977e-10,-4.541849870584415e-09,1.1637314771078946e-09,-4.547320120342468e-09,1.1692017268659476e-09,-8.167435783035548e-09,4.789317389559028e-09,-5.523159770015517e-09,2.145041376538997e-09,-1.1097424480639958e-08,7.719306087163438e-09,-5.832595094198921e-09,2.454476700722401e-09,-6.033968088786765e-09,2.6558496953102445e-09,-7.2713585779199666e-09,3.893240184443447e-09,-4.6024681272393876e-09,1.2243497337628674e-09,-3.0400949820882748e-09,3.3802341138824536e-10,-3.1020190218680346e-09,2.760993716084856e-10,-3.4917406603188184e-09,1.1362226684229824e-10
-0.3233674704478749,-0.05301920114126609,-0.16473607294493808,-1.66798525882545,-0.9037955476594408,1.2451866530280704,-0.8465078876638402,-8.353830945565407e-09,4.0394443794011646e-10,-1.9810242269787264e-09,5.968862280646564e-09,-2.0690226997018187e-09,5.8808638079234715e-09,-5.921081639386027e-09,2.028804868239263e-09,-5.8240345661586945e-09,2.1258519414665958e-09,-4.6583306670324294e-09,3.291555840592861e-09,-6.481320484305429e-09,1.4685660233198613e-09,-4.6623110696050074e-09,3.287575438020283e-09,-6.778331959963054e-09,1.1715545476622362e-09,-8.846307740144434e-09,8.964212325191438e-10,-7.815610872335057e-09,1.3427563529023304e-10,-1.1241528249187141e-08,3.291641741561851e-09,-8.32817576772971e-09,3.7828926010442034e-10,-8.841000961447626e-09,8.911144538223359e-10,-9.609304983062544e-09,1.6594184754372534e-09,-1.0436038228244481e-08,2.486151720619191e-09,-9.953587526093158e-09,2.0037010184678675e-09,-6.695511151029871e-09,1.2543753565954193e-09,-7.062220978092178e-09,8.876655295331126e-10,-7.3571613921002914e-09,5.927251155249989e-10,-6.096361671639346e-09,1.8535248359859444e-09,-1.0077577209486241e-08,2.127690701860951e-09,-9.584918422574675e-09,1.635031914949385e-09,-9.089023840421445e-09,1.1391373327961548e-09,-7.244667026765634e-09,7.052194808596561e-10
0.5312991879208457,-1.0326492753843768,-0.6173831119276079,-0.657019704102671,-1.6877685927026491,-1.1811951603466386,0.05570761931501746,-1.3881750065747663e-08,1.2293529157579913e-08,-1.9810242269787264e-09,3.928033188109765e-10,-2.0690226997018187e-09,4.808017915340688e-10,3.6158827180243852e-09,5.204103626192135e-09,1.66448964257858e-09,3.25271055074633e-09,-9.348412668452772e-11,1.4947367814832222e-09,-4.5394688929026786e-09,2.9512479847349285e-09,9.37066925463426e-10,2.525287833631176e-09,-4.8854826900694085e-09,3.2972617819016584e-09,-8.747268224749927e-09,7.159047316582177e-09,-9.31430753625569e-09,7.72608662808794e-09,-2.3586120583095684e-09,7.703911501418185e-10,-1.337196836047888e-09,2.5102407211986183e-10,-9.991444906605642e-10,5.890764175071857e-10,-2.4663449027597573e-09,8.781239945920074e-10,-2.7245026419584887e-09,1.1362817337907388e-09,-1.4827991303002466e-09,1.0542177786750326e-10,-2.6076493282595598e-09,1.0194284200918099e-09,-2.601586836858332e-09,1.013365928690582e-09,-2.658225868793449e-09,1.070004960625699e-09,-3.190007933712192e-09,1.6017870255444422e-09,-2.974500610098808e-09,1.3862797019310581e-09,-2.362470556275283e-09,7.742496481075332e-10,-2.4516027007526423e-09,8.633817925848924e-10,-2.4484668269318217e-09,8.602459187640718e-10
0.9834040483075825,-0.10604314529592454,0.8521732860978559,-1.3315213785537148,0.3801072838626905,-1.6712320376312193,0.35541804635391516,6.991729245308694e-10,1.7408775588701244e-10,-1.9810242269787264e-09,2.5061093956225833e-09,-2.0690226997018187e-09,2.5941078683456757e-09,4.3570911117042225e-09,3.832005943060365e-09,3.1768868252856577e-09,2.651801656641801e-09,1.6684586490399182e-11,5.084005821534577e-10,6.515274463728264e-10,1.2644227772896948e-10,2.3964149568571374e-09,1.8713297882132805e-09,-5.004837717852859e-09,5.529922886496716e-09,-4.135113742187996e-09,4.660198910831853e-09,-3.7032452222917037e-09,4.228330390935561e-09,-2.1402094722508837e-09,2.6652946408947406e-09,4.863307898854983e-10,3.8754378758358645e-11,6.736287769868828e-10,1.4854360834302585e-10,-9.207083504800192e-10,1.4457935191238761e-09,-2.4273053433581414e-09,2.9523905120019983e-09,-2.465009216535384e-09,2.990094385179241e-09,-2.289868307618106e-09,2.814953476261963e-09,-2.3089884078844017e-09,2.8340735765282586e-09,-2.329357591800985e-09,2.854442760444842e-09,-2.178005444316007e-09,2.703090612959864e-09,-9.698767784157606e-10,1.4949619470596175e-09,-1.4426073139195468e-09,1.9676924825634035e-09,-1.68452434427777e-09,2.2096095129216266e-09,-1.8981727744551997e-09,2.4232579430990567e-09
-0.2717728376150232,-0.7500863408345263,-1.0062333695131418,-1.3160870715063555,1.5534695915686583,-0.3601499323272536,-0.2224952114745586,8.972737910826422e-09,1.2522611400462411e-08,-1.9810242269787264e-09,1.5688492626572636e-09,-2.0690226997018187e-09,1.4808507899341712e-09,4.1986701917778297e-10,3.969740508813773e-09,-8.694961599031469e-10,2.680377329732843e-09,-1.456850047600069e-10,3.404188484875983e-09,3.4061546242825483e-09,6.956028113918538e-09,4.2630636676142465e-10,3.976179856397415e-09,-1.0623819238882163e-09,2.4874915657477737e-09,2.4921138898295546e-09,6.041987379465545e-09,1.0819505020880844e-09,4.631823991724074e-09,-2.3430252647141026e-09,1.2068482249218873e-09,-3.737363381667052e-09,1.8748989203106203e-10,-3.2328617291923607e-09,3.1701176044362927e-10,-4.395310230454526e-09,8.454367408185356e-10,-3.11567355770885e-09,4.3419993192714007e-10,-3.7733218557445635e-09,2.2344836610857354e-10,-2.172750887425515e-09,1.377122602210475e-09,-3.2401752306113526e-09,3.096982590246374e-10,-3.2772235468322914e-09,2.726499428036985e-10,-2.442255505708243e-09,1.1076179839277468e-09,-3.835104026483154e-09,2.8523053684716365e-10,-4.1679927013934766e-09,6.181192117574866e-10,-3.883769904373449e-09,3.338964147374592e-10,-3.4675149378087934e-09,8.235855182719655e-11
-0.44106297021927565,-0.372838923898508,0.4987897177235733,0.35942083847542494,1.1802421135863357,-0.745336378421502,-0.014120052129102924,6.341051369100779e-09,8.421638338237479e-09,-1.9810242269787264e-09,9.956274215797341e-11,-2.0690226997018187e-09,1.1564269434881068e-11,2.327065257128113e-09,4.407652226264813e-09,3.1930191406626144e-10,2.3998888832029613e-09,1.4647216162578767e-09,3.5453085853945766e-09,3.852949140171331e-09,5.933536109308031e-09,2.8246281662569952e-09,4.905215135393695e-09,1.767164538677674e-09,3.847751507814374e-09,4.467678069605473e-09,6.548265038742173e-09,3.4293202473353973e-09,5.509907216472097e-09,-1.2234265683017097e-10,1.9582443123065286e-09,-9.604232477338346e-11,1.9845446443633164e-09,-9.398585339588194e-10,1.1407284351778804e-09,-2.0492078768074462e-09,3.1379092329253574e-11,-1.5385851072527964e-09,5.420018618839034e-10,-2.881022950157717e-09,8.004359810210172e-10,-2.4752375186571897e-09,3.9465054952048986e-10,-2.6374502327945815e-09,5.568632636578817e-10,-2.642462188223173e-09,5.618752190864732e-10,-3.22608643175255e-09,1.1454994626158502e-09,-2.8038637284901317e-10,1.8002005962876867e-09,-7.151258398508269e-10,1.3654611292858729e-09,-9.421972202105989e-10,1.138389748926101e-09,-9.256394767836142e-10,1.1549474923530857e-09
2.084367610584226,-0.740343732459206,-0.9370387639375481,0.4315511862161364,0.13435974314221305,0.8752874920595548,-1.1784803212085475,-1.033632224416086e-09,9.257044919275116e-09,-1.9810242269787264e-09,8.309652916712474e-09,-2.0690226997018187e-09,8.221654443989382e-09,-6.030018999319325e-09,4.260658144371876e-09,-4.682417526978983e-09,5.608259616712218e-09,-1.0576965618073221e-08,2.862884743820206e-10,-8.945618629949193e-09,1.345058513742008e-09,-5.791383880749889e-09,4.499293262941312e-09,-9.299595598350703e-09,9.910815453404973e-10,-8.992166893519127e-09,1.2985102501720742e-09,-9.490159505543196e-09,8.005176381480049e-10,-9.650409744259156e-09,6.402673994320449e-10,-8.086435831202893e-09,2.2042413124883083e-09,-8.592527724152641e-09,1.6981494195385596e-09,-9.621043701897309e-09,6.69633441793892e-10,-8.189731477658131e-09,2.10094566603307e-09,-8.20406596369544e-09,2.086611179995761e-09,-8.945229107199691e-09,1.3454480364915098e-09,-8.83079365164419e-09,1.4598834920470112e-09,-8.788268387732463e-09,1.5024087559587374e-09,-9.540234791982304e-09,7.504423517088969e-10,-9.723419658149808e-09,5.672574855413928e-10,-9.471586134593093e-09,8.190910090981081e-10,-9.372264567070308e-09,9.184125766208926e-10,-9.834783384321573e-09,4.5589375936962795e-10
-0.5392537743399535,-1.1313414218043198,0.20188186100451763,-0.06596536155482904,0.5296766508861844,0.6587517716189946,-0.5109927192616793,1.7538104136516344e-09,7.337925896050855e-09,-1.9810242269787264e-09,3.603091255420494e-09,-2.0690226997018187e-09,3.5150927826974017e-09,-5.62806052742963e-09,4.394504503040984e-11,-4.0141249377264245e-09,1.569990544672796e-09,-2.328090944329082e-09,3.2560245380701385e-09,-9.698988076405343e-10,4.614216674758687e-09,-1.0879367820021214e-09,4.496178700397099e-09,1.1751365032828923e-10,5.70162913272751e-09,1.3294674912128413e-09,6.913582973612062e-09,2.9376946777538897e-10,5.87788495017461e-09,-2.2416187506860185e-09,3.342496731713202e-09,-1.8433816564281475e-09,3.740733825971073e-09,-4.042882532301422e-09,1.5412329500977986e-09,-4.5487650631765945e-09,1.035350419222626e-09,-3.065929488554507e-09,2.5181859938447137e-09,-4.541379405117696e-09,1.0427360772815242e-09,-3.802945144003051e-09,1.7811703383961698e-09,-3.631667015735338e-09,1.9524484666638824e-09,-3.5884894452074054e-09,1.995626037191815e-09,-3.705882913353668e-09,1.8782325690455524e-09,-2.8189169345430238e-09,2.7651985478561967e-09,-2.8331422829253956e-09,2.750973199473825e-09,-2.7378147169728784e-09,2.846300765426342e-09,-2.480295756345043e-09,3.1038197260541776e-09
