gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals
-0.4200735051170701,-0.9825419807225263,-1.6159947603023819,1.1546835941516351,-0.35441057300681744,1.4284798366629718,-1.3843947270062469,-1.2314568909140524e-09,2.916113333066908e-09,-2.280420390331024e-10,3.919528184947858e-09,-1.6651959474938285e-10,3.9810506292315775e-09,8.761748812304714e-10,5.023745105211432e-09,-2.182268527079297e-09,1.965301696901664e-09,-2.085008339024537e-09,2.0625618849564237e-09,-1.4842516033712716e-09,2.663318620609689e-09,-1.7991974180792581e-09,2.3483728059017024e-09,-1.7408095219283018e-09,2.406760702052659e-09,-1.0693624346616154e-09,3.078207789319345e-09,-2.0568154362227764e-09,2.0907547877581843e-09,-3.194946007676636e-09,9.526242163043247e-10,-2.2186775276426523e-09,1.9288926963383084e-09,-2.292790937645672e-09,1.8547792863352888e-09,-2.3092666494484753e-09,1.8383035745324854e-09
-0.5787262310148564,-1.0979614602690682,-1.2699508418294052,-1.4713967317168843,-0.004964179684886045,-0.31901773412028334,0.31742490857125083,-2.4209673153553103e-10,9.127549341885562e-10,-2.280420390331024e-10,8.987002416861275e-10,-1.6651959474938285e-10,8.371777974024079e-10,1.2100753954290357e-09,5.394171927760106e-10,2.0838897677368598e-10,4.6226922587933917e-10,9.90598758215918e-11,5.715983268314334e-10,8.903112676153893e-10,2.1965306496236418e-10,8.012200412418765e-10,1.3056183858885132e-10,6.407027081515023e-10,2.9955494501522826e-11,1.5511675241614409e-09,8.805093215084157e-10,1.5250399733948684e-09,8.543817707418432e-10,5.001988278221951e-10,1.7045937483083004e-10,1.5866077887721154e-09,9.159495861190902e-10,1.6198832946084434e-09,9.492250919554182e-10,1.65014404268474e-09,9.79485840031715e-10
-0.5753162895792259,-0.7671495341967798,1.5626196140215853,-0.5010187461448796,-0.004318316899011504,0.28917904072156986,0.9530657034326807,-2.4026815089775403e-10,2.7105662700865142e-09,-2.280420390331024e-10,2.6983401582218627e-09,-1.6651959474938285e-10,2.636817713938143e-09,1.2034802168648668e-09,1.2668179023238935e-09,-6.236523421410858e-10,3.093950461329846e-09,-5.337336840618602e-10,3.0040318032506206e-09,1.2840985687810112e-10,2.3418882623106593e-09,9.685951552252526e-11,2.373438603666235e-09,4.410800571378782e-11,2.4261901134749727e-09,9.769860729296148e-10,1.4933120462591455e-09,5.639116043776117e-10,1.9063865148111484e-09,1.704369167504616e-09,7.659289516841444e-10,7.079327087834884e-10,1.762365410405272e-09,7.247882882760135e-10,1.7455098309127468e-09,9.031335906166173e-10,1.567164528572143e-09
-0.5637003330783871,1.4498505521233587,-0.2600241682880817,-0.5275816016554284,0.2593910966412217,-1.1892025253259906,1.191330191879914,5.063516236821517e-10,2.6385260498224783e-09,-2.280420390331024e-10,3.3729197125377323e-09,-1.6651959474938285e-10,3.311397268254013e-09,1.1808218729454796e-09,1.9640558005591504e-09,1.3988420198083818e-09,1.7460356536962483e-09,1.2807380428979347e-09,1.864139630606695e-09,1.9556147540649495e-09,1.1892629194396805e-09,2.0918781653098375e-09,1.0529995081947925e-09,1.9305989868290517e-09,1.2142786866755783e-09,2.7347210055289597e-09,4.1015666797567026e-10,3.2061072663127715e-09,6.122959280814153e-11,2.8705467844094917e-09,2.743308890951383e-10,2.8724651860581245e-09,2.7241248744650546e-10,2.9747005266511086e-09,1.7017714685352142e-10,2.8798337565176823e-09,2.650439169869477e-10
-0.2969472524785564,-1.0033700389278162,-1.248914730951529,-0.5530764674621389,-1.1980569774725924,-0.5890888343444141,-0.18347754087283913,-3.6200067719037426e-09,2.8724991651917116e-09,-2.280420390331024e-10,5.194655676789287e-10,-1.6651959474938285e-10,5.809880119626482e-10,5.803222282796843e-10,1.3278298349917153e-09,5.778587334814219e-10,1.325366340193453e-09,-8.623117133911748e-10,1.1480410667914381e-10,8.75726324766699e-10,1.62323393147873e-09,-5.877626288505746e-10,1.5974497786145642e-10,-9.378259806336259e-10,1.9031837392159483e-10,-5.305290626191393e-10,2.1697854409289176e-10,-2.2652783188354562e-11,7.248548235236765e-10,-9.684311517233267e-10,2.2092354501129564e-10,-6.620514986252616e-10,8.545610808676947e-11,-8.259224120139554e-10,7.841480530192438e-11,-9.33046588491316e-10,1.855389817792849e-10
-0.5985653397330616,0.6663335705054166,-0.534309161185505,1.17474859511446,-0.09920058545358562,1.2813387479553862,0.052051427516662786,-5.089008743520431e-10,4.28227958617696e-10,-2.280420390331024e-10,1.473691232987553e-10,-1.6651959474938285e-10,8.584667901503576e-11,1.2479402787190845e-09,1.3286131944534316e-09,-1.9809727120091666e-09,1.9002997962748195e-09,-1.6659402990994115e-09,1.5852673833650644e-09,-1.0785984653992245e-09,9.979255496648774e-10,-1.1295590677210775e-09,1.0488861519867304e-09,-1.0717478716034836e-09,9.910749558691365e-10,-1.8908078638033983e-11,6.176483709631311e-11,-1.0540346941998534e-09,9.733617784655062e-10,-1.421295211194494e-09,1.340622295460147e-09,-5.605579092815756e-10,4.798849935472285e-10,-5.869310466493757e-10,5.062581309150285e-10,-1.0454748137554677e-10,2.3874565641199685e-11
1.1109740312280014,-1.0003023451352069,-0.7641789081385927,1.5290100206434463,0.5815587787828985,-1.0043382350442682,-0.10832688689506405,1.4184797081081244e-09,1.9532191637740095e-09,-2.280420390331024e-10,3.0669741663278267e-10,-1.6651959474938285e-10,3.682198609165022e-10,-1.8608853550597357e-09,1.3261458993938507e-09,1.1459391201732378e-09,1.6806785758391228e-09,1.4237461437748004e-09,1.9584855994406855e-09,-3.608822472668839e-10,1.7385720839900117e-10,3.194840418737237e-10,8.542234975396088e-10,-1.4512908797426738e-10,3.896103676916177e-10,-4.882180008636001e-10,4.652145480228494e-11,3.380533962241275e-10,8.727928518900125e-10,-2.5864985919763737e-10,2.760895964682477e-10,-1.0008007369164472e-09,4.660612812505621e-10,-8.483729082214018e-10,3.1363345255551675e-10,2.9810263435870273e-10,8.328420900245877e-10
-0.6007881247823239,0.26105861887469733,1.4117127004758776,1.5204008353666423,-0.11007602772814214,-0.8301149394984525,1.407438826923398,-5.396916608866593e-10,4.2964207590895595e-09,-2.280420390331024e-10,3.984771137236003e-09,-1.6651959474938285e-10,3.9232486929522835e-09,1.2521289848545902e-09,2.50460011334831e-09,9.075935935148431e-10,2.8491355046880575e-09,5.219131946638557e-10,3.234815903539045e-09,1.5544875413144246e-09,2.2022415568884757e-09,1.2947043374879313e-09,2.462024760714969e-09,9.742527051923782e-10,2.782476393010522e-09,1.92581198403727e-09,1.8309171141656301e-09,2.2415740469240633e-09,1.515155051278837e-09,3.200179892779076e-09,5.565492054238244e-10,2.408072973199947e-09,1.3486561250029532e-09,2.437224603685557e-09,1.3195044945173431e-09,2.346078290224439e-09,1.4106508079784611e-09
-0.5112511652660806,-1.1527003797803843,1.106906213445184,-1.5936759666609437,-1.3099498078818705,-0.836883261490083,-0.04088645402391113,-3.9368001646604156e-09,3.5929995158875556e-09,-2.280420390331024e-10,1.1575860973975764e-10,-1.6651959474938285e-10,1.7728105402347718e-10,1.0748118450740676e-09,1.4186124938469276e-09,9.168529710546538e-10,1.2606536198275138e-09,-7.207636497043864e-10,3.7696300093152633e-10,1.4513795472122231e-09,1.7951801959850831e-09,-1.84020007063325e-10,1.5978064170953502e-10,-1.04513984406032e-09,7.0133919528746e-10,-2.1285093870364373e-10,1.309497100692163e-10,4.3969715599484644e-10,7.834978047677065e-10,1.2431941442504082e-09,1.5869947930232682e-09,8.88776351731453e-10,1.232577000504313e-09,7.124628574603599e-10,1.0562635062332198e-09,-1.7139551970563234e-10,1.7240512906722768e-10
3.546968418504816,-0.49543760543962645,0.5056368920320677,-0.5900642732535305,1.7047401691648154,0.9606124481311896,-1.3678369104753934,4.598455065231094e-09,8.699146442227264e-09,-2.280420390331024e-10,3.872649337963068e-09,-1.6651959474938285e-10,3.9341717822467875e-09,-5.50312289075772e-10,3.5503790879203986e-09,-1.5422042992931198e-09,2.5584870777030507e-09,5.470028506327737e-10,4.647694227628944e-09,-5.8433044779502005e-09,1.7426131009540298e-09,-3.4593625661927263e-09,6.413288108034444e-10,-4.585467037565962e-09,4.847756605697911e-10,-4.45163433393224e-09,3.5094295693606923e-10,-4.548710906393427e-09,4.480195293972567e-10,-3.9925607334668e-09,1.0813064352937089e-10,-2.220497369608011e-09,1.8801940073881596e-09,-1.928971760371897e-09,2.171719616624274e-09,-3.9095759243976115e-09,1.911154525985592e-10
-0.5739874336321523,1.1294111446325283,-1.5056241445968963,-1.6392856396461726,1.1886923378491843,0.4221614326698954,0.7608353161798409,3.1374093243268045e-09,1.2113580201127643e-09,-2.280420390331024e-10,2.1540933432471425e-09,-1.6651959474938285e-10,2.092570898963423e-09,1.2009031531230186e-09,7.251481510910216e-10,-8.055784051622139e-10,2.731629709376254e-09,5.703368467916871e-10,1.355714457422353e-09,-3.890669888542746e-11,1.9649580030994677e-09,1.3174059163728088e-09,6.086453878412314e-10,1.982841919514617e-09,5.6790615300576876e-11,2.8106230422268714e-09,8.845717380128312e-10,2.0092723238297218e-09,8.322101961568159e-11,7.877482065602815e-10,1.1383030976537587e-09,1.3467520490636141e-09,5.79299255150426e-10,1.5644660027488997e-09,3.615853014651405e-10,2.7076205310123825e-09,7.815692267983423e-10
1.2499800862688701,-0.6572249128876023,1.0522080718217048,1.6628621652836402,-0.5453600258875934,0.18475559874862818,-0.8656070693744022,-1.7720770968903188e-09,9.066903308763512e-10,-2.280420390331024e-10,2.4507253887335677e-09,-1.6651959474938285e-10,2.5122478330172872e-09,-1.8077327219325158e-09,8.710347058341542e-10,-4.80796243623663e-10,2.197971184143007e-09,-9.884926548944374e-10,1.6902747728722326e-09,-2.0153460586868267e-09,6.634213690798433e-10,-2.5108417436902805e-09,1.6792568407638953e-10,-1.7829736396918208e-09,8.957937880748492e-10,-2.033107107800323e-09,6.456603199663472e-10,-1.897905207968459e-09,7.80862219798211e-10,-1.0398946037989622e-09,1.6388728239677078e-09,-3.434294452204112e-09,7.55527024437442e-10,-3.5073310364950833e-09,8.285636087284133e-10,-2.4101973353511812e-09,2.685700924154888e-10
-0.5771447049192111,0.15529722456921596,1.6587511060879099,0.026581881430858878,-0.7071344404173647,1.7903226053534675,0.13122793139048003,-2.2300963055621647e-09,2.3735896138571146e-09,-2.280420390331024e-10,3.715353473280524e-10,-1.6651959474938285e-10,3.1001290304433287e-10,1.2070197375442721e-09,1.063526429249322e-09,-2.67728617096486e-09,2.82077947925981e-09,-2.8292639338390496e-09,2.9727572421339995e-09,-1.7393432219926427e-09,1.8828365302875926e-09,-2.4419190856844747e-09,2.5854123939794246e-09,-2.6445545841976877e-09,2.7880478924926377e-09,-1.5659518639567578e-09,1.709445172251708e-09,-2.7595941901462602e-09,2.90308749844121e-09,-1.4111103272761862e-09,1.5546036355711361e-09,-1.8727668991916057e-09,2.0162602074865556e-09,-2.0171692396720464e-09,2.1606625479669963e-09,-1.989011567006023e-09,2.132504875300973e-09
-0.3233674704478749,-0.05301920114126609,-0.16473607294493808,-1.66798525882545,0.8321796109569728,-1.0387616016732288,0.948673921506331,2.1280428090638958e-09,3.2982120249163424e-10,-2.280420390331024e-10,2.6859060505886323e-09,-1.6651959474938285e-10,2.624383606304913e-09,6.463219351708888e-10,1.8115420763846412e-09,1.1930318779059547e-09,1.2648321336495753e-09,1.7206334164385925e-09,7.372305951169375e-10,1.468813201491255e-09,9.89050810064275e-10,2.301718106433628e-09,1.56145905121902e-10,2.227042334710466e-09,2.3082167684506394e-10,2.512111076995885e-09,5.424706544035492e-11,2.900274046312825e-09,4.4241003475729505e-10,2.6487360072826314e-09,1.9087199572710135e-10,1.5236062008035382e-09,9.342578107519918e-10,1.719924119494345e-09,7.37939892061185e-10,4.777168404072842e-10,1.980147171148246e-09
0.5312991879208457,-1.0326492753843768,-0.6173831119276079,-0.657019704102671,3.6768785719231674,-1.2697788555294456,0.17235571118522836,1.0182015810904558e-08,9.922080646146862e-09,-2.280420390331024e-10,4.879772037907993e-10,-1.6651959474938285e-10,4.264547595070798e-10,-1.5138789158835517e-09,1.7738140806412487e-09,1.509074166424463e-09,1.249139001666766e-09,4.924140108877565e-09,4.664204944119869e-09,6.919097626350208e-10,4.3197459787732383e-10,4.862307093914376e-09,4.60237192915668e-09,2.60613827829446e-09,2.346203113536763e-09,2.1682960486768825e-09,1.9083608839191855e-09,2.7905322898513858e-09,2.530597125093689e-09,2.203743470736864e-09,1.943808305979167e-09,1.6904956616294147e-09,1.4305604968717177e-09,2.380651966731175e-09,2.120716801973478e-09,1.2410392287429235e-09,9.811040639852265e-10
0.9834040483075825,-0.10604314529592454,0.8521732860978559,-1.3315213785537148,-1.2791512018035585,-0.6256743412090913,-0.2358211304535268,-3.849602487418391e-09,2.9538985818758155e-09,-2.280420390331024e-10,6.676618665094736e-10,-1.6651959474938285e-10,7.291843107931931e-10,-1.8753840997111157e-09,9.796801941685398e-10,6.279093990620917e-10,1.5236133046046677e-09,-9.086696880274546e-10,1.2965782484878712e-11,-6.736793436066517e-10,2.2202456193592427e-10,-2.115158522757295e-09,1.219454617214719e-09,-1.0452702210730561e-09,1.4956631553048019e-10,-1.3430631688289846e-09,4.4735926328640864e-10,-6.806153698665118e-10,2.1508853567606414e-10,-2.2508431867109203e-11,8.731954736754668e-10,-2.8404032515467595e-09,1.9446993460041836e-09,-3.01717870370551e-09,2.121474798162934e-09,-2.1741873829746e-09,1.278483477432024e-09
-0.2717728376150232,-0.7500863408345263,-1.0062333695131418,-1.3160870715063555,0.524886188166914,-0.17761220024545943,-0.1306483611019367,1.2580270482560325e-09,1.8559635427264646e-09,-2.280420390331024e-10,3.6989445543732966e-10,-1.6651959474938285e-10,4.314168997210492e-10,5.162498727360676e-10,1.1141863672064996e-09,1.4939666001445656e-11,6.128761604718777e-10,5.036438941037982e-10,1.1015803885742303e-09,3.3177374649988635e-10,9.297102409703183e-10,8.95169356649745e-10,1.493105851120177e-09,8.843513321358584e-10,1.4822878266062904e-09,1.1563105888563033e-09,1.7542470833267354e-09,1.0807284103643123e-09,1.6786649048347443e-09,2.7198690685488296e-10,8.699234013253151e-10,-1.5331809510423943e-10,4.446183993661926e-10,-3.30736979569918e-11,5.648627965134402e-10,-9.901695283489122e-10,3.9223303387848017e-10
-0.44106297021927565,-0.372838923898508,0.4987897177235733,0.35942083847542494,-0.4722609799546168,2.018559399835298,-1.488186479422386,-1.565117502752969e-09,2.876310167391431e-09,-2.280420390331024e-10,4.2133856311112975e-09,-1.6651959474938285e-10,4.274908075395017e-09,9.234975449582403e-10,5.36492521510264e-09,-2.9895246624545943e-09,1.451903007689806e-09,-2.8223515263214466e-09,1.6190761438229537e-09,-2.1931884691978527e-09,2.2482392009465476e-09,-2.591152864139574e-09,1.8502748060048262e-09,-2.4872160742566848e-09,1.9542115958877155e-09,-1.733858669002071e-09,2.707569001142329e-09,-3.0800823176151613e-09,1.361345352529239e-09,-2.589112955565924e-09,1.8523147145784764e-09,-2.9970943423065372e-09,1.444333327837863e-09,-3.107444601951315e-09,1.3339830681930854e-09,-2.948534604844585e-09,1.4928930652998154e-09
2.084367610584226,-0.740343732459206,-0.9370387639375481,0.4315511862161364,-0.5295960014687129,0.7860059844465457,-1.265604289893745,-1.727445651239248e-09,2.083802527242744e-09,-2.280420390331024e-10,3.58320613944889e-09,-1.6651959474938285e-10,3.6447285837326095e-09,-1.2190025061225334e-09,2.5922456723594586e-09,-1.3033345808981287e-09,2.5079135975838635e-09,-1.598304921595198e-09,2.2129432568867946e-09,-3.8037740138350255e-09,7.47416464696678e-12,-4.147776599331043e-09,3.3652842084905113e-10,-3.0977476430755636e-09,7.135005354064287e-10,-3.1873832843888743e-09,6.23864894093118e-10,-3.3437786123367575e-09,4.674695661452347e-10,-3.91969949088683e-09,1.0845131240483802e-10,-3.9856235724888174e-09,1.7437539400682516e-10,-4.072300146186268e-09,2.6105196770427553e-10,-3.767818069916574e-09,4.3430108565418593e-11
-0.5392537743399535,-1.1313414218043198,0.20188186100451763,-0.06596536155482904,-0.6738078970728149,-0.5408012864244186,0.1442538540244235,-2.135741477854662e-09,2.316114059020796e-09,-2.280420390331024e-10,4.084146201992364e-10,-1.6651959474938285e-10,3.468921759155169e-10,1.1321651155015855e-09,9.517925343354515e-10,5.117991344824625e-10,3.3142655331632843e-10,-3.6657483516603954e-10,5.469474163321736e-10,1.1174230328334037e-09,9.370504516672697e-10,2.403095159879435e-10,5.993693482180947e-11,-3.0167603405259577e-10,4.820486152187299e-10,5.585175507644188e-10,3.7814496959828476e-10,8.598058667507894e-10,6.794332855846554e-10,9.66855431909974e-10,7.864828507438399e-10,1.1240653082326848e-09,9.436927270665508e-10,1.0487341902328586e-09,8.683616090667246e-10,4.691755096537679e-10,2.888029284876339e-10
-0.5882648520200302,1.6821294218026541,-0.13565874830548985,0.9372672527344392,-0.517969340063695,0.15755361234617443,0.11648165607248917,-1.6945279969136205e-09,1.7962713327445356e-09,-2.280420390331024e-10,3.297853748640174e-10,-1.6651959474938285e-10,2.6826293058029784e-10,1.2283884786399482e-09,1.1266451428090333e-09,-4.435826680513748e-10,5.453260038822898e-10,-9.316317553119497e-10,1.0333750911428648e-09,3.0851109616666243e-10,2.0676776033574744e-10,-3.286395832335397e-10,4.303829190644547e-10,-7.187432662923337e-10,8.204866021232487e-10,2.8807275919349907e-10,1.8632942336258408e-10,8.478223233086804e-11,1.6961103500046948e-11,-2.982649357800561e-11,1.315698294089206e-10,6.362989091272089e-10,5.345555732962939e-10,5.686962191034851e-10,4.669528832725701e-10,3.217248268225613e-10,2.1998149099164632e-10
0.7109978209614065,-0.960148014276455,1.570826876145807,0.28884575583875916,-0.11252239778630437,0.0350858547799058,-0.6883389818466871,-5.466178765148529e-10,1.630264321697957e-09,-2.280420390331024e-10,1.9488401591797077e-09,-1.6651959474938285e-10,2.0103626034634272e-09,-1.7472540216383878e-09,4.296281765744222e-10,-2.7604111119838287e-10,1.900841087014427e-09,-3.817831490471741e-10,1.795099049165636e-09,-1.1574664386459202e-09,1.0194157595668898e-09,-1.2179061553337152e-09,9.589760428790948e-10,-1.011231086597464e-09,1.165651111615346e-09,-1.2935660102368197e-09,8.833161879759904e-10,-1.1558678463461935e-09,1.0210143518666165e-09,6.105909594122157e-11,2.2379412941540315e-09,-2.896181980290802e-09,7.192997820779919e-10,-2.8909655599982307e-09,7.140833617854207e-10,-1.907792414054851e-09,2.690897841579592e-10
-0.3012620958267205,1.5622628871117086,0.4236271219362426,-1.5145640825523368,-1.0063680615437993,0.2455880946970315,-0.37321652269266475,-3.077292982210426e-09,1.7925922812756659e-09,-2.280420390331024e-10,1.0566586619016576e-09,-1.6651959474938285e-10,1.1181811061853771e-09,5.911896549504582e-10,1.8758903558852183e-09,-5.64017911767083e-10,7.20682789167677e-10,-1.5320147221531039e-09,2.4731402121834395e-10,-1.5868684905043634e-10,1.1260138518843235e-09,-1.3240719472745865e-09,3.9371246339826524e-11,-1.5029754965295728e-09,2.1827479559481283e-10,-1.0590448214249758e-09,2.256558795097841e-10,-1.1224255346334096e-09,1.6227516630135037e-10,-7.679044212309993e-10,5.167962797037607e-10,-1.6756699227918402e-09,3.909692218570802e-10,-1.8293731295087146e-09,5.446724285739547e-10,-1.8219867639572586e-09,5.372860630224987e-10
-0.5813223688229615,2.2663119778105707,-0.3667044396915876,0.8036182203421097,0.0458122991858379,-0.7073081629601266,0.7368284653808852,-9.83372703184313e-11,1.9564198612003813e-09,-2.280420390331024e-10,2.0861246299150522e-09,-1.6651959474938285e-10,2.0246021856313327e-09,1.2150794682939607e-09,6.430031225879892e-10,7.395882430274291e-10,1.1184943478545208e-09,5.563692239665408e-10,1.3017133669154091e-09,1.3772533149165972e-09,4.808292759653527e-10,1.3104016248973246e-09,5.476809659846253e-10,1.1114591901500521e-09,7.466234007318978e-10,2.004025620266888e-09,1.4594302938493793e-10,2.2115622907607984e-09,3.5347969987884845e-10,1.8365919642416678e-09,2.149062664028208e-11,2.186868227498982e-09,3.2878563661703196e-10,2.2394000569065933e-09,3.8131746602464337e-10,2.220432230833722e-09,3.623496399517722e-10
-0.41902689476928684,-0.8804119424777064,-1.0612749556275414,0.24175672269972687,2.0937029858937013,1.0578282266498524,-1.039632741954192,5.699694974142346e-09,8.871167636387936e-09,-2.280420390331024e-10,2.9434306232124878e-09,-1.6651959474938285e-10,3.0049530674962073e-09,8.737906054950257e-10,4.045263267740616e-09,-1.6751999808289639e-09,1.4962726814166262e-09,8.508714536273001e-10,4.0223441158728904e-09,-1.023820801736954e-09,2.147651860508636e-09,1.4492753996114666e-09,4.620748061857057e-09,2.2589254260929413e-09,5.430398088338531e-09,2.718559781716001e-09,5.890032443961591e-09,1.4340379094403316e-09,4.6055105716859215e-09,5.695402933557606e-10,3.7410129556013505e-09,8.9319061359114e-12,3.1804045683815014e-09,3.64480435549172e-10,3.5359530977947623e-09,-3.7205991876376364e-11,3.1342666703692137e-09
0.1770567627083986,-1.1464456109024173,-0.6412804313397077,1.2915657148542996,0.7241642266820538,0.07114414901420858,-0.7168851422271859,1.8222273253621812e-09,4.079930028016932e-09,-2.280420390331024e-10,2.029660663621648e-09,-1.6651959474938285e-10,2.0911831079053676e-09,-7.211230643391551e-10,1.5365796383155953e-09,-3.2537052551552966e-10,1.9323321771392205e-09,4.521098485254666e-10,2.709812551180217e-09,-5.372352178436821e-10,1.7204674848110682e-09,3.206834133948661e-10,2.5783861160496165e-09,1.2228934488930486e-10,2.3799920475440553e-09,-3.344346255021915e-11,2.224259240104531e-09,-1.192797723911801e-10,2.13842293026357e-09,-6.050436856240006e-10,1.6526590170307497e-09,-1.7918985532547687e-09,4.658041493999817e-10,-1.6442605711874923e-09,6.13442131467258e-10,-2.208068138008787e-09,4.963456464596332e-11
-0.5599825020658687,2.3414656651259005,0.8615132913360689,-0.534955813054148,1.6039406050350076,0.4522700181544888,1.5157382843185312,4.313069167025879e-09,2.49720311181509e-10,-2.280420390331024e-10,4.291390894877473e-09,-1.6651959474938285e-10,4.2298684505937535e-09,1.1735070590378903e-09,2.88984179680648e-09,-8.467683427178239e-10,4.910117198562195e-09,9.71478389664798e-10,3.0918704661795723e-09,-9.386056054053357e-11,4.157209416384904e-09,1.7452773032608741e-09,2.318071552583496e-09,2.621520895538557e-09,1.4418279603058134e-09,3.379983931329857e-09,6.833649245145131e-10,2.4668216828130523e-09,1.596527173031318e-09,3.003262853438874e-09,1.0600860024054964e-09,1.4858931743183812e-09,2.577455681525989e-09,1.7739591262716087e-09,2.2893897295727616e-09,3.0177683532505583e-09,1.045580502593812e-09
-0.5828006172407926,-0.30659729102675193,-1.4978137119467378,-0.2944287933225608,1.1002753356806814,0.15564021600607952,0.293748315329017,2.887081202391911e-09,2.283456680759301e-09,-2.280420390331024e-10,8.316665606657123e-10,-1.6651959474938285e-10,7.701441163819928e-10,1.2179221899197088e-09,6.142976682870988e-10,-4.409650533577861e-10,1.044589574990396e-09,7.558409711116436e-10,1.522164494790336e-10,3.0408768363033636e-10,2.9953683800227364e-10,1.5328980154855092e-09,9.292734938528992e-10,2.115423855224361e-09,1.5117993335917512e-09,2.959225278939746e-09,2.355600757307136e-09,2.3434075222091897e-09,1.7397830005765797e-09,1.1140852032017603e-09,5.104606815691503e-10,1.7284167042252029e-09,1.1247921825925929e-09,1.938220641447155e-09,1.3345961198145449e-09,3.0590759762634507e-09,2.4554514546308407e-09
-0.5967217082914573,-0.030632910571793553,1.0288147856992105,0.7587449376470924,-0.7199667605635444,1.3781025944337015,0.08173645226247339,-2.2664274468978382e-09,2.2697994129391454e-09,-2.280420390331024e-10,2.3141400507440966e-10,-1.6651959474938285e-10,1.6989156079069012e-10,1.2444578677989324e-09,1.2410859017576253e-09,-2.113350129610599e-09,2.116722095651906e-09,-2.413282402739047e-09,2.416654368780354e-09,-1.2014374966539876e-09,1.2048094626952948e-09,-1.9589058278956782e-09,1.9622777939369854e-09,-2.2696537553310685e-09,2.2730257213723757e-09,-1.1589623488305563e-09,1.1623343148718635e-09,-2.0931048080647947e-09,2.096476774106102e-09,-1.2446718926092833e-09,1.2480438586505905e-09,-1.1460847096311622e-09,1.1494566756724694e-09,-1.2814823832257379e-09,1.284854349267045e-09,-1.377322018937715e-09,1.3806939849790223e-09
-0.25978565995013153,2.1842454902735136,0.06364389669940874,0.12736482603649157,-1.1552397829603442,-0.8676456855513505,-0.08404541147135167,-3.4987818080857504e-09,3.0327885889077555e-09,-2.280420390331024e-10,2.379511801448926e-10,-1.6651959474938285e-10,2.9947362442861214e-10,4.853517082717758e-10,9.513449274497707e-10,9.589373900251558e-10,1.4249306092031508e-09,-5.275851540044078e-10,6.159193482641277e-11,1.1764414464904554e-09,1.6424346656684505e-09,-2.6010164729772075e-10,2.0589157188027424e-10,-5.901581419591754e-10,1.2416492278118037e-10,-2.5921538228629496e-10,2.0677783689170003e-10,4.2459225406094605e-10,8.905854732389411e-10,4.456791123036797e-10,9.116723314816747e-10,-4.1953059633851705e-10,4.6462622839477934e-11,-5.684918746063098e-10,1.0249865542831486e-10,-6.792155149313348e-10,2.1322229575333986e-10
-0.5973079707945371,-0.46373544337728045,-0.8206313892244467,1.110184121945731,2.0469727820735857,-1.2389771537755212,1.7847369932418098,5.567391414046169e-09,7.424476165485585e-10,-2.280420390331024e-10,5.052985836530713e-09,-1.6651959474938285e-10,4.991463392246994e-09,1.2455660574882912e-09,3.579377740009319e-09,1.466936013753695e-09,3.358007783743915e-09,3.1944332074745875e-09,1.6305105900230228e-09,2.059487168365386e-09,2.7654566291322244e-09,4.248862765907741e-09,5.760810315898694e-10,5.2021295831879056e-09,3.771857856902952e-10,5.922625394818054e-09,1.097681597320444e-09,5.938842465640916e-09,1.113898668143306e-09,5.070792595396056e-09,2.4584879789844587e-10,4.463054450917317e-09,3.6188934658029357e-10,4.873020327753515e-09,4.807653025590461e-11,6.732540746269295e-09,1.907596948771685e-09
2.9221970314996675,1.735711865514112,-0.5918315078640674,-1.524843526896979,-1.2829747277583061,-1.2592464201593963,0.029189764019673374,-3.8604277364988476e-09,3.7150283864006404e-09,-2.280420390331024e-10,8.264268893489539e-11,-1.6651959474938285e-10,2.1120244651175848e-11,-7.563597504551468e-10,6.109604003569399e-10,1.4946653076814038e-09,1.6400646577796108e-09,-2.527562151417546e-10,1.0735686504354762e-10,-2.2996419463692296e-09,2.1542425962710224e-09,-3.624321045648588e-09,3.4789216955503808e-09,-1.9207853393287267e-09,1.7753859892305197e-09,-1.9776654713412714e-09,1.8322661212430645e-09,-7.210536854863449e-10,5.756543353881379e-10,-1.1451011816780357e-09,9.997018315798288e-10,-1.3593494653241209e-09,1.213950115225914e-09,-1.5195599241944612e-09,1.3741605740962542e-09,-3.5981089859969073e-09,3.4527096358987e-09
