gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals
-0.4754992110646264,0.5431151821697416,0.3244502424821815,-1.3668224224975751,-0.49922715406204626,-0.5698083744390572,1.3991391475587984,3.580884183177556e-06,2.166786810761824e-06,2.2061390112768515e-06,3.5415319826625285e-06,2.16624695040203e-06,3.58142404353735e-06,3.3032338711639853e-06,2.4444371227753947e-06,3.1546570324584354e-06,2.5930139614809446e-06,3.3901952777788225e-06,2.3574757161605575e-06,2.752860918248351e-06,2.994810075691029e-06,2.7294212947158233e-06,3.0182496992235567e-06,1.836049039131848e-06,3.911621954807532e-06,1.796346557569624e-06,3.951324436369756e-06,2.272782660914056e-06,3.474888333025324e-06,2.2967352280117567e-06,3.4509357659276234e-06,2.50954809651237e-06,3.23812289742701e-06,2.0306951122014866e-06,3.7169758817378934e-06,2.270823589283989e-06,3.4768474046553912e-06,2.0900265619910662e-06,3.657644431948314e-06,2.054874911029717e-06,3.692796082909663e-06,2.5781980475298775e-06,3.1694729464095025e-06,2.63645572117757e-06,3.11121527276181e-06,2.83132557548006e-06,2.91634541845932e-06,2.7027831407911817e-06,3.0448878531481983e-06,2.675589225347998e-06,3.072081768591382e-06
-0.5996192647958309,0.1648320098467299,0.8280260433782781,0.7079048152548065,0.03705822516623677,1.3038313209520986,2.0784152758877243,2.6233654434421388e-06,4.843704323473801e-06,2.2061390112768515e-06,5.260930755639088e-06,2.16624695040203e-06,5.30082281651391e-06,3.527501403842185e-06,3.939568363073755e-06,2.9179842543146335e-06,4.549085512601306e-06,3.906948426791716e-06,3.560121340124224e-06,3.5810017577867488e-06,3.886068009129191e-06,4.649504213068727e-06,2.817565553847213e-06,4.708588431777447e-06,2.758481335138493e-06,4.6950185670399495e-06,2.7720511998759903e-06,4.895295937239051e-06,2.571773829676889e-06,5.1580269608618475e-06,2.3090428060540923e-06,5.145246239605069e-06,2.321823527310871e-06,5.020138423062171e-06,2.4469313438537687e-06,5.9380095456057335e-06,1.5290602213102062e-06,6.087773650066314e-06,1.379296116849626e-06,6.198888180844004e-06,1.2681815860719359e-06,5.880762710775913e-06,1.586307056140027e-06,5.897675785446541e-06,1.5693939814693984e-06,5.912552314133805e-06,1.5545174527821344e-06,5.608934994651743e-06,1.8581347722641968e-06,5.579069987221485e-06,1.887999779694455e-06
-0.5856168564694497,0.26330185609962947,-1.4540795240079991,0.3791108180136454,-0.536137785258729,-0.3712354502219493,0.5233915728351313,2.8726144980776074e-06,6.583448485360225e-07,2.2061390112768515e-06,1.3248203353367784e-06,2.16624695040203e-06,1.3647123962115997e-06,3.5037172495679824e-06,2.7242097045647513e-08,2.9966390304580773e-06,5.343203161555526e-07,3.841569194766506e-06,3.106098481528761e-07,3.4789023104145163e-06,5.205703619911362e-08,4.39610803742289e-06,8.651486908092601e-07,4.052214235531803e-06,5.21254888918173e-07,4.024542744453819e-06,4.935833978401894e-07,4.531501590072226e-06,1.0005422434585964e-06,3.6057698471058036e-06,7.481050049217366e-08,4.805307072650127e-06,1.2743477260364973e-06,4.3673884586554105e-06,8.364291120417806e-07,2.7409583561848207e-06,7.900009904288092e-07,2.8087955074270795e-06,7.221638391865504e-07,2.6543954672244368e-06,8.765638793891932e-07,2.4215811299840014e-06,1.1093782166296285e-06,2.493084405123696e-06,1.037874941489934e-06,2.6964912117665004e-06,8.344681348471295e-07,3.07954331688683e-06,4.5141602972680006e-07,3.0567261900163327e-06,4.742331565972972e-07
-0.23499036016572517,-0.4597579301639896,-0.29100199939158905,-0.4449601849313574,0.39533663657327955,-0.5476615636463471,-0.8404238108167581,1.0423895609098589e-06,9.63549903805062e-07,2.2061390112768515e-06,2.1272993541720548e-06,2.16624695040203e-06,2.0874072932972334e-06,2.7861223178123773e-06,2.7072826607075805e-06,1.9968389148550904e-06,1.9179992577502936e-06,2.6793357018347808e-06,2.600496044729984e-06,1.5688747338513639e-06,1.4900350767465671e-06,5.658462236034885e-07,4.870065664986918e-07,7.012008430711609e-07,6.223611859663641e-07,6.761297354121234e-07,5.972900783073266e-07,-3.901409045466662e-07,4.6898056165146297e-07,-4.605066856294053e-07,5.393463427342021e-07,-4.7440004471774884e-07,5.532397018225456e-07,5.023146729987487e-07,4.2347501589395196e-07,4.961355839035495e-07,4.1729592679875276e-07,5.612846926361361e-07,4.824450355313393e-07,5.72136983176463e-07,4.932973260716662e-07,7.439934865698379e-07,6.651538294650411e-07,7.614668482536333e-07,6.826271911488365e-07,5.738801913810269e-07,4.950405342762301e-07,7.176826799319843e-07,6.388430228271875e-07,7.234631414439702e-07,6.446234843391734e-07
-0.604041373099159,-0.6159666531283892,-1.588579379439864,-1.2310480852222947,-0.9603893653699933,-1.2412000871860813,0.18527413602263837,6.469905833924758e-07,2.028118422347894e-06,2.2061390112768515e-06,4.689699944635183e-07,2.16624695040203e-06,5.088620553383397e-07,3.534933001123236e-06,8.598239953828662e-07,2.1950343743401546e-06,4.800746314002153e-07,3.928024298234548e-06,1.252915292494178e-06,3.6137319478012853e-06,9.386229420609154e-07,4.731700125776642e-06,2.0565911200362724e-06,4.9588108280185125e-06,2.2837018222781426e-06,4.9519067435418575e-06,2.2767977378014877e-06,4.460056567381138e-06,1.7849475616407682e-06,3.4461964945135954e-06,7.710874887732255e-07,4.203163922717817e-06,1.5280549169774474e-06,4.1562102956884556e-06,1.4811012899480857e-06,2.0563769373992375e-06,6.187320683411323e-07,2.2794702232740974e-06,3.956387824662725e-07,1.9946094667886768e-06,6.804995389516931e-07,2.430962308246867e-06,2.441466974935028e-07,2.518418508073128e-06,1.56690497667242e-07,2.889167902471373e-06,2.1405889673100316e-07,3.8342927150250694e-06,1.1591837092846996e-06,3.8864609453312425e-06,1.2113519395908726e-06
0.42006427679334873,2.03717163927572,-1.5960075092318942,1.6028831066516323,-0.37439349242827347,0.4044764321763565,-0.8690521991707705,7.362672960924499e-06,7.356298114160203e-06,2.2061390112768515e-06,2.1997641645125554e-06,2.16624695040203e-06,2.159872103637734e-06,1.2412744780331792e-06,1.234899631268883e-06,3.7119644597368476e-06,3.7055896129725515e-06,1.6500510129953144e-06,1.6436761662310183e-06,1.1792085002621292e-07,1.115460032619168e-07,-8.448008877995189e-07,8.511757345638151e-07,9.721768914803531e-08,9.08428423837392e-08,8.555259313333776e-08,7.917774636904164e-08,8.911612006639907e-07,8.847863538996946e-07,2.283644097149307e-08,1.6461594207196953e-08,5.692498597873901e-07,5.62875013023094e-07,2.7617000837940135e-07,2.6979516161510523e-07,1.3515990649034783e-07,1.287850597260517e-07,2.657983230927624e-07,2.594234763284663e-07,3.478607971891559e-07,3.4148595042485976e-07,-3.626115557685979e-07,3.6898640253289405e-07,-3.34163466091042e-07,3.4053831285533813e-07,-1.9265997219667548e-07,1.990348189609716e-07,2.080322920666041e-08,1.4428382442364291e-08,5.649957808189979e-09,7.248889561061398e-10
-0.597133523321274,-0.7717675045028949,1.303831849547609,-1.6685684059057457,-0.4614729368062666,-0.16558507153766935,0.8482888545722003,2.526240194723745e-07,4.100722518836635e-06,2.2061390112768515e-06,2.1472075270321583e-06,2.16624695040203e-06,2.1870995879069797e-06,3.523307199497946e-06,8.30039338811064e-07,2.0435225399588965e-06,2.3098239983501134e-06,3.895192777624831e-06,4.581537606841791e-07,3.562706560661577e-06,7.906399776474328e-07,4.603762608903979e-06,2.504160705949689e-07,4.578069332791143e-06,2.247227944821329e-07,4.561305921599799e-06,2.0795938329078906e-07,4.1089623909338675e-06,2.4438414737514235e-07,4.881444359173834e-06,5.280978208648242e-07,3.7109742050427396e-06,6.423723332662702e-07,3.5803672799718314e-06,7.729792583371784e-07,5.212105958509719e-06,8.587594202007094e-07,5.3262393650723894e-06,9.728928267633796e-07,5.438804836300927e-06,1.085458297991917e-06,6.040824723353334e-06,1.6874781850443239e-06,6.148778092022445e-06,1.7954315537134349e-06,6.366083750422412e-06,2.0127372121134026e-06,5.100419769958334e-06,7.470732316493244e-07,5.199287303337235e-06,8.45940765028225e-07
-0.5979594823121306,1.0669831668217233,0.29589742465306423,1.6768997883124224,-0.4464257792035521,-0.7182246930031556,1.9999795486288046,4.906910422651344e-06,2.3616210951165165e-06,2.2061390112768515e-06,5.062392506491009e-06,2.16624695040203e-06,5.102284567365831e-06,3.524702184625679e-06,3.7438293331421817e-06,3.7565079412924613e-06,3.5120235764753993e-06,3.89909167790628e-06,3.3694398398615804e-06,3.5687774655710505e-06,3.69975405219681e-06,4.618924873210956e-06,2.6496066445569047e-06,4.620680662726502e-06,2.6478508550413587e-06,4.604938544544356e-06,2.663592973223505e-06,5.372795314813024e-06,1.8957362029548367e-06,5.25426579095026e-06,2.014265726817601e-06,5.922164667375754e-06,1.346366850392107e-06,6.16446303360917e-06,1.1040684841586905e-06,6.2810273288589055e-06,9.87504188908955e-07,6.392855009936423e-06,8.756765078314377e-07,6.639771226127554e-06,6.287602916403068e-07,5.803081854176933e-06,1.4654496635909273e-06,5.926252980179088e-06,1.3422785375887728e-06,6.150985728195709e-06,1.117545789572152e-06,6.2248855386229616e-06,1.043645979144899e-06,6.009341501739039e-06,1.259190016028822e-06
0.33447243674767946,1.0195769512067556,-1.6177965032498505,-0.7261601621106549,-0.9599247448419947,-0.6628448888392517,-0.46389622955862997,4.786914760268273e-06,3.755000154394533e-06,2.2061390112768515e-06,1.1742244054031115e-06,2.16624695040203e-06,1.1343323445282901e-06,1.4094893209836496e-06,3.775747151099096e-07,2.8440977743509717e-06,1.8121831684772316e-06,1.7426094123695837e-06,7.106948064958436e-07,2.1055605199981828e-07,8.213585538739218e-07,-8.195145863109586e-07,1.8514291921846987e-06,1.3239673870840967e-07,8.995178671653304e-07,1.1984473855282916e-07,9.120698673209109e-07,4.001237589662215e-07,6.317908469075186e-07,-5.364724921936034e-07,1.5683870980673434e-06,2.314192194356921e-07,8.00495386438048e-07,2.0951276727919403e-07,8.22401838594546e-07,5.7333624203716786e-08,9.745809816700233e-07,2.058934889983267e-07,8.260211168754134e-07,2.900804253932702e-07,7.418341804804698e-07,5.66376046063416e-07,4.6553855981032406e-07,5.990604424211666e-07,4.328541634525735e-07,9.944857061397981e-07,3.742889973394194e-08,1.2571198257540033e-06,2.2520521988026328e-07,1.2505487796988887e-06,2.1863417382514868e-07
-0.18525369439419642,-0.5813586389981084,0.41781704086389265,0.6906325482254723,-0.20244752210048322,-1.3233336239150286,-0.7823022757057682,7.345911548672123e-07,5.086329814689075e-07,2.2061390112768515e-06,1.9801808378785468e-06,2.16624695040203e-06,1.9402887770037254e-06,2.6676058846942793e-06,2.4416477112959745e-06,1.8372921927639528e-06,1.611334019365648e-06,2.5649831496910838e-06,2.339024976292779e-06,1.380852301474502e-06,1.1548941280761972e-06,2.9338126638246464e-07,6.742309298415985e-08,6.006704361228851e-07,3.7471226272458036e-07,5.775617307640189e-07,3.5160355736571414e-07,-6.1422332460356e-07,8.401814980018648e-07,-2.616404122862275e-07,4.875985856845323e-07,-6.985068506187341e-07,9.244650240170389e-07,3.909172958857251e-07,1.649591224874203e-07,5.485276741507068e-07,3.22569500752402e-07,6.000877544330088e-07,3.74129581034704e-07,6.31069841791666e-07,4.0511166839336117e-07,3.086294269409722e-07,8.267125354266741e-08,3.372067690908964e-07,1.1124859569259161e-07,4.037149656504671e-07,1.7775679225216233e-07,4.7579499545022397e-07,2.498368220519192e-07,4.830085555354628e-07,2.57050382137158e-07
0.24847827108884596,-0.18195614272621857,0.350391088523893,0.2095262830494071,0.07347247360514432,-0.8979170335653749,-0.8599320003393891,1.7455675948947436e-06,1.716107498957101e-06,2.2061390112768515e-06,2.176678915339209e-06,2.16624695040203e-06,2.1367868544643875e-06,1.597628049892252e-06,1.5681679539546093e-06,1.8053251202184891e-06,1.7758650242808465e-06,1.8447706961858923e-06,1.8153106002482496e-06,3.2592246858013975e-07,2.9646237264249707e-07,-7.684749454216801e-07,7.979350413593228e-07,1.741827261625386e-07,1.4472263022489593e-07,1.6059425251464759e-07,1.311341565770049e-07,-3.780386551204923e-07,4.07498751058135e-07,-1.6455922167583136e-07,1.9401931761347404e-07,-3.479088744048952e-07,3.7736897034253787e-07,1.0764996052937992e-07,7.818986459173724e-08,1.8589534753739704e-07,1.5643525159975435e-07,3.062011332166953e-07,2.767410372790526e-07,3.756737946157117e-07,3.4621369867806903e-07,2.628006165252485e-07,2.333405205876058e-07,2.8652068779114265e-07,2.5706059185349996e-07,2.386611651654111e-07,2.0920106922776844e-07,4.202089873541177e-07,3.90748891416475e-07,4.2157502173175117e-07,3.921149257941085e-07
-0.10479323739933842,-1.051659369284634,1.2107322224525499,-0.5579221370111941,-0.6374243712040749,0.35745117703598317,-0.8556887164245918,-4.558444645530349e-07,4.960452546682311e-07,2.2061390112768515e-06,2.1659382211616553e-06,2.16624695040203e-06,2.126046160286834e-06,2.469994501804621e-06,2.429793711689425e-06,1.3244318650741203e-06,1.284231074958924e-06,2.3973541707151127e-06,2.3571533805999165e-06,1.1110586488619528e-06,1.0708578587467565e-06,-5.872852315852199e-08,9.892931327371822e-08,4.740371510863891e-07,4.338363609711929e-07,4.535535765352892e-07,4.1335278642009295e-07,-1.132990892654485e-06,1.1731916827696812e-06,-2.0861730269517548e-07,2.488180928103717e-07,-1.2191424355017567e-06,1.259343225616953e-06,1.9582284981001896e-07,1.5562205969482273e-07,4.917904975103177e-07,4.5158970739512147e-07,5.517212049315325e-07,5.115204148163363e-07,6.028618890701711e-07,5.626610989549749e-07,8.036341241310709e-07,7.634333340158746e-07,8.402568886703973e-07,8.00056098555201e-07,1.0955713224347777e-06,1.0553705323195814e-06,1.1254040373054197e-06,1.0852032471902235e-06,1.1355830484222295e-06,1.0953822583070333e-06
-0.03906481700760918,-1.1137269969372057,0.4209108669691109,-1.4356552838044505,0.8351967323257566,0.6870064137989554,-0.8668116723175803,-6.129514176413684e-07,6.249975355743913e-07,2.2061390112768515e-06,2.1940928933438287e-06,2.16624695040203e-06,2.1542008324690073e-06,2.304946320140074e-06,2.292900202207051e-06,1.2054301550934558e-06,1.193384037160433e-06,2.2741955431403087e-06,2.262149425207286e-06,9.193190263313748e-07,9.072729083983519e-07,-2.7891531915831657e-07,2.909614370913394e-07,3.937158671948995e-07,3.816697492618767e-07,3.749857398181403e-07,3.6293962188511745e-07,-1.22417289995077e-06,1.2362190178837929e-06,-6.955616601238045e-07,7.076077780568273e-07,-1.2435467969036295e-06,1.2555929148366524e-06,1.3131607543065854e-07,1.192699574976357e-07,2.5967631653107725e-07,2.476301985980544e-07,3.673747097362401e-07,3.5532859180321727e-07,4.0594440891638287e-07,3.9389829098336003e-07,1.002573119236459e-06,9.90527001303436e-07,1.0168134942525359e-06,1.004767376319513e-06,6.450010898854143e-07,6.329549719523915e-07,7.830512922462408e-07,7.71005174313218e-07,7.90783356647014e-07,7.787372387139912e-07
1.4897916514724336,-1.179770116279152,-1.2567065540628346,-0.719150720203735,1.7044309452335602,-0.09877903098077793,-0.8715366216149671,-7.801212232982229e-07,7.802074449747863e-07,2.2061390112768515e-06,2.206052789600288e-06,2.16624695040203e-06,2.1661607287254667e-06,9.262653204017521e-07,9.261790987251886e-07,-2.797157559325296e-07,2.7980197760909306e-07,9.414652687447978e-07,9.413790470682343e-07,-3.3557874543157185e-08,3.364409621972062e-08,-5.774517390909086e-07,5.77537960767472e-07,-1.0974056150336844e-07,1.0982678317993188e-07,-1.1592353155084791e-07,1.1600975322741135e-07,-1.2139374821066852e-06,1.2140237037832487e-06,-1.8271106347384455e-06,1.827196856415009e-06,-4.409754404696471e-07,4.4106166214621054e-07,-1.93445268593037e-07,1.9353149026960044e-07,-2.4190145691829717e-07,2.419876785948606e-07,-2.594465161687664e-08,2.6030873293440078e-08,7.571519627086338e-08,7.562897459429995e-08,3.593742753482172e-07,3.592880536716538e-07,3.8171270669379687e-07,3.8162648501723343e-07,-3.5943176779376224e-07,3.595179894703257e-07,-7.899000145574782e-08,7.907622313231126e-08,-7.746090357339117e-08,7.754712524995461e-08
-0.5668369314089,-0.9633360667808579,-0.7757621602393826,0.21053538692011328,0.0024327608075526658,-0.42866019855282483,-0.23074884678168323,-2.3227856606661898e-07,1.854340988345389e-06,2.2061390112768515e-06,5.840765889980816e-07,2.16624695040203e-06,5.441845281232602e-07,3.4712142932654643e-06,1.8491518709866944e-06,1.836925128397144e-06,2.14862706118374e-07,3.75699013948039e-06,2.1349277172016203e-06,3.3455779563404525e-06,1.7235155340616825e-06,4.072133022471208e-06,2.450070600192438e-06,3.400634360969471e-06,1.778571938690701e-06,3.3637687524912063e-06,1.7417063302124364e-06,3.06454447717183e-06,1.44248205489306e-06,2.7192207859144064e-06,1.0971583636356365e-06,2.4951427320949452e-06,8.730803098161753e-07,2.3643246457290547e-06,7.422622234502848e-07,1.7737325439084533e-06,1.5167012162968334e-07,1.8183304309959226e-06,1.9626800871715264e-07,1.6015169490729522e-06,2.0545473205817728e-08,1.4875089617834893e-06,1.345534604952806e-07,1.511934470124405e-06,1.1012795215436496e-07,1.4773947804906186e-06,1.4466764178815135e-07,1.5564289295172138e-06,6.56334927615561e-08,1.599474116899645e-06,2.2588305379124997e-08
-0.3132807797855878,-1.1263038777683858,1.1876878957217647,1.4689022652266268,0.4475821384444062,0.4351544552689479,-0.8707943552985001,-6.447862968122322e-07,6.467513594203839e-07,2.2061390112768515e-06,2.2041739486687e-06,2.16624695040203e-06,2.1642818877938785e-06,2.965464834490618e-06,2.9634997718824662e-06,1.4490644350724976e-06,1.447099372464346e-06,2.8788889174506135e-06,2.876923854842462e-06,1.9012242456597157e-06,1.899259183051564e-06,1.0979705232687602e-06,1.0960054606606085e-06,9.127998306054805e-07,9.108347679973288e-07,8.839507586677616e-07,8.819856960596099e-07,-6.285111462162606e-07,6.304762088244123e-07,3.125184576252968e-07,3.105533950171451e-07,-9.992704587282007e-07,1.0012355213363524e-06,4.6619707973714077e-07,4.6423201712898907e-07,9.125614927435969e-07,9.105964301354452e-07,9.022958401805635e-07,9.003307775724118e-07,8.863964790279137e-07,8.84431416419762e-07,2.495488991005135e-07,2.475838364923618e-07,2.613808549225556e-07,2.594157923144039e-07,4.746733990023273e-08,4.5502277292081026e-08,-8.232180326269969e-08,8.428686587085139e-08,-6.555333982370491e-08,6.751840243185661e-08
-0.5251071459826466,0.05720231154222401,-0.05723181375949188,-0.6534376265399925,0.26223122482094213,-0.5728554359221526,0.18969060277543548,2.3509307685244977e-06,3.3535729562667223e-07,2.2061390112768515e-06,4.801490528743183e-07,2.16624695040203e-06,5.200411137491397e-07,3.3965060778509254e-06,7.102180136997555e-07,2.7483766019052503e-06,6.208853775408043e-08,3.580813388631479e-06,8.945253244803092e-07,3.063633887292541e-06,3.7734582314137114e-07,3.4132652252921158e-06,7.269771611409459e-07,2.4746069122308144e-06,2.1168115192035545e-07,2.4328094752826913e-06,2.534785888684786e-07,2.8761498263287644e-06,1.898617621775945e-07,2.793408509599272e-06,1.0712044544810218e-07,2.99131110580909e-06,3.050230416579202e-07,2.411146979495001e-06,2.75141084656169e-07,2.4467267005055314e-06,2.395613636456385e-07,2.314486602496636e-06,3.718014616545338e-07,2.1860227475879077e-06,5.002653165632622e-07,2.458361449033384e-06,2.2792661511778592e-07,2.46405943909155e-06,2.2222862505961983e-07,2.3309341248965968e-06,3.553539392545731e-07,2.194886322993821e-06,4.91401741157349e-07,2.1917226531303656e-06,4.945654110208043e-07
-0.584994999753486,1.441460603158105,-0.9561864886967334,0.03993177954800223,0.6885661241659948,1.6416916471880285,0.1338986405526995,5.8547959992108644e-06,3.3097297848893345e-06,2.2061390112768515e-06,3.389272030446784e-07,2.16624695040203e-06,3.7881926391949977e-07,3.5026520701661234e-06,9.575858558445935e-07,4.093143231178722e-06,1.548077016857192e-06,3.8387124732184346e-06,1.2936462588969046e-06,3.474421786257262e-06,9.293555719357319e-07,4.385092819762809e-06,1.8400266054412792e-06,4.027011219416955e-06,1.4819450050954253e-06,3.998895439813882e-06,1.4538292254923519e-06,5.163033766942939e-06,2.6179675526214094e-06,4.499193352330643e-06,1.9541271380091133e-06,5.751823490008522e-06,3.206757275686992e-06,5.752122418924541e-06,3.207056204603011e-06,4.529987254210515e-06,1.9849210398889852e-06,4.505021501831894e-06,1.959955287510364e-06,4.354404592799838e-06,1.809338378478308e-06,4.41232218795952e-06,1.86725597363799e-06,4.337413682848466e-06,1.7923474685269358e-06,4.0427973311394955e-06,1.4977311168179656e-06,4.247748428530112e-06,1.7026822142085822e-06,4.057964999459026e-06,1.5128987851374964e-06
-0.14621667093029245,-0.7426204845876935,1.6128106744431896,-0.853720211459862,-0.7014662615782612,-1.158119660975017,-0.04207688926190364,3.2640160150136234e-07,1.7732314562311375e-06,2.2061390112768515e-06,1.0650595354435171e-07,2.16624695040203e-06,6.661389266953033e-08,2.572513570505388e-06,4.728805127728881e-07,1.6507769734803671e-06,4.488560842521327e-07,2.4811512411230647e-06,3.8151818339056484e-07,1.2448771294664764e-06,8.547559282660235e-07,1.0999359101599786e-07,1.989639466716502e-06,5.34577229575394e-07,1.5650558281571059e-06,5.128173598702605e-07,1.5868156978622394e-06,-8.139536639134847e-07,2.9135867216459845e-06,1.6005648872435514e-07,1.9395765690081447e-06,-8.988377139784578e-07,2.9984707717109577e-06,3.03573601498434e-07,1.7960594562340658e-06,7.034872245958607e-07,1.3961458331366391e-06,7.20642646603907e-07,1.3789904111285928e-06,7.69540669812679e-07,1.3300923879198208e-06,1.091050202400122e-06,1.0085828553323778e-06,1.1327972889959982e-06,9.668357687365017e-07,1.415875301927446e-06,6.837577558050539e-07,1.4087169800501074e-06,6.909160776823924e-07,1.4189336966107935e-06,6.806993611217064e-07
-0.1161091806968136,-0.6635386192548369,-0.009875046749621846,-1.1490387778034428,0.030779107181624268,1.8250520629782296,-0.8652788175432284,5.265753696455724e-07,5.10649255775322e-07,2.2061390112768515e-06,2.190212897406601e-06,2.16624695040203e-06,2.1503208365317797e-06,2.4981428563044066e-06,2.482216742434156e-06,1.6963811566397723e-06,1.6804550427695218e-06,2.4197447162744928e-06,2.4038186024042423e-06,1.1465804799600563e-06,1.130654366089806e-06,-1.5110786206012415e-08,3.1036900076262846e-08,4.897122137404899e-07,4.737860998702394e-07,4.688944409353114e-07,4.5296832706506095e-07,-7.821992772790386e-07,7.98125391149289e-07,-6.411503382876299e-07,6.570764521578803e-07,-8.376172488834436e-07,8.535433627536941e-07,2.86522608838699e-07,2.7059649496844854e-07,3.4185766018944993e-07,3.259315463191995e-07,4.338949711176165e-07,4.179688572473661e-07,4.724652289092621e-07,4.565391150390117e-07,9.372751234453583e-07,9.213490095751078e-07,9.613794377244242e-07,9.454533238541737e-07,9.320319333467228e-07,9.161058194764724e-07,1.0874540693266497e-06,1.0715279554563993e-06,1.093701333844452e-06,1.0777752199742015e-06
-0.4918277850211689,-0.670362458952032,1.0001027806533511,0.9745003063880576,-0.4887040498539077,-0.6932965478994697,-0.19154738808441277,5.093027155465541e-07,1.211987306778746e-06,2.2061390112768515e-06,4.848489889515516e-07,2.16624695040203e-06,4.449569280767302e-07,3.3344680013475875e-06,1.6131779790222875e-06,2.0398902749994347e-06,3.1860025267413475e-07,3.450850030298175e-06,1.7295600079728752e-06,2.8523276037387877e-06,1.1310375814134877e-06,2.943364630360606e-06,1.222074608035306e-06,2.011461962745367e-06,2.90171940420067e-07,1.9707404955964116e-06,2.4945047327111166e-07,1.684984827665341e-06,3.6305194659958914e-08,2.3240567990131815e-06,6.027667766878815e-07,1.3964079731368216e-06,3.2488204918847844e-07,1.486864749985923e-06,2.344252723393769e-07,2.1740709173418607e-06,4.5278089501656074e-07,2.0267885650329887e-06,3.054985427076887e-07,1.9751598540266083e-06,2.538698317013083e-07,1.5042676238508816e-06,2.1702239847441843e-07,1.5605114927253045e-06,1.6077852959999552e-07,1.7454739084864708e-06,2.4183886161170792e-08,1.317967101062355e-06,4.033229212629449e-07,1.3449868135987133e-06,3.7630320872658665e-07
-0.48983484268310334,-0.24684056364453222,-1.2292894910479348,-1.7377355097548197,-0.9244669257799379,-0.9814286889398086,0.4744455244838048,1.5813307123375793e-06,1.8257353131838507e-06,2.2061390112768515e-06,1.2009270142445784e-06,2.16624695040203e-06,1.2408190751193998e-06,3.330683770899531e-06,7.638225462189881e-08,2.432411538194778e-06,9.746544873266518e-07,3.4433410713238437e-06,3.627504580241377e-08,2.840041363613564e-06,5.670246619078658e-07,2.916684622551066e-06,4.90381402970364e-07,1.9885416958425084e-06,1.4185243296789216e-06,1.9479343447284264e-06,1.4591316807930035e-06,1.983614519847105e-06,1.4234515056743248e-06,1.2631399212909619e-06,2.143926104230468e-06,1.9374266165379035e-06,1.4696394089835265e-06,1.7256204943159971e-06,1.6814455312054328e-06,1.1216019792383702e-06,2.2854640462830596e-06,1.1303123996611312e-06,2.276753625860299e-06,1.0594353305945759e-06,2.347630694926854e-06,1.74265969361523e-06,1.6644063319062e-06,1.7988390811850765e-06,1.6082269443363534e-06,2.1692131029625236e-06,1.2378529225589064e-06,2.3778947232963177e-06,1.0291713022251122e-06,2.385143867118494e-06,1.0219221584029361e-06
-0.5961404344385866,1.7569344339514985,-1.5659748948035956,0.9874870729244852,-1.0196467411318217,-0.641576332284054,1.0427324171321597,6.653330343273249e-06,1.8078039550683597e-06,2.2061390112768515e-06,2.639387376928038e-06,2.16624695040203e-06,2.6792794378028595e-06,3.521628177399282e-06,1.3238982108056078e-06,4.397286056402046e-06,4.482403318028433e-07,3.890514467270917e-06,9.550119209339726e-07,3.555418017139611e-06,1.2901083710652788e-06,4.585580523482943e-06,2.599458647219467e-07,4.527797930393472e-06,3.177284578114175e-07,4.509856185076171e-06,3.35670203128719e-07,5.641360844739023e-06,7.958344565341336e-07,4.69088406465572e-06,1.5464232354917008e-07,6.29112369391422e-06,1.44559730570933e-06,6.963153690166316e-06,2.117627301961426e-06,4.743609654623034e-06,1.01916733581856e-07,4.851160863895719e-06,5.634475690829284e-09,4.997837956016739e-06,1.5231156781184925e-07,4.383876266099673e-06,4.6165012210521703e-07,4.577663745798165e-06,2.678626424067243e-07,5.020317499423883e-06,1.7479111121899364e-07,5.223382255796667e-06,3.7785586759177736e-07,4.9596794304471125e-06,1.1415304224222286e-07
