gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals
0.9834040483075825,-0.10604314529592454,0.8521732860978559,-1.3315213785537148,0.38010728386331405,-1.6712320376315248,0.2738859409037792,2.94338018988579e-06,4.5775240905846024e-07,2.94338018988579e-06,4.5775240905846024e-07,2.9593507706423495e-06,4.4178182830190064e-07,3.3399547315908864e-06,6.117786735336374e-08,2.6026199078631166e-06,7.985126910811335e-07,2.5810315934339656e-06,8.201010055102846e-07,2.7186858973046264e-06,6.824467016396237e-07,2.993277840675128e-06,4.078547582691222e-07,2.977359838408897e-06,4.2377276053535314e-07,3.112246883149971e-06,2.8888571579427916e-07,2.8966241372454377e-06,5.045084616988124e-07,3.15482434698779e-06,2.463082519564599e-07,3.037894581625255e-06,3.6323801731899506e-07,3.1446304247741565e-06,2.565021741700936e-07,3.187187777665329e-06,2.139448212789212e-07,3.0891986344958776e-06,3.1193396444837254e-07,3.199581655779198e-06,2.0155094316505192e-07,3.1186360338897554e-06,2.824965650544947e-07,3.132438683958853e-06,2.686939149853973e-07,3.396191257525439e-06,4.9413414188112955e-09,3.333013168984099e-06,6.811942996015112e-08,3.1281378395431488e-06,2.7299475940110135e-07
-0.2717728376150232,-0.7500863408345263,-1.0062333695131418,-1.3160870715063555,1.5534695915686234,-0.3601499323270379,-0.6086699792767819,2.1674134766119855e-06,1.7038358613405446e-07,2.1674134766119855e-06,1.7038358613405446e-07,2.2803798965277707e-06,5.741716621826926e-08,2.467500356050117e-06,1.2970329330407698e-07,2.2615857438008143e-06,7.621131894522565e-08,2.323596195373252e-06,1.4200867372787753e-08,2.2848316741618096e-06,5.2965388584230364e-08,2.576774298505024e-06,2.3897723575898415e-07,2.6370104320275117e-06,2.9921336928147173e-07,2.5514989974954293e-06,2.137019347493893e-07,2.4316678898727085e-06,9.38708271266685e-08,2.584368345509444e-06,2.4657128276340423e-07,2.3898770059345383e-06,5.2079943188498373e-08,2.555544282912078e-06,2.1774722016603818e-07,2.5424209371653413e-06,2.0462387441930133e-07,2.3495749032855132e-06,1.1777840539473289e-08,2.4638716579835563e-06,1.260745952375163e-07,2.3430572067209687e-06,5.2601439749287e-09,2.249021894473711e-06,8.877516827232917e-08,2.5940688340786416e-06,2.5627177133260164e-07,2.363648191693533e-06,2.585112894749296e-08,2.2877143085294404e-06,5.0082754216599527e-08
-0.44106297021927565,-0.372838923898508,0.4987897177235733,0.35942083847542494,1.1802421135864964,-0.7453363784214025,0.11180583660295193,2.6219349128117246e-06,5.839176696792654e-07,2.6219349128117246e-06,5.839176696792654e-07,2.6780861532025424e-06,5.277664292884477e-07,3.0506839293412487e-06,1.5516865314974136e-07,2.774768066570178e-06,4.310845159208119e-07,2.837101242835756e-06,3.6875133965523415e-07,2.7717501420645156e-06,4.341024404264745e-07,3.216088899322338e-06,1.0236316831347956e-08,3.2759552675385576e-06,7.010268504756754e-08,3.249433747040399e-06,4.358116454940903e-08,3.1119066738266844e-06,9.394590866430565e-08,3.321285555331647e-06,1.1543297284065686e-07,3.040965741561251e-06,1.6488684092973895e-07,3.2978632299883626e-06,9.201064749737256e-08,3.265786876955314e-06,5.993429446432371e-08,3.14415941030549e-06,6.16931721855002e-08,3.384243723799805e-06,1.7839114130881488e-07,3.1152309570230886e-06,9.062162546790144e-08,3.22863122565513e-06,2.2778643164139894e-08,3.321646683276336e-06,1.1579410078534608e-07,3.117153768786713e-06,8.86988137042769e-08,3.2210826803793338e-06,1.523009788834369e-08
2.084367610584226,-0.740343732459206,-0.9370387639375481,0.4315511862161364,0.13435974314271615,0.8752874920586129,-1.5328141149672163,2.1791517262388432e-06,9.547971973639432e-07,2.1791517262388432e-06,9.547971973639432e-07,2.290650864951271e-06,1.066296336076371e-06,2.4867190651278633e-06,1.2623645362529633e-06,1.4568955020103937e-06,2.325409731354937e-07,1.4648232182777564e-06,2.404686894028564e-07,1.3342580484257062e-06,1.0990351955080621e-07,1.7513785839120622e-06,5.270240550371622e-07,1.7728740964949868e-06,5.485195676200868e-07,1.8032866422366542e-06,5.789321133617542e-07,1.5703883911532477e-06,3.460338622783477e-07,1.5824154233681409e-06,3.5806089449324087e-07,1.4595977663833458e-06,2.3524323750844584e-07,1.7884056906159977e-06,5.640511617410977e-07,1.7314630285409877e-06,5.071084996660877e-07,1.605827899397419e-06,3.81473370522519e-07,1.6875471299422552e-06,4.6319260106735523e-07,1.5309426110718361e-06,3.0658808219693614e-07,1.4845925470454343e-06,2.602380181705343e-07,1.6039878042801155e-06,3.796332754052155e-07,1.4529222102857618e-06,2.285676814108618e-07,1.4794955784994892e-06,2.551410496245892e-07
-0.5392537743399535,-1.1313414218043198,0.20188186100451763,-0.06596536155482904,0.5296766508858478,0.658751771619231,-1.2178767500561776,1.7080634607304236e-06,1.0426091714160379e-07,1.7080634607304236e-06,1.0426091714160379e-07,1.8784486326314039e-06,2.7464608904258404e-07,1.2721150352534215e-06,3.316875083353983e-07,1.8949208044052988e-06,2.91118260816479e-07,1.9162830992138737e-06,3.1248055562505383e-07,1.9406376338563665e-06,3.368350902675467e-07,1.4971361596129317e-06,1.0666638397588815e-07,1.5099022622441152e-06,9.390028134470464e-08,1.4499734818108525e-06,1.5382906177796734e-07,1.7182775696636787e-06,1.1447502607485883e-07,1.5319382558784008e-06,7.186428771041908e-08,1.7423194871517348e-06,1.38516943562915e-07,1.4408016160760466e-06,1.6300092751277325e-07,1.4294388102979328e-06,1.7436373329088702e-07,1.6207649905891778e-06,1.696244700035792e-08,1.4576655691629261e-06,1.4613697442589372e-07,1.6345424224878411e-06,3.073987889902129e-08,1.6548351171458523e-06,5.1032573557032494e-08,1.461266165544335e-06,1.4253637804448484e-07,1.637436859976567e-06,3.363431638774707e-08,1.6581358702916152e-06,5.433332670279534e-08
-0.5882648520200302,1.6821294218026541,-0.13565874830548985,0.9372672527344392,-1.3025277795805295,1.7069441394303866,1.436783208931897,5.097835666272698e-06,2.956020585797583e-07,5.097835666272698e-06,2.956020585797583e-07,4.8444993124808945e-06,4.2265704787954624e-08,4.4100097003858796e-06,3.922239073070603e-07,5.301675885583728e-06,4.994422778907879e-07,5.240947015422137e-06,4.3871340772919686e-07,5.295947856937261e-06,4.937142492443211e-07,4.623217592552475e-06,1.7901601514046482e-07,4.556414550543878e-06,2.4581905714906195e-07,4.564644019585158e-06,2.3758958810778154e-07,4.788603851466853e-06,1.3629756226086764e-08,4.582334270518803e-06,2.198993371741371e-07,4.845600183487526e-06,4.3366575794586216e-08,4.747126278883901e-06,5.5107328809038454e-08,4.822810631309571e-06,2.0577023616631135e-08,4.951453777769553e-06,1.4922017007661274e-07,4.722638165662071e-06,7.959544203086867e-08,5.037557246655484e-06,2.353236389625442e-07,4.926708076292496e-06,1.2447446859955656e-07,4.827946329662676e-06,2.571272196973616e-08,4.791857243824208e-06,1.0376363868732085e-08,4.812248743560787e-06,1.0015135867847366e-08
0.7109978209614065,-0.960148014276455,1.570826876145807,0.28884575583875916,0.44563553993066374,1.0302433772831565,-1.24215005842331,1.9143235170337095e-06,3.397663399737195e-07,1.9143235170337095e-06,3.397663399737195e-07,2.058926181896779e-06,4.843690048367891e-07,1.9546049382570997e-06,3.8004776119710975e-07,1.6679549786844182e-06,9.339780162442823e-08,1.6469893555394756e-06,7.243217847948564e-08,1.5725059999398447e-06,2.0511771201452475e-09,1.7179122325797498e-06,1.4335505551975984e-07,1.6985859975432743e-06,1.2402882048328432e-07,1.7125778103329433e-06,1.3802063327295338e-07,1.6003098332365502e-06,2.5752656176560235e-08,1.6408983307413829e-06,6.63411536813929e-08,1.537553655864515e-06,3.7003521195474863e-08,1.733820356163707e-06,1.5926317910371712e-07,1.702262281647313e-06,1.2770510458732306e-07,1.630667676315216e-06,5.6110499255226116e-08,1.898964075307735e-06,3.244068982477451e-07,1.6014940200121748e-06,2.6936842952184816e-08,1.8154276967689415e-06,2.4087051970895153e-07,1.827298952366942e-06,2.52741775306952e-07,1.7504302222222377e-06,1.758730451622477e-07,1.7838460498598118e-06,2.092888727998218e-07
-0.3012620958267205,1.5622628871117086,0.4236271219362426,-1.5145640825523368,1.5963644756407223,-0.26403924362747,1.8614547225321492,4.953416096902248e-06,3.6047722695898143e-07,4.953416096902248e-06,3.6047722695898143e-07,4.718132189281751e-06,5.957611345794791e-07,4.361510856755171e-06,9.523824671060591e-07,5.057806715298957e-06,2.5608660856227285e-07,5.1301619448577035e-06,1.8373137900352624e-07,5.090403306249498e-06,2.234900176117316e-07,4.4719561161015145e-06,8.419372077597152e-07,4.544278927054983e-06,7.69614396806247e-07,4.449424632001635e-06,8.644686918595944e-07,4.775525434792397e-06,5.38367889068833e-07,4.472795643329404e-06,8.410976805318261e-07,4.735433938633737e-06,5.784593852274927e-07,4.550405393995771e-06,7.634879298654586e-07,4.5371759586092e-06,7.767173652520295e-07,4.761833642840934e-06,5.520596810202957e-07,4.633648965836822e-06,6.802443580244081e-07,4.7551514463182295e-06,5.587418775430002e-07,4.854558890435925e-06,4.593344334253044e-07,5.050936970884105e-06,2.629563529771244e-07,4.92445835446536e-06,3.8943496939586946e-07,5.0371398017839555e-06,2.767535220772742e-07
-0.5813223688229615,2.2663119778105707,-0.3667044396915876,0.8036182203421097,0.5031821332056147,0.1741988594196598,1.8396358385895184,5.801680099499357e-06,5.140749621721174e-07,5.801680099499357e-06,5.140749621721174e-07,5.460363191554221e-06,1.7275805422698106e-07,4.6219048708304835e-06,6.657002664967562e-07,6.003114672284685e-06,7.155095349574456e-07,6.024253634136119e-06,7.366484968088796e-07,6.013625371831056e-06,7.260202345038167e-07,4.832241572728526e-06,4.553635645987137e-07,4.849369347929637e-06,4.382357893976028e-07,4.861837351361192e-06,4.257677859660476e-07,5.04355578239176e-06,2.440493549354799e-07,4.949003531273303e-06,3.3860160605393623e-07,5.037030069096894e-06,2.505750682303459e-07,5.1570344159692945e-06,1.3057072135794517e-07,5.152641819526002e-06,1.3496331780123748e-07,5.303367667450782e-06,1.576253012354245e-08,5.050407370715199e-06,2.3719776661204036e-07,5.313840020400627e-06,2.623488307338722e-08,5.184506599660127e-06,1.0309853766711299e-07,5.246535861032268e-06,4.106927629497187e-08,5.392256128510468e-06,1.0465099118322828e-07,5.056365468585784e-06,2.3123966874145528e-07
-0.41902689476928684,-0.8804119424777064,-1.0612749556275414,0.24175672269972687,-1.0820567506865062,1.3169936162036397,-0.8589762062582229,2.0103924422108415e-06,2.5826556193838422e-08,2.0103924422108415e-06,2.5826556193838422e-08,2.14298649142677e-06,1.0676749302208989e-07,2.175706505631256e-06,1.3948750722657602e-07,2.1555898542841414e-06,1.1937085587946152e-07,2.1170815417481523e-06,8.08625433434724e-08,2.1451269944643548e-06,1.0890799605967487e-07,2.3409884684629037e-06,3.047694700582238e-07,2.2960206026188165e-06,2.5980160421413663e-07,2.2778090021410495e-06,2.4159000373636957e-07,2.13570625025092e-06,9.948725184624021e-08,2.2796819670750826e-06,2.4346296867040265e-07,2.163778122873827e-06,1.275591244691472e-07,2.2307205082516276e-06,1.9450150984694768e-07,2.225899198744698e-06,1.896802003400179e-07,2.0604942647824013e-06,2.427526637772141e-08,2.196683730373276e-06,1.604647319685962e-07,2.067047261383424e-06,3.0828262978744043e-08,2.0295380550638734e-06,6.680943340806549e-09,2.1201202797590777e-06,8.390128135439778e-08,1.9754473361457968e-06,6.077166225888315e-08,2.016779362788018e-06,1.943963561666208e-08
0.1770567627083986,-1.1464456109024173,-0.6412804313397077,1.2915657148542996,-1.6989111218509618,0.26119439342514217,-1.418073650121807,1.6898653832531589e-06,3.2726736077043893e-07,1.6898653832531589e-06,3.2726736077043893e-07,1.8625253148387971e-06,4.999272923560772e-07,1.1882602260290865e-06,1.7433779645363343e-07,1.6285132742208958e-06,2.659152517381759e-07,1.649983538996028e-06,2.873855165133081e-07,1.6505045732705943e-06,2.8790655078787433e-07,1.1588165451550875e-06,2.0378147732763245e-07,1.1764499938777824e-06,1.8614802860493754e-07,1.1479946549172094e-06,2.146033675655106e-07,1.4344471126041151e-06,7.184909012139515e-08,1.1723264753800076e-06,1.902715471027124e-07,1.4411347315935098e-06,7.853670911078983e-08,1.1941906129677334e-06,1.6840740951498654e-07,1.1786211058172102e-06,1.8397691666550973e-07,1.4287485520369117e-06,6.615052955419175e-08,1.168392726339341e-06,1.9420529614337888e-07,1.4323448682484068e-06,6.97468457656868e-08,1.4043297754399554e-06,4.1731752957235474e-08,1.0063205478377885e-06,3.562774746449314e-07,1.257071757884958e-06,1.0552626459776202e-07,1.271300182068135e-06,9.129784041458502e-08
-0.5599825020658687,2.3414656651259005,0.8615132913360689,-0.534955813054148,0.02421451367750546,0.9185367957596684,2.105726346209979,5.89222800085202e-06,2.8402732263263023e-07,5.89222800085202e-06,2.8402732263263023e-07,5.539592605237801e-06,6.860807298158934e-08,4.646646355528779e-06,9.615543226906109e-07,6.086268075895564e-06,4.780673976761736e-07,6.078308321611189e-06,4.7010764339179916e-07,6.114219484600554e-06,5.060188063811637e-07,4.849294471943926e-06,7.589062062754639e-07,4.836693334360154e-06,7.715073438592364e-07,4.789289007260222e-06,8.189116709591683e-07,5.02230835738311e-06,5.858923208362797e-07,4.797204449770636e-06,8.109962284487545e-07,5.0630029601829585e-06,5.451977180364316e-07,5.011676768657798e-06,5.965239095615917e-07,5.0448254496749445e-06,5.633752285444456e-07,5.146722354702742e-06,4.614783235166477e-07,5.1888243824898475e-06,4.1937629572954254e-07,5.19509162341503e-06,4.131090548043598e-07,5.346184497047015e-06,2.6201618117237494e-07,5.57671208185837e-06,3.1488596361020016e-08,5.251131658605617e-06,3.5706901961377267e-07,5.475198494075879e-06,1.330021841435108e-07
-0.5828006172407926,-0.30659729102675193,-1.4978137119467378,-0.2944287933225608,1.3943758780366426,-1.308391591761375,-0.02147274612687978,2.7017452461829213e-06,3.4352844267629886e-07,2.7017452461829213e-06,3.4352844267629886e-07,2.7479201949023393e-06,2.973534939568809e-07,3.129243439291396e-06,8.396975043217582e-08,2.9036920482483985e-06,1.4158164061082166e-07,3.0130468572092873e-06,3.2226831649932944e-08,2.8819753773303687e-06,1.6329831152885148e-07,3.34498497605563e-06,2.997112871964098e-07,3.452608930677526e-06,4.0733524181830597e-07,3.3547256902365374e-06,3.094520013773172e-07,3.3061595180610496e-06,2.608858292018294e-07,3.442551553118416e-06,3.9727786425919563e-07,3.1675582647063736e-06,1.2228457584715336e-07,3.4199363882759713e-06,3.746626994167511e-07,3.367130276802027e-06,3.2185658794280697e-07,3.2843578009446663e-06,2.3908411208544607e-07,3.187881337362715e-06,1.4260764850349494e-07,3.235653633527686e-06,1.903799446684657e-07,3.022062925079492e-06,2.3210763779728367e-08,3.212720673258204e-06,1.674469843989839e-07,3.1738365040443014e-06,1.2856281518508117e-07,3.033894531141175e-06,1.1379157718045181e-08
-0.5967217082914573,-0.030632910571793553,1.0288147856992105,0.7587449376470924,-0.6369092921620483,0.5449719408758301,0.5111761130875343,3.034237188906103e-06,6.527912572066272e-07,3.034237188906103e-06,6.527912572066272e-07,3.0388506447851232e-06,6.481778013276068e-07,3.4105345748178582e-06,2.764938712948718e-07,3.2410078016124372e-06,4.460206445002928e-07,3.201945906742731e-06,4.850825393699989e-07,3.210713162608408e-06,4.763152835043222e-07,3.629838315412444e-06,5.7190130700285806e-08,3.584559160137888e-06,1.024692859748419e-07,3.586448962062478e-06,1.0057948405025198e-07,3.525698051136199e-06,1.6133039497653113e-07,3.635363936017698e-06,5.1664510095032096e-08,3.529672397923474e-06,1.5735604818925616e-07,3.6422243425068336e-06,4.4804103605896364e-08,3.6457772009845587e-06,4.1251245128171324e-08,3.594881330753267e-06,9.214711535946284e-08,3.766316423650937e-06,7.9287977538207e-08,3.601421665543378e-06,8.560678056935194e-08,3.7264389091943416e-06,3.9410463081611564e-08,3.6858867982842112e-06,1.1416478285187802e-09,3.5840464600479225e-06,1.0298198606480754e-07,3.7111895534973174e-06,2.416110738458744e-08
-0.25978565995013153,2.1842454902735136,0.06364389669940874,0.12736482603649157,1.554718831188477,0.46449156081008536,1.526359732254404,5.70280340451184e-06,7.926447370239098e-07,5.70280340451184e-06,7.926447370239098e-07,5.373846083440143e-06,4.6368741595221335e-07,4.59429433574379e-06,3.1586433174413974e-07,5.792821983245985e-06,8.826633157580547e-07,5.852186329966553e-06,9.42027662478623e-07,5.862269925717819e-06,9.521112582298887e-07,4.689440277943563e-06,2.2071838954436686e-07,4.748656376780609e-06,1.6150229070732133e-07,4.717479789005877e-06,1.9267887848205292e-07,4.951527620382413e-06,4.136895289448306e-08,4.75738331593965e-06,1.5277535154827987e-07,4.964430161980728e-06,5.4271494492797617e-08,4.846142897248621e-06,6.40157702393088e-08,4.85329569873449e-06,5.686296875343979e-08,5.007401754027163e-06,9.724308653923336e-08,4.865560653068042e-06,4.4598014419887954e-08,5.025463986062047e-06,1.1530531857411682e-07,5.0335065568921025e-06,1.2334788940417249e-07,5.145361926441166e-06,2.352032589532361e-07,5.064266008831746e-06,1.5410734134381595e-07,5.0324886605053835e-06,1.2232999301745347e-07
-0.5973079707945371,-0.46373544337728045,-0.8206313892244467,1.110184121945731,-0.8747851357692373,-0.36681527184185064,-0.21112616222425448,2.5124194735421795e-06,3.0435286793900063e-07,2.5124194735421795e-06,3.0435286793900063e-07,2.5822601438416905e-06,2.3451219763948968e-07,2.9338023944599607e-06,1.1703005297878052e-07,2.719393232631969e-06,9.737910884921123e-08,2.671467558634808e-06,1.4530478284637215e-07,2.6501900446316337e-06,1.6658229684954648e-07,3.1559489643384e-06,3.3917662285721997e-07,3.1011808559016257e-06,2.844085144204455e-07,3.1153097215149643e-06,2.9853738003378417e-07,2.915883205189368e-06,9.911086370818789e-08,3.1724477520631623e-06,3.5567541058198214e-07,2.8916642174769802e-06,7.489187599580007e-08,3.138474666432098e-06,3.2170232495091793e-07,3.1169084884689827e-06,3.0013614698780255e-07,2.959001785048801e-06,1.4222944356762077e-07,3.052307347219725e-06,2.355350057385449e-07,2.943060096307588e-06,1.2628775482640791e-07,2.8621221173080233e-06,4.534977582684312e-08,2.879461172876584e-06,6.268883139540396e-08,2.810603650224834e-06,6.1686912563461285e-09,2.851613171877918e-06,3.484083039673769e-08
2.9221970314996675,1.735711865514112,-0.5918315078640674,-1.524843526896979,1.0792899889298375,-0.4392219235454445,0.6460435576309085,5.162393747196428e-06,1.3128720888350383e-06,5.162393747196427e-06,1.3128720888350374e-06,4.900987633289157e-06,1.0514659749277675e-06,4.431073777660861e-06,5.815521192994712e-07,4.149820445008642e-06,3.0029878664725255e-07,3.7928229033696842e-06,5.669875499170549e-08,4.1088805255095286e-06,2.5935886714813884e-07,3.3861107562506054e-06,4.634109021107843e-07,3.039048522231616e-06,8.104731361297736e-07,3.67844680259544e-06,1.7107485576594976e-07,3.279020364897119e-06,5.705012934642708e-07,3.62713548446604e-06,2.2238617389534973e-07,3.6309162107899526e-06,2.186054475714371e-07,2.7802788756929255e-06,1.0692427826684643e-06,2.919808705089999e-06,9.297129532713907e-07,3.0181081200368664e-06,8.314135383245233e-07,2.6742183476541236e-06,1.175303310707266e-06,3.1321921315247168e-06,7.173295268366729e-07,2.946702054669413e-06,9.028196036919769e-07,3.136283677399339e-06,7.132379809620506e-07,3.3355797994698847e-06,5.13941858891505e-07,3.1242760386482335e-06,7.252456197131563e-07
-0.35009360100567216,1.1781914861132903,-0.9996963571611576,0.3175182220601096,-0.17309557225621072,-0.4676995677574533,1.0642232160611567,4.4906728760132e-06,1.3731312517928004e-07,4.4906728760132e-06,1.3731312517928004e-07,4.313231871003833e-06,4.012787983008621e-08,4.1914916972079935e-06,1.6186805362592615e-07,4.611984146206092e-06,2.5862439537217275e-07,4.601003763957388e-06,2.4764401312346803e-07,4.581917570274359e-06,2.2855781944043956e-07,4.31981249298715e-06,3.3547257846769925e-08,4.305511529588413e-06,4.784822124550668e-08,4.295209611492025e-06,5.81501393418949e-08,4.517483886219792e-06,1.6412413538587246e-07,4.3243329133706765e-06,2.9026837463243063e-08,4.498932558059194e-06,1.455728072252744e-07,4.3936255665849325e-06,4.026581575101291e-08,4.374605668269464e-06,2.124591743554468e-08,4.597125620495513e-06,2.437658696615936e-07,4.212887104891206e-06,1.404726459427133e-07,4.582421541728547e-06,2.2906179089462746e-07,4.399093926338574e-06,4.5734175504654e-08,4.335218220860323e-06,1.814152997359668e-08,4.459931334115558e-06,1.0657158328163835e-07,4.391971269125525e-06,3.861151829160507e-08
-0.4045743369026218,0.4563363061287771,-0.13113196150792988,0.658139124435207,0.6468999317793406,-1.4732049606629376,0.7667344693811134,3.62095544812574e-06,3.7397901913041e-07,3.62095544812574e-06,3.7397901913041e-07,3.5522291216023054e-06,4.4270534565384445e-07,3.787560814309095e-06,2.0737365294705488e-07,3.761144890480927e-06,2.3378957677522285e-07,3.7832696881427886e-06,2.1166477911336123e-07,3.722331276476954e-06,2.7260319077919585e-07,3.9365401728694894e-06,5.839429438666037e-08,3.955663664499585e-06,3.927080275656512e-08,3.954875826305658e-06,4.005864095049182e-08,4.040308456179163e-06,4.537398892301318e-08,4.017686051690879e-06,2.2751584434729222e-08,3.975837993872305e-06,1.9096473383844597e-08,4.049102718663438e-06,5.416825140728856e-08,3.999634619590829e-06,4.700152334679504e-09,4.1433437375660445e-06,1.4840927030989472e-07,4.022583270711224e-06,2.764880345507402e-08,4.095110261699319e-06,1.0017579444316889e-07,4.1031866310738005e-06,1.0825216381765074e-07,4.012174984721922e-06,1.7240517465772337e-08,4.042042983699648e-06,4.7108516443497895e-08,4.09603268788452e-06,1.010982206283702e-07
0.2138213274559345,-0.5683171683253657,1.5988816602105473,-0.2403413902711231,-1.3065934128450947,-0.7176347277029388,-0.3176877144130754,2.3864155999842816e-06,3.0196749992721836e-07,2.3864155999842816e-06,3.0196749992721836e-07,2.4720067544785295e-06,2.1637634543297043e-07,2.7835988497894642e-06,9.521574987796427e-08,2.3123241662834135e-06,3.7605893362808646e-07,2.33444044158572e-06,3.5394265832577995e-07,2.3435235016953904e-06,3.448595982161095e-07,2.716109288918171e-06,2.772618900667101e-08,2.738771303347404e-06,5.038820343590397e-08,2.7405329394597873e-06,5.214983954828734e-08,2.5357044912951597e-06,1.526786086163403e-07,2.771822990373549e-06,8.343989046204926e-08,2.5452582171671814e-06,1.4312488274431856e-07,2.782590879164308e-06,9.420777925280824e-08,2.780749012745395e-06,9.236591283389522e-08,2.589932883128588e-06,9.845021678291195e-08,2.803042408157029e-06,1.1465930824552915e-07,2.586594206715272e-06,1.0178889319622775e-07,2.6134768502303105e-06,7.490624968118943e-08,2.803062284646893e-06,1.1467918473539297e-07,2.8024392759189455e-06,1.1405617600744558e-07,2.6007093551831384e-06,8.767374472836159e-08
-0.6069006507265803,2.0674148097275573,0.033592490193806786,1.0226826416828803,1.6899485637161793,-0.14683888804802683,2.1264468952133924,5.562041542852898e-06,7.112400793837147e-08,5.562041542852898e-06,7.112400793837147e-08,5.250679454488569e-06,3.8248609630270046e-07,4.553862992234422e-06,1.079302558556848e-06,5.772339270686381e-06,1.391737198951109e-07,5.935101151462199e-06,3.019356006709297e-07,5.8618565916802635e-06,2.2869104088899383e-07,4.7734825567393665e-06,8.596829940519031e-07,4.937447195128825e-06,6.957183556624447e-07,5.036112244359594e-06,5.970533064316755e-07,5.149011692932024e-06,4.841538578592456e-07,5.033335104000737e-06,5.998304467905327e-07,5.072343839687169e-06,5.608217111041006e-07,5.225532661924478e-06,4.076328888667917e-07,5.194984355956288e-06,4.3818119483498185e-07,5.3979021042122915e-06,2.352634465789782e-07,5.237281692942051e-06,3.958838578492184e-07,5.380944354898846e-06,2.5222119589242355e-07,5.394238706492292e-06,2.38926844298978e-07,5.380809686473359e-06,2.523558643179104e-07,5.588228102663082e-06,4.493744812818794e-08,5.246264145343006e-06,3.869014054482638e-07
-0.1295119615072312,0.7041559499625926,0.28208743523252505,1.5228999756742665,0.13694477284691337,-0.18530595231124858,0.7460997658700689,3.919537586470659e-06,5.0535437991340567e-08,3.919537586470659e-06,5.0535437991340567e-08,3.81348849265411e-06,1.5658453180788966e-07,3.9419785493895375e-06,2.809447507246215e-08,3.964414900738853e-06,5.658123723146365e-09,3.963954972769417e-06,6.118051692582606e-09,3.958253901005544e-06,1.1819123456455525e-08,3.991898773402444e-06,2.182574894044476e-08,3.989892872897232e-06,1.9819848435232004e-08,4.0032758054774035e-06,3.320278101540391e-08,4.131986449147501e-06,1.6191342468550173e-07,4.025304984410529e-06,5.5231959948529e-08,4.1254135873451445e-06,1.5534056288314491e-07,4.03959822589511e-06,6.952520143311015e-08,4.0328418139115325e-06,6.27687894495329e-08,4.188445400370907e-06,2.183723759089076e-07,4.104953374024589e-06,1.3488034956258906e-07,4.18101095259209e-06,2.109379281300902e-07,4.253141403813129e-06,2.830683793511295e-07,4.01447404453204e-06,4.4401020070040143e-08,4.069710975881544e-06,9.963795141954473e-08,4.1901939094732e-06,2.201208850112004e-07
0.15603498342114622,0.5252902750104569,-1.4018260530547753,1.5782775144680747,-0.5335452941170935,1.6806281546145168,0.2096991101556818,3.704033702769134e-06,3.80235736712994e-07,3.704033702769134e-06,3.80235736712994e-07,3.6249225944152755e-06,3.0112462835913556e-07,3.832550694026516e-06,5.08752727970376e-07,3.649965870683738e-06,3.2616790462759803e-07,3.659096545096795e-06,3.3529857904065507e-07,3.6377190186848936e-06,3.139210526287536e-07,3.7804651061657837e-06,4.566671401096438e-07,3.790322824111186e-06,4.66524858055046e-07,3.774170286034076e-06,4.50372319977936e-07,3.893094384051939e-06,5.692964179957993e-07,3.7557363334798665e-06,4.3193836742372653e-07,3.872342544341202e-06,5.485445782850622e-07,3.740763072745978e-06,4.1696510668983786e-07,3.7174182686629557e-06,3.9362030260681576e-07,3.8566868333844e-06,5.328888673282604e-07,3.4703736052154934e-06,1.465756391593534e-07,3.828998664807475e-06,5.052006987513352e-07,3.5619005614858665e-06,2.3810259542972659e-07,3.347336084790619e-06,2.3538118734479064e-08,3.672311057488032e-06,3.4851309143189223e-07,3.5276582093419375e-06,2.0386024328579755e-07
