gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.2955423253097415,0.10784970872758336,-0.816815055522948,-1.0647878394173403e-09,1.47583858726021e-09,-2.280420390331024e-10,2.312584387644448e-09,-1.6824663989494515e-10,2.372379786782605e-09,-7.583859626347842e-10,1.782240464042766e-09,-3.7558542894602317e-10,2.165040997731527e-09,-6.481942866583778e-10,1.8924321400191727e-09,-3.998287687753644e-09,1.457661261076094e-09,-4.056370626721043e-09,1.5157442000434928e-09,-1.894313909643536e-09,6.463125170340141e-10,-3.561872042549934e-09,1.021245615872384e-09,-3.1950403271438555e-09,6.544139004663053e-10,-8.452483741661017e-10,1.6953780525114485e-09,-3.651411384316323e-09,1.1107849576387728e-09,-4.581364333514789e-10,2.0824899933260714e-09,-1.998735717429392e-09,5.418907092481583e-10,-3.5781328821068587e-09,1.0375064554293085e-09,-2.1769465640506803e-09,3.6367986262686995e-10,-2.6203215128248373e-09,7.969508614728707e-11
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,3.551153768846248,0.1839839342919986,-0.18246612585926034,9.826061039050835e-09,1.0570705105780326e-08,-2.280420390331024e-10,5.166020276963876e-10,-1.6824663989494515e-10,5.763974268345447e-10,5.095874321724329e-10,1.2542314989019229e-09,-4.797405709551904e-10,2.649034957742995e-10,3.279027646911894e-09,4.023671713641384e-09,-1.218618549751682e-10,6.227822117543218e-10,3.964209022750662e-09,4.7088530894801516e-09,3.964167516660817e-09,4.7088115833903065e-09,4.960798553647655e-09,5.7054426203771445e-09,4.488889425162175e-09,5.233533491891665e-09,5.026326364033592e-09,5.770970430763082e-09,2.6428756740422458e-09,3.387519740771736e-09,3.916271273397002e-10,1.13627119406919e-09,4.0260259595370665e-09,4.770670026266556e-09,6.751398427661312e-10,1.4197839094956211e-09,4.2548794393813723e-10,1.1701320106676272e-09,4.479838977164426e-10,1.1926279644459325e-09
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,0.445240565815737,-0.1536368091690367,0.25362861102958767,1.0325326458840834e-09,5.424958956477434e-10,-2.280420390331024e-10,7.180787892694424e-10,-1.6824663989494515e-10,6.582833901312853e-10,1.1670806273398754e-09,6.770438771035354e-10,-1.785977792508842e-11,5.078965281614285e-10,3.9571761391159547e-10,9.43191363247446e-11,6.572893858439496e-10,1.6725263560760952e-10,1.1042257087168238e-09,6.141889584804837e-10,1.2808916777399456e-09,7.908549275036056e-10,1.4023987220320212e-09,9.123619717956811e-10,2.0524757010935487e-09,1.5624389508572086e-09,2.0068941272155643e-09,1.5168573769792243e-09,1.8759663051927443e-09,1.3859295549564042e-09,1.1163038563260076e-09,6.262671060896675e-10,1.6212507589863535e-09,1.1312140087500134e-09,1.5640363423802938e-09,1.0739995921439538e-09,1.1269683426577006e-09,6.369315924213606e-10,1.3992462529317565e-09,9.092095026954165e-10
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.9513713323700332,0.656825822892271,-0.3762735969432821,2.4655009793223232e-09,3.758856934755693e-09,-2.280420390331024e-10,1.0653139164002678e-09,-1.6824663989494515e-10,1.1251093155384249e-09,8.331240547336583e-10,2.1264800101670286e-09,-1.1266101449206602e-09,1.6674581051270993e-10,7.874130667759404e-11,1.3720972621109641e-09,-5.464678770405708e-10,7.468880783927993e-10,5.742139273900656e-10,1.8675698828234357e-09,6.198306942824372e-10,1.9131866497158075e-09,1.0498241216960957e-09,2.343180077129466e-09,1.409178286820855e-09,2.702534242254225e-09,2.668987552725107e-09,3.962343508158477e-09,1.8198354008826038e-09,3.113191356315974e-09,-6.756181822286124e-10,6.177377732047577e-10,4.797294998326179e-10,1.773085455265988e-09,-5.374746523294179e-11,1.2396084902004283e-09,-6.36783131679201e-10,6.565728237541691e-10,-4.862780264723735e-10,8.070779289609966e-10
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.4992500870910152,0.19801555750298666,-0.5357079244950609,-1.6415296444955559e-09,1.0322021492845405e-10,-2.280420390331024e-10,1.5167078203909076e-09,-1.6824663989494515e-10,1.5765032195290647e-09,8.754033844326258e-10,2.620153243856636e-09,-4.989364805126218e-10,1.2458133789113882e-09,-9.542778172561043e-10,7.904720421679056e-10,4.828739725766972e-11,1.7930372566816796e-09,-5.480000473667765e-10,1.1967498120572336e-09,-5.688928320617855e-10,1.1758570273622243e-09,-8.17734900132529e-10,9.27014959291481e-10,-1.3461231764980261e-10,1.6101375417742073e-09,-5.636081494225631e-10,1.1811417100014468e-09,-1.0993021288770292e-09,6.454477305469807e-10,-5.428370294334757e-10,1.2019128299905342e-09,-1.1992258399591889e-09,5.455240194648211e-10,-1.644751674539033e-11,1.7283023426786197e-09,-5.908176904526853e-10,1.1539321689713247e-09,-2.3727903053699723e-10,1.5074708288870127e-09
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,0.1951067124662578,-0.6112085391818017,1.105410869118559,3.2434828987094897e-10,2.577272745461551e-09,-2.280420390331024e-10,3.1296630743656024e-09,-1.6824663989494515e-10,3.0698676752274453e-09,1.0940907992348947e-09,1.8075302360976054e-09,6.081195128018831e-10,2.293501522530617e-09,6.117741613114134e-10,2.289846874021087e-09,1.1824982694886127e-09,1.7191227658438874e-09,1.3016891530330254e-09,1.5999318822994746e-09,1.4761209102351114e-09,1.4255001250973887e-09,1.3726361232217614e-09,1.5289849121107387e-09,1.9388530874519426e-09,9.627679478805575e-10,2.9104342050012547e-09,8.813169668754646e-12,3.279855828415958e-09,3.782347930834579e-10,1.1874541819912629e-09,1.7141668533412372e-09,1.5166351481908197e-09,1.3849858871416804e-09,1.4928519262166423e-09,1.4087691091158577e-09,1.1265970175128728e-09,1.7750240178196272e-09,1.535050006765562e-09,1.3665710285669381e-09
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.0515360979944548,0.9850246019691735,-0.21184520460768613,-3.2051737003853205e-09,2.3773509527811398e-09,-2.280420390331024e-10,5.997807085710786e-10,-1.6824663989494515e-10,6.595761077092357e-10,1.2174291963858146e-09,2.0452519439899955e-09,-1.5756012548790616e-09,7.477785072748806e-10,-2.3492181737007736e-09,1.5213954260965926e-09,-7.296550183674661e-10,9.816772923671485e-11,-1.9043391500930928e-09,1.0765164024889118e-09,-2.1495019644776036e-09,1.3216792168734227e-09,-2.7333529880683275e-09,1.9055302404641467e-09,-1.3802409565881611e-09,5.524182089839802e-10,-2.88421174298234e-09,2.056388995378159e-09,-1.8205005923749252e-10,6.457726883666884e-10,-2.442551062929679e-09,1.6147283153254982e-09,-2.542015769411237e-09,1.7141930218070561e-09,-1.3908863315837156e-09,5.630635839795346e-10,-2.4517362925185605e-09,1.6239135449143796e-09,-1.979953448230664e-09,1.1521307006264829e-09
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,-0.3552302107514495,0.07112825594675284,-0.3659674352849981,-1.233777466959932e-09,3.039946148766809e-11,-2.280420390331024e-10,1.0361348894144977e-09,-1.6824663989494515e-10,1.0959302885526548e-09,1.0544523079522844e-09,2.3186292363998844e-09,-3.25348783064148e-10,9.38828145383452e-10,-6.721149332954142e-10,5.920619951521858e-10,3.083423290494305e-10,1.5725192574970305e-09,-1.4140368728579919e-10,1.1227732411618008e-09,-1.3235195904974423e-10,1.1318249693978559e-09,-3.992537265022921e-10,8.649232019453079e-10,3.9516567978880407e-10,1.659342608236404e-09,-1.9376133157352365e-10,1.0704155968740764e-09,-6.847428424091168e-10,5.794340860384832e-10,-2.3549780084517265e-10,1.0286791276024274e-09,-4.4284568977009436e-10,8.213312386775056e-10,3.248349893065946e-10,1.5890119177541947e-09,-2.779146014960443e-10,9.862623269515558e-10,1.2018781409408364e-10,1.3843647425416836e-09
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.6783978773556752,-0.8857867401671776,-0.14734670154659898,1.6926526508798356e-09,2.3378658466681374e-09,-2.280420390331024e-10,4.1717115675519965e-10,-1.6824663989494515e-10,4.769665558933568e-10,-5.519241177431873e-10,9.328907804511479e-11,9.837551918179763e-10,1.6289683876062784e-09,1.4011316364497892e-09,2.046344832238091e-09,-3.536907796856467e-09,2.8916946010681646e-09,-2.5067487382784597e-09,1.8615355424901577e-09,-1.121160319867185e-09,4.75947124078883e-10,-3.116959700010545e-09,2.4717465042222433e-09,-2.7674931159547607e-09,2.122279920166459e-09,7.431625078152784e-10,1.3883757036035805e-09,-3.2324801203643128e-09,2.587266924576011e-09,9.820112766694573e-10,1.6272244724577593e-09,-5.73713876702375e-10,7.149931908592704e-11,-3.1598110896818723e-09,2.5145978938935705e-09,-2.303440212385582e-09,1.6582270165972798e-09,-1.591252361495446e-09,9.46039165707144e-10
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,3.1476516391689984,0.3526850004024642,-0.9642058146070596,8.683657113996498e-09,1.1641579434078899e-08,-2.280420390331024e-10,2.7298802810492977e-09,-1.6824663989494515e-10,2.789675680187455e-09,-1.4983787277913751e-09,1.459543592291025e-09,-7.105314323262964e-10,2.247390887756104e-09,2.683050437341293e-09,5.640972757423693e-09,-2.7945007045487295e-09,1.6342161553367056e-10,1.026740137320979e-09,3.984662457403379e-09,4.673069719824829e-10,3.4252292920648832e-09,-1.8592586679120166e-09,1.0986636521703835e-09,-1.895440939009884e-09,1.062481381072516e-09,3.966125118874403e-12,2.9618884452012745e-09,-2.5576550937200325e-09,4.0026722636236755e-10,-6.811111122351348e-10,2.2768112078472653e-09,-2.0060038422051953e-09,9.519184778772047e-10,-2.4135290351313132e-09,5.443932849510868e-10,-1.1590438359754813e-09,1.7988784841069188e-09,-1.9770946512716823e-09,9.808276688107177e-10
-0.6036766556600057,0.6746221117142455,0.036674776416668324,0.9437423617180304,0.9428034410251918,-0.8319624822624181,2.708359834314424,2.4412433807078746e-09,4.998681308601087e-09,-2.280420390331024e-10,7.667966728342064e-09,-1.6824663989494515e-10,7.608171329203905e-09,1.257556116165289e-09,6.182368573143672e-09,9.101211174703607e-10,6.5298035718386e-09,1.6204622167773657e-09,5.819462472531595e-09,1.5612003682606411e-09,5.8787243210483194e-09,2.514001179819118e-09,4.925923509489843e-09,2.946343376167294e-09,4.4935813131416675e-09,3.235958691799531e-09,4.20396599750943e-09,3.726749890880442e-09,3.713174798428519e-09,3.78830989138112e-09,3.6516147979278413e-09,3.1595856018267507e-09,4.28033908748221e-09,5.6478092054063655e-09,1.7921154839025955e-09,3.792580781682377e-09,3.6473439076265837e-09,5.492466905620013e-09,1.9474577836889483e-09,5.539170617848731e-09,1.90075407146023e-09,5.865171614884166e-09,1.5747530744247946e-09
-0.38607572519891725,2.141824326345336,1.2363007329851563,-1.0725979018772342,-0.771142331802448,-0.026045152682687582,-0.02519418309303143,-2.4113168270282094e-09,2.1119444738848975e-09,-2.280420390331024e-10,7.133031411020963e-11,-1.6824663989494515e-10,1.3112571324836686e-10,7.975455662651155e-10,1.0969179194084275e-09,-1.924110654964951e-10,1.0696128764681692e-10,-1.0040966660252e-09,7.047243128818879e-10,2.8558574677942035e-10,5.849580999227324e-10,-6.419483287454659e-10,3.4257597560215386e-10,-6.626304043944142e-10,3.632580512511022e-10,-1.0199511394504616e-09,7.205787863071495e-10,-3.71237802451766e-10,7.186544930845398e-11,-1.2604714393168442e-09,9.610990861735322e-10,9.938870772307558e-10,1.293259430374068e-09,-3.2219078470618326e-10,2.281843156287124e-11,-1.4692402335941328e-09,1.1698678804508208e-09,9.832229479495668e-11,3.976946479382687e-10,-4.00328100837058e-10,1.0095574769374598e-10,-1.4378232556291596e-11,2.849941205870204e-10
2.098662378394853,-0.9393055340529352,0.5937027470957134,-1.6472055595596529,-0.45382632648949334,-0.14450310093094232,-0.46098749374025905,-1.5129249145938465e-09,2.0274851044253556e-11,-2.280420390331024e-10,1.3051577266049977e-09,-1.6824663989494515e-10,1.3649531257431549e-09,-1.2090852648531456e-09,3.241145007849545e-10,-3.035511325629411e-11,1.502844652381806e-09,-5.502170883527429e-10,9.829826772853572e-10,-2.6635180284274958e-09,1.1303182627893957e-09,-3.0041446260191318e-09,1.4709448603810317e-09,-1.641395669416587e-09,1.0819590377848683e-10,-2.4312915955339806e-09,8.980918298958805e-10,-2.3308387824528512e-09,7.976390168147511e-10,-8.579880543200149e-10,6.752117113180852e-10,-2.439450396002077e-09,9.062506303639768e-10,-9.95228419644293e-11,1.4336769236736707e-09,-1.933921979896395e-09,4.0072221425829473e-10,-2.419079447111352e-09,8.858796814732518e-10,-8.781329840739381e-10,6.55066781564162e-10,-1.638928654547215e-09,1.0572888890911485e-10
0.24615861750082593,0.9221558985284568,-0.10267191751579599,1.5349337310510598,-0.3489625007499167,-0.3609775785439962,-0.45372376875607756,-1.2160321913338015e-09,2.966023595950686e-10,-2.280420390331024e-10,1.2845925118957677e-09,-1.6824663989494515e-10,1.3443879110339248e-09,-9.027443449385202e-10,6.098902059903499e-10,2.657919847144018e-10,1.7784265356432719e-09,-2.1552775636358406e-10,1.297106794565286e-09,-8.494274002879395e-11,1.4276918109000762e-09,-4.979799013022088e-10,1.0146546496266614e-09,-4.511577729189433e-10,1.0614767780099268e-09,-4.012486076284297e-10,1.1113859433004402e-09,-5.530832579293474e-10,9.595512929995226e-10,-4.492074707587692e-10,1.0634270801701007e-09,-3.2081226887754246e-10,1.1918222820513276e-09,2.3171864087377838e-10,1.7443531918026485e-09,-1.7518073627563846e-09,2.3917281182751455e-10,-1.5574627567428455e-10,1.3568882752545854e-09,7.730735760782638e-11,1.5899419085366964e-09,7.76149481420282e-11,1.5902494990708981e-09
-0.39236492165931613,0.3333197101548073,0.22647192156484078,-1.6701360327586139,0.11921433067945211,0.15854331398425647,0.5658682786236221,1.0948014306756536e-10,1.2645762828577344e-09,-2.280420390331024e-10,1.602098464958402e-09,-1.6824663989494515e-10,1.542303065820245e-09,8.122732007234403e-10,5.617832252018595e-10,-4.4493662566895014e-10,1.8189930515942499e-09,-2.6900507086828616e-10,1.643061496793586e-09,6.337070191463265e-11,1.3106857240106672e-09,1.7896370890656236e-10,1.1950927170187374e-09,2.0045317048798308e-10,1.1736032554373166e-09,2.217662247736844e-10,1.1522902011516153e-09,6.913071946567504e-10,6.827492312685493e-10,5.248766251270044e-10,8.491798007982954e-10,6.964365809529447e-10,6.77619844972355e-10,-2.757125886518676e-10,1.6497690145771672e-09,-2.650682227990559e-10,1.6391246487243556e-09,1.8982074897360483e-10,1.184235676951695e-09,-3.081876040082202e-10,1.68224402993352e-09,-1.9361749607859664e-11,1.3934181755331594e-09
-0.6015561623836216,2.3364455713990537,-0.9052709804401261,1.6447206077859067,1.4011918712229072,-1.3260952139756694,1.885381530357985,3.7390425826011375e-09,1.370848197279843e-09,-2.280420390331024e-10,5.337932818914083e-09,-1.6824663989494515e-10,5.278137419775926e-09,1.2535737954622836e-09,3.856316984418697e-09,1.586117549579951e-09,3.5237732303010295e-09,2.6125589200318027e-09,2.4973318598491778e-09,2.174397054436755e-09,2.9354937254442255e-09,3.6096928444777462e-09,1.5001979354032343e-09,4.210357777580925e-09,8.995330023000557e-10,4.6883777143590315e-09,4.2151306552194893e-10,4.94984607389705e-09,1.6004470598393006e-10,3.6342304134089905e-09,1.47566036647199e-09,3.173096524425164e-09,1.9367942554558166e-09,7.304644234565795e-09,2.1947534546848143e-09,5.306753004989645e-09,1.9686222510866461e-10,6.882528139626465e-09,1.7726373597454844e-09,7.197389267630023e-09,2.0874984877490424e-09,7.447642599145178e-09,2.337751819264197e-09
-0.6064415826232993,0.7569776615208808,-0.13459113249543628,1.4184070934672437,-0.47018778839339953,-0.9047786126786681,0.5971616172588532,-1.559247838127361e-09,3.021902638771371e-09,-2.280420390331024e-10,1.6906968396771125e-09,-1.6824663989494515e-10,1.6309014405389553e-09,1.2627339451317783e-09,1.9992085551223185e-10,1.009736951844952e-09,4.529178487990581e-10,2.246052524696388e-10,1.2380495481743714e-09,1.6553973217146142e-09,1.927425210706041e-10,9.72136547255112e-10,4.905182533888981e-10,1.1631838816775672e-09,2.9947091896644296e-10,4.833639428669932e-10,9.79290857777017e-10,1.4053881763828147e-09,5.726662426119548e-11,1.2287738797895766e-09,2.338809208544335e-10,1.4839703721771609e-09,2.1315571533150727e-11,1.5253311705571963e-09,6.267636991318615e-11,1.117348441620468e-09,3.4530635902354207e-10,1.8167386802695728e-09,3.5408387962556263e-10,1.3969611258912648e-09,6.569367475274531e-11,2.004784397637598e-09,5.42129596993588e-10
