gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals
-0.6034290941761633,1.6636747763990922,-1.498599024736622,1.4773420609411738,2.4033876741862312,-0.32808396461295175,-0.09562648509715271,6.417269433612995e-06,4.453182298271476e-06,2.2061390112768515e-06,2.420518759353317e-07,2.1608807594721685e-06,1.967936241306486e-07,3.5339063106154084e-06,1.5698191752738885e-06,4.302947090601855e-06,2.3388599552603354e-06,3.865341003715519e-06,1.9012538683739992e-06,3.6529762822712985e-06,1.6888891469297786e-06,4.1527941947320366e-06,2.1887070593905167e-06,4.845237275158384e-06,2.881150139816864e-06,4.944932364219326e-06,2.9808452288778057e-06,5.773899625757021e-06,3.809812490415501e-06,5.763105002162327e-06,3.7990178668208073e-06,4.4537727413412625e-06,2.4896856059997427e-06,6.072513144152494e-06,4.1084260088109746e-06,6.185692684981017e-06,4.221605549639497e-06,8.188637940775287e-06,6.224550805433768e-06,5.009783648638802e-06,3.0456965132972817e-06,5.0840464223710275e-06,3.1199592870295077e-06
-0.42727989568086555,-0.6866232316181751,0.6496152679959475,1.1091412441867894,1.617976416770638,-0.835726441025522,-0.8635492871039987,4.681430878137231e-07,4.4783914820955097e-07,2.2061390112768515e-06,2.1858350716726794e-06,2.1608807594721685e-06,2.1405768198679963e-06,3.2079726075850464e-06,3.1876686679808743e-06,3.5554872227082768e-06,3.5351832831041047e-06,3.192297946693978e-06,3.171994007089806e-06,2.5183778947224716e-06,2.4980739551182995e-06,2.041474959379884e-06,2.0211710197757117e-06,2.2532719609497044e-06,2.2329680213455323e-06,1.4047423129129245e-06,1.3844383733087524e-06,2.0334733357289786e-06,2.0131693961248065e-06,1.5037805342815273e-06,1.4834765946773552e-06,2.0026433641325237e-06,1.9823394245283515e-06,8.422830571890305e-07,8.219791175848583e-07,8.561257364891197e-07,8.358217968849476e-07,9.642406755224377e-07,9.439367359182656e-07,1.1211378994017986e-06,1.1008339597976265e-06,1.235420373401366e-06,1.215116433797194e-06
0.33561715021598054,-0.9604387504565347,-1.62040116590069,0.42766993896520894,-0.7078609835465817,-0.5531883658647939,-0.8629454217124679,-2.2494481484939097e-07,2.467772719002094e-07,2.2061390112768515e-06,2.184306554226033e-06,2.1608807594721685e-06,2.13904830242135e-06,1.4071053822307668e-06,1.3852729251799484e-06,1.484479357413275e-06,1.4626469003624565e-06,1.7493129597461158e-06,1.7274805026952973e-06,2.529679975425104e-07,2.31135540491692e-07,-7.285762530738044e-07,7.504087101246228e-07,-5.195445134886612e-07,5.413769705394796e-07,1.1739801614981168e-07,9.556555909899326e-08,4.079040599992212e-07,3.860716029484028e-07,-1.8554947070156208e-08,4.0387404120974635e-08,6.953184957211755e-07,6.734860386703571e-07,-7.539887283938958e-07,7.758211854447142e-07,-7.719972849500223e-07,7.938297420008407e-07,-4.7765076723402284e-08,6.959753377422071e-08,-3.2277619908150263e-07,3.4460865613232106e-07,2.0315378311819982e-07,1.813213260673814e-07
0.40441744350188347,1.4581103270200864,-0.44794646887870315,-1.124826957785106,0.49803976282921397,-1.0221446794944515,-0.8398132510241905,5.896940148820708e-06,5.8165550292531686e-06,2.2061390112768515e-06,2.125753891709312e-06,2.1608807594721685e-06,2.080495639904629e-06,1.2704358421948548e-06,1.1900507226273152e-06,1.3641671400108757e-06,1.283782020443336e-06,1.6753045755482004e-06,1.5949194559806608e-06,1.7712592738624416e-07,9.674080781870453e-08,-7.319626589789399e-07,8.123477785464795e-07,1.3343349384337103e-06,1.2539498188661707e-06,8.95688298648565e-08,9.183710297316868e-09,1.3788224807341282e-06,1.2984373611665885e-06,1.345181902593801e-06,1.2647967830262614e-06,1.415197287034163e-06,1.3348121674666234e-06,1.023861182835573e-06,9.434760632680335e-07,1.049605631130355e-06,9.692205115628154e-07,2.665813866623761e-07,1.8619626709483648e-07,-3.202467576757269e-07,4.0063187724326653e-07,2.0379455886757987e-07,1.2340943930004024e-07
-0.5825490723430349,1.5850792668176692,1.6347404588579335,-0.3030814370993008,0.045406833885616504,-0.7705618520256902,3.2756962521744435,6.2183267399131396e-06,4.279327138062161e-06,2.2061390112768515e-06,8.291514866698449e-06,2.1608807594721685e-06,8.336773118503132e-06,3.4984550774481224e-06,6.999198800527178e-06,4.2073155869774175e-06,6.290338290997883e-06,3.772403448781234e-06,6.7252504291940666e-06,3.5006328665925626e-06,6.997021011382738e-06,3.853391875465759e-06,6.644262002509541e-06,4.6803353316863544e-06,5.817318546288946e-06,3.916067623203097e-06,6.581586254772204e-06,5.446797319688268e-06,5.050856558287033e-06,5.426349705990764e-06,5.071304171984537e-06,8.549954620130702e-06,1.9476992578445987e-06,4.9908556222439735e-06,5.506798255731327e-06,5.085396010367967e-06,5.412257867607333e-06,6.301432952056877e-06,4.1962209259184236e-06,7.5935200515414355e-06,2.904133826433865e-06,7.518860610571214e-06,2.978793267404087e-06
-0.599683134451201,-0.560936839451816,0.40170291040105904,-0.1958170353108581,0.30155716474392785,-0.009274008589964222,1.1603682724724393,7.862832659505939e-07,4.357005603364456e-06,2.2061390112768515e-06,2.9371498580381987e-06,2.1608807594721685e-06,2.9824081098428817e-06,3.5276090122585873e-06,1.615679857056463e-06,4.285643106055642e-06,8.576457632594082e-07,3.848358559054568e-06,1.2949303102604822e-06,3.625262959784889e-06,1.5180259095301613e-06,4.098000363074767e-06,1.0452885062402833e-06,3.550424917662297e-06,1.592863951652753e-06,4.725137722604891e-06,4.181511467101593e-07,3.3974969911985334e-06,1.7457918781165168e-06,3.2832724245129046e-06,1.8600164448021456e-06,3.585574240170454e-06,1.557714629144596e-06,4.342941879319265e-06,8.003469899957854e-07,4.419285919877522e-06,7.240029494375279e-07,3.9162256615803706e-06,1.2270632077346797e-06,4.470629307303167e-06,6.72659562011883e-07,4.5341140745094085e-06,6.091747948056417e-07
-0.5870881224118366,-0.07195063658427174,-1.6451996912037197,-1.1880961135245458,-0.5940717692587253,0.48778391564788803,0.5082095618473256,2.0240159672031253e-06,1.4685143371181346e-06,2.2061390112768515e-06,1.2863912930444084e-06,2.1608807594721685e-06,1.3316495448490915e-06,3.5062343639459425e-06,1.370405962468254e-08,4.227935132838442e-06,7.354048285171821e-07,3.7922545117910847e-06,2.997242074698247e-07,3.5333111417445794e-06,4.0780837423319476e-08,3.917239834455635e-06,4.24709530134375e-07,4.007927655786943e-06,5.15397351465683e-07,4.104041870437279e-06,6.115115661160188e-07,4.2590057153420945e-06,7.664754110208345e-07,4.161150255316731e-06,6.686199509954708e-07,3.4687508021553613e-06,2.3779502165898667e-08,4.138305993929464e-06,6.457756896082044e-07,4.215546754915629e-06,7.230164505943688e-07,4.172172046977938e-06,6.796417426566778e-07,2.308719083018243e-06,1.183811221303017e-06,2.3816935130699667e-06,1.1108367912512933e-06
1.8086669764319454,-1.15669854937264,1.487129629861183,1.0585699085869016,-1.0028941470575203,0.4845249071719028,-0.8715573047416523,-7.217219624154761e-07,7.217558305039174e-07,2.2061390112768515e-06,2.2061051431884103e-06,2.1608807594721685e-06,2.160846891383727e-06,1.1398788350959786e-06,1.1398449670075374e-06,8.971441491494863e-08,8.968054682650734e-08,8.324230291256491e-07,8.323891610372079e-07,1.1005758801496655e-07,1.1002371992652526e-07,2.8160359612361927e-07,2.81569728035178e-07,-1.121807178042178e-06,1.1218410461306193e-06,-1.435119930237853e-07,1.4354586111222658e-07,-9.636265224289907e-08,9.639652033134036e-08,1.3301326208197953e-07,1.3297939399353824e-07,-2.611786599685359e-07,2.612125280569772e-07,-1.2365717981943794e-06,1.2366056662828207e-06,-1.266522137659645e-06,1.2665560057480862e-06,-2.2545403837462545e-07,2.2548790646306674e-07,-3.250829381952553e-07,3.251168062836966e-07,2.026766962113749e-07,2.026428281229336e-07
3.0446615684582006,-0.49832517854330177,-0.10920732278712963,-1.1319796412816685,0.5117290697412915,0.483412777961785,-0.8713981791266234,9.447672880594856e-07,9.44330637691763e-07,2.2061390112768515e-06,2.205702360909129e-06,2.1608807594721685e-06,2.160444109104446e-06,1.7769930585092507e-06,1.776556408141528e-06,-2.0456550685853284e-07,2.0500215722625546e-07,5.192741285438278e-07,5.188374781761052e-07,4.933528395302057e-07,4.929161891624831e-07,4.251755066211412e-07,4.2473885625341856e-07,5.047389995133707e-07,5.043023491456481e-07,-2.0361141122867056e-07,2.0404806159639318e-07,5.8976803659073384e-08,5.8540153291350766e-08,2.3408344087726533e-07,2.336467905095427e-07,6.710826879465676e-08,6.667161842693414e-08,-6.254589381907557e-07,6.258955885584784e-07,-6.349086914517785e-07,6.353453418195011e-07,-2.2866022138857599e-07,2.290968717562986e-07,-3.2508312542853996e-07,3.255197757962626e-07,2.0267669005735866e-07,2.0224003968963604e-07
-0.5881366475081116,-1.1324589004192003,-0.8900548803536562,-0.01303946694125541,-0.27997241652276267,0.7803212044495035,-0.21887501578703963,-6.603660263980316e-07,2.3124837525382016e-06,2.2061390112768515e-06,5.540212851366816e-07,2.1608807594721685e-06,5.087630333319985e-07,3.5080256424490822e-06,1.8559079163089123e-06,4.232711590426277e-06,2.580593864286107e-06,3.7968675055908633e-06,2.1447497794506933e-06,3.5408943054048668e-06,1.8887765792646968e-06,3.932085666204692e-06,2.279967940064522e-06,2.37076125983439e-06,7.186435336942202e-07,4.149857725956645e-06,2.4977399998164747e-06,1.3444841902283131e-06,3.076335359118568e-07,1.0682796616250707e-06,5.838380645150992e-07,1.5541226794281966e-06,9.799504671197331e-08,3.1718063655686174e-06,1.5196886394284475e-06,3.2190747913310577e-06,1.5669570651908878e-06,2.3638550564246023e-06,7.117373302844324e-07,1.982921552075915e-06,3.308038259357449e-07,2.06264768939474e-06,4.105299632545699e-07
2.580747336320414,1.8241217542713846,0.2556316909323954,1.6684591430395184,0.8521878077746838,-0.30066369412030836,-0.8715380258582458,6.823396375774329e-06,6.823313708549439e-06,2.2061390112768515e-06,2.2060563440519604e-06,2.1608807594721685e-06,2.1607980922472773e-06,1.591393418571004e-06,1.5913107513461127e-06,-1.3342557526246712e-07,1.335082424873583e-07,6.147024984390233e-07,6.146198312141321e-07,3.656684890457651e-07,3.655858218208739e-07,4.5678566699573456e-07,4.5670299977084337e-07,1.5806971780227304e-06,1.5806145107978393e-06,-1.8637954732536066e-07,1.8646221455025185e-07,3.55043654592714e-07,3.549609873678228e-07,3.714235526690157e-07,3.713408854441245e-07,3.3672565125987783e-07,3.3664298403498664e-07,9.141646737025314e-07,9.140820064776402e-07,9.370873980130673e-07,9.370047307881761e-07,-1.1394459908654176e-07,1.1402726631143295e-07,-3.2508312438738867e-07,3.2516579161227985e-07,2.026766900695716e-07,2.0259402284468041e-07
-0.5603347145632714,0.23532799967234475,1.373509846553741,-0.9239505915724133,2.3277179918153545,-0.8046435144225946,-0.8279158738047487,2.8018064534392345e-06,2.6913064292848494e-06,2.2061390112768515e-06,2.0956389871224665e-06,2.1608807594721685e-06,2.0503807353177835e-06,3.4597991083986256e-06,3.3492990842442406e-06,4.107741344079647e-06,3.9972413199252625e-06,3.6779484194953054e-06,3.5674483953409204e-06,3.344153635022176e-06,3.233653610867791e-06,3.5505783372789123e-06,3.4400783131245273e-06,4.049258971491485e-06,3.9387589473371e-06,3.1866577062122724e-06,3.0761576820578874e-06,4.364201221387424e-06,4.253701197233039e-06,4.2549610021447695e-06,4.144460977990385e-06,5.7859776022686145e-06,5.675477578114229e-06,3.441786801095435e-06,3.33128677694105e-06,3.508608085029094e-06,3.398108060874709e-06,3.5660619000124708e-06,3.4555618758580858e-06,4.938093587794934e-06,4.82759356364055e-06,4.848496571593078e-06,4.737996547438693e-06
1.9358444268149877,0.4527940802709172,-1.2849790240422703,0.13433492491229648,-0.8595069247291784,0.47621485980043804,-0.8697454780320313,3.3522614106376537e-06,3.347641406673906e-06,2.2061390112768515e-06,2.201519007313104e-06,2.1608807594721685e-06,2.156260755508421e-06,1.2249607490972724e-06,1.2203407451335249e-06,4.0178214144088364e-08,3.5558210180340885e-08,7.898752543179892e-07,7.852552503542417e-07,1.5319907259400313e-07,1.4857906863025565e-07,3.366422947973081e-07,3.320222908335606e-07,9.835349757697515e-07,9.78914971806004e-07,-1.5230769748424416e-07,1.5692770144799164e-07,4.084292798231121e-07,4.038092758593646e-07,4.590590781912329e-07,4.5443907422748543e-07,5.212937748782244e-07,5.166737709144769e-07,1.8500491126148971e-07,1.8038490729774224e-07,1.959108370707094e-07,1.912908331069619e-07,-1.3203636607542633e-07,1.366563700391738e-07,-3.250830698625027e-07,3.2970307382625017e-07,2.0267669154039688e-07,1.980566875766494e-07
-0.116311951810271,-0.008346544176496213,0.599893446114549,-0.3391114422327232,0.3503236842982599,0.6140669940054007,-0.8627230391217082,2.185012053892132e-06,2.16261669710476e-06,2.2061390112768515e-06,2.1837436544894793e-06,2.1608807594721685e-06,2.138485402684796e-06,2.4986463415749807e-06,2.4762509847876085e-06,2.5183557631165806e-06,2.4959604063292083e-06,2.415284345405902e-06,2.3928889886185296e-06,1.1910141281614247e-06,1.1686187713740524e-06,4.411017961364266e-08,2.1714822826270392e-08,1.7193192042972863e-06,1.696923847509914e-06,4.662714890327341e-07,4.4387613224536186e-07,1.8613955277894369e-06,1.8390001710020646e-06,1.575898046865787e-06,1.5535026900784148e-06,1.8268898469548548e-06,1.8044944901674825e-06,4.792897720644609e-07,4.568944152770886e-07,4.932420483740638e-07,4.708466915866915e-07,4.467617888509922e-07,4.243664320636199e-07,-1.430941493316602e-07,1.6548950611903247e-07,2.88403311588003e-07,2.660079548006307e-07
0.41189451303348223,-0.46131033550815076,0.7607175217250183,0.1413192001155816,-0.9228965234053778,-0.5292504334387058,-0.8051448380167445,1.0384600781375445e-06,8.703215041203547e-07,2.2061390112768515e-06,2.0380004372596618e-06,2.1608807594721685e-06,1.9927421854549787e-06,1.2564078457275953e-06,1.0882692717104055e-06,1.3515836009431844e-06,1.1834450269259947e-06,1.667578411839474e-06,1.4994398378222843e-06,1.6967837639164237e-07,1.5398023744525888e-09,-7.312345527608146e-07,8.993731267780044e-07,2.2955653758593894e-07,6.141796356874917e-08,8.675386986222661e-08,8.138470415496316e-08,8.003019234805689e-07,6.321633494633791e-07,5.741269804025852e-07,4.059884063853954e-07,6.921772639102804e-07,5.240386898930906e-07,-2.939335461125984e-07,4.620721201297882e-07,-2.972134169046255e-07,4.653519909218153e-07,8.891047620335863e-09,1.5924752639685391e-07,-3.2114043387103215e-07,4.892790078882219e-07,2.0356734107783984e-07,3.542876706065007e-08
-0.18505513790349343,-0.14532728124143574,1.3487740509905735,0.6129359906265043,-0.9243668107595061,-1.2784819470964666,0.015513817138416437,1.8382833799281423e-06,4.071245487146076e-07,2.2061390112768515e-06,3.9268917365898324e-08,2.1608807594721685e-06,8.45271691705814e-08,2.6671265058345512e-06,4.2171857719180137e-07,2.720697958872956e-06,4.7529003023020616e-07,2.5559784070851275e-06,3.1057047844237767e-07,1.4239256397622822e-06,8.214822888804677e-07,3.428583170575161e-07,1.9025496115852338e-06,1.832210049904376e-06,4.131978787383739e-07,5.741132803100867e-07,1.6712946483326631e-06,1.9379164106947404e-06,3.074915179480095e-07,1.5974631791944706e-06,6.479447494482793e-07,1.8662881687417456e-06,3.791197599010043e-07,4.790893572172371e-07,1.7663185714255128e-06,4.920991520152176e-07,1.7533087766275323e-06,5.109603326366325e-07,1.7344475960061174e-06,1.1138014334222923e-08,2.234269914308527e-06,3.7852906932056e-07,1.8668788593221899e-06
-0.5764961725737463,-0.19364521849390737,1.000374269734762,-1.0734404157599409,-0.9021927250108336,-1.1106185836323867,1.0516582839816266,1.7159799475536876e-06,3.1521397924100527e-06,2.2061390112768515e-06,2.6619807286868887e-06,2.1608807594721685e-06,2.707238980491572e-06,3.488018357056322e-06,1.3801013829074182e-06,4.179964292685182e-06,6.881554472785581e-07,3.74622764365842e-06,1.1218920963053201e-06,3.4574307949973726e-06,1.4106889449663676e-06,3.7693022333325604e-06,1.0988175066311799e-06,3.819301656689244e-06,1.048818083274496e-06,3.6888960222695273e-06,1.179223717694213e-06,3.9492827118641245e-06,9.188370280996158e-07,3.814653920017159e-06,1.0534658199465813e-06,4.725186903377838e-06,1.4293283658590205e-07,3.61645109426304e-06,1.2516686457007003e-06,3.6837122717738825e-06,1.1844074681898578e-06,3.5413410362179662e-06,1.326778703745774e-06,4.7457076231094896e-06,1.2241211685425072e-07,4.728249859639115e-06,1.3986988032462552e-07
-0.6021304735117857,-0.6574277127194951,0.09870018490325724,0.3913202902339789,-0.9550725617053639,0.10080586412016565,0.6632201737491995,5.420434315433009e-07,3.342853165051619e-06,2.2061390112768515e-06,1.6787575853180686e-06,2.1608807594721685e-06,1.7240158371227517e-06,3.5317263156449388e-06,3.5317028094998137e-07,4.296940935630479e-06,4.120443390355589e-07,3.8594380302357775e-06,2.545856635914266e-08,3.6433497376604687e-06,2.415468589344515e-07,4.133744571805138e-06,2.488479752102176e-07,3.4245965827705026e-06,4.603000138244176e-07,4.866601265361897e-06,9.817046687669772e-07,3.1553486099568306e-06,7.295479866380896e-07,3.0398435236975826e-06,8.450530728973376e-07,3.1891882739895327e-06,6.957083226053874e-07,4.394455585522995e-06,5.095589889280746e-07,4.470519854155975e-06,5.856232575610551e-07,3.847422637158871e-06,3.7473959436049324e-08,4.05553148649592e-06,1.7063488990099947e-07,4.126308760647645e-06,2.4141216405272484e-07
3.940391264089173,1.0856893326196206,0.3871353297312091,-0.764488413624652,-0.207095041296822,-0.9833226002201095,-0.8680358436581664,4.954259883612272e-06,4.945312415275688e-06,2.2061390112768515e-06,2.1971915429402675e-06,2.1608807594721685e-06,2.1519332911355844e-06,1.9961525732731574e-06,1.9872051049365733e-06,-2.758746310508933e-07,2.8482209938747736e-07,3.808660553345753e-07,3.7191858699799123e-07,6.663874797281695e-07,6.574400113915855e-07,2.450608620041256e-07,2.3611339366754152e-07,1.7384730450951325e-06,1.7295255767585484e-06,-2.2711214059817669e-07,2.3605960893476075e-07,1.4666503769942848e-07,1.3771756936284442e-07,1.8168640312557624e-07,1.7273893478899218e-07,1.244788296707332e-07,1.1553136133414914e-07,5.015651298539604e-07,4.926176615173764e-07,5.186747150915563e-07,5.097272467549722e-07,-1.9662420357062171e-07,2.0557167190720578e-07,-3.2508312545034217e-07,3.3403059378692623e-07,2.0267669005723118e-07,1.9372922172064712e-07
-0.6030787520691677,-0.8995038504090014,-1.5558166392943475,-1.4817131153692336,-0.7139088471013049,-1.2925573766710683,-0.01603846952542506,-7.070504694981182e-08,2.236247129124682e-06,2.2061390112768515e-06,4.059692910198135e-08,2.1608807594721685e-06,4.6613227027017305e-09,3.533318515591157e-06,1.3677764334162868e-06,4.30132598073283e-06,2.1357838985579594e-06,3.863746858698325e-06,1.6982047765234546e-06,3.650377231497388e-06,1.4848351493225176e-06,4.1476493154343205e-06,1.9821072332594503e-06,3.0030928500050993e-06,8.375507678302291e-07,4.923568308795966e-06,2.7580262266210955e-06,2.372558388317218e-06,2.0701630614234765e-07,2.2305650384529046e-06,6.50229562780344e-08,2.309392552644137e-06,1.4385047046926697e-07,4.208979856423995e-06,2.0434377742491245e-06,4.2783658922766095e-06,2.1128238101017393e-06,3.382641816699219e-06,1.2170997345243488e-06,1.697598990891392e-06,4.6794309128347814e-07,1.7699545996458424e-06,3.9558748252902775e-07
-0.4125503221530331,-1.107602452559127,-1.7356234898695078,-0.10230655408561141,-1.232410923818989,-0.3479498471341249,-0.5763086744269151,-5.974488353342072e-07,1.3448225723137122e-06,2.2061390112768515e-06,1.4587652742973466e-06,2.1608807594721685e-06,1.4135070224926635e-06,3.177983207245334e-06,2.430609470265829e-06,3.4987469820698146e-06,2.7513732450903097e-06,3.145683579745833e-06,2.398309842766328e-06,2.4378105438949034e-06,1.6904368069153985e-06,1.9032465679565961e-06,1.1558728309770912e-06,1.3294450783440345e-06,5.820713413645295e-07,1.3127415162961227e-06,5.653677793166178e-07,9.225025784677387e-07,1.7512884148823375e-07,9.452030440307849e-08,6.528534325764264e-07,1.331230935639167e-06,5.83857198659662e-07,3.091367994278263e-07,4.3823693755167864e-07,3.0703608867905427e-07,4.4033764830045066e-07,6.27740728567455e-07,1.1963300841204995e-07,6.916413295143317e-08,6.782096040280718e-07,4.157687913379819e-07,3.3160494564152303e-07
-0.5934375696062335,-0.20028415660657617,1.2760497042671637,-0.46328867156286124,-0.33101781321149887,-0.24045804625273776,1.6240391409029036,1.6991753204385382e-06,4.617767515203253e-06,2.2061390112768515e-06,4.110803824364939e-06,2.1608807594721685e-06,4.1560620761696226e-06,3.5170486524188784e-06,2.7998941832229126e-06,4.2569362549585316e-06,2.0600065806832595e-06,3.820348078708573e-06,2.4965947569332177e-06,3.579430646177508e-06,2.737512189464283e-06,4.007700603521219e-06,2.3092422321205723e-06,3.9347471931165045e-06,2.3821956425252865e-06,4.39679414792491e-06,1.920148687716881e-06,4.115582020263965e-06,2.2013608153778263e-06,4.019873999380146e-06,2.2970688362616447e-06,5.397401744341911e-06,9.195410912998797e-07,4.3300147384940836e-06,1.9869280971477075e-06,4.409646603018329e-06,1.9072962326234622e-06,4.269218011953662e-06,2.0477248236881294e-06,5.713145461153425e-06,6.037973744883662e-07,5.7423968301207835e-06,5.745460055210075e-07
-0.6040940025559882,-0.09095096619986978,0.8477984964097122,-0.5095833580809161,3.535117103101948,-0.7586611069072882,2.2432353981687996,1.975921912275009e-06,5.908344196736881e-06,2.2061390112768515e-06,5.6781270977350385e-06,2.1608807594721685e-06,5.723385349539722e-06,3.5350212178595117e-06,4.349244891152379e-06,4.306025329934747e-06,3.5782407790771432e-06,3.868369843755963e-06,4.015896265255928e-06,3.657913044263466e-06,4.226353064748425e-06,4.162570106743074e-06,3.721696002268816e-06,4.115817555494556e-06,3.7684485535173343e-06,4.9859608348859865e-06,2.898305274125904e-06,4.424981317202421e-06,3.4592847918094692e-06,4.364197212705148e-06,3.520068896306742e-06,5.2971408198833525e-06,2.587125289128538e-06,5.017866786895593e-06,2.8663993221162977e-06,5.1102899665071096e-06,2.773976142504781e-06,5.116177754397581e-06,2.7680883546143095e-06,5.785550641356469e-06,2.0987154676554216e-06,5.863370319945057e-06,2.0208957890668337e-06
-0.6044193796797808,-1.0799263519924271,-1.636108995733303,1.5813884456800857,0.7664275821185623,3.187743559666197,-0.6583400725049159,-5.273944769214868e-07,1.0671285231792709e-06,2.2061390112768515e-06,1.6664049650190675e-06,2.1608807594721685e-06,1.6211467132143844e-06,3.53556649024711e-06,2.995832443989326e-06,4.307532431858881e-06,3.7677983856010966e-06,3.869853621943246e-06,3.330119575685462e-06,3.6603308226227493e-06,3.1205967763649653e-06,4.1673595203233724e-06,3.6276254740655884e-06,2.6189571812278504e-06,2.0792231349700664e-06,5.006272066769886e-06,4.4665380205121015e-06,1.6517126917266672e-06,1.1119786454688832e-06,1.4904391081181642e-06,9.507050618603802e-07,1.8699748405824835e-06,1.3302407943246994e-06,4.099229612722849e-06,3.5594955664650653e-06,4.16362843578904e-06,3.623894389531256e-06,3.046393658262058e-06,2.506659612004274e-06,1.385659061820274e-06,8.4592501556249e-07,1.455887973412042e-06,9.161539271542579e-07
-0.4200735051170701,-0.9825419807225263,-1.6159947603023819,1.1546835941516351,-0.35441057300681744,1.4284798366629718,-0.8672537375165303,-2.8089300059184834e-07,2.9182015330741203e-07,2.2061390112768515e-06,2.195211858561288e-06,2.1608807594721685e-06,2.1499536067566048e-06,3.193351867232654e-06,3.18242471451709e-06,3.5276228385744187e-06,3.516695685858855e-06,3.1693366155862745e-06,3.158409462870711e-06,2.478707899672318e-06,2.4677807469567544e-06,1.973191808539557e-06,1.9622646558239933e-06,1.658851416494945e-06,1.6479242637793812e-06,1.3584744144219043e-06,1.3475472617063406e-06,1.303224845732342e-06,1.2922976930167783e-06,5.817041395156097e-07,5.70776986800046e-07,1.5777191419438383e-06,1.5667919892282746e-06,4.92388469117808e-07,4.814613164022443e-07,4.957085741049818e-07,4.847814213894182e-07,7.378378409060413e-07,7.269106881904776e-07,1.7441057064089307e-07,1.6348341792532938e-07,4.947449864899226e-07,4.838178337743589e-07
-0.5787262310148564,-1.0979614602690682,-1.2699508418294052,-1.4713967317168843,-0.004964179684886045,-0.31901773412028334,-0.11714804149745915,-5.730453422295936e-07,2.4826566375938337e-06,2.2061390112768515e-06,2.965277159126114e-07,2.1608807594721685e-06,2.512694641079283e-07,3.491871908157578e-06,1.5822606127933378e-06,4.1900220222016745e-06,2.2804107268374343e-06,3.7558325446351832e-06,1.846221249270943e-06,3.4732979859154343e-06,1.5636866905511941e-06,3.8001439636115364e-06,1.8905326682472962e-06,2.388479908073187e-06,4.788686127089469e-07,3.7697040345166635e-06,1.8600927391524234e-06,1.455583596024383e-06,4.5402769933985716e-07,1.1351488932541793e-06,7.744624021100609e-07,1.6923694210415254e-06,2.1724187432271476e-07,2.8240383804478995e-06,9.144270850836593e-07,2.865902724972065e-06,9.562914296078247e-07,2.1771983507476483e-06,2.6758705538340813e-07,1.4675997641553405e-06,4.420115312088997e-07,1.5659707129345132e-06,3.4364058242972694e-07
-0.5753162895792259,-0.7671495341967798,1.5626196140215853,-0.5010187461448796,-0.004318316899011504,0.28917904072156986,0.8920158469017384,2.643131281379621e-07,4.199716141128078e-06,2.2061390112768515e-06,2.257890257989188e-06,2.1608807594721685e-06,2.303148509793871e-06,3.4859755621168764e-06,9.780537071491632e-07,4.174651998406138e-06,2.89377270859902e-07,3.741164132723096e-06,7.228651365429435e-07,3.449059116725434e-06,1.0149701525406058e-06,3.7530498677988673e-06,7.109794014671723e-07,3.048862612180669e-06,1.4151666570853708e-06,3.6474187772290414e-06,8.166104920369983e-07,2.6225340829122643e-06,1.8414951863537754e-06,2.379089575652322e-06,2.0849396936137178e-06,2.97989693495916e-06,1.4841323343068797e-06,3.0485340904743693e-06,1.4154951787916704e-06,3.0996935204821366e-06,1.364335748783903e-06,2.627397339611186e-06,1.8366319296548535e-06,4.691587463226411e-06,2.2755819396037148e-07,4.671829482865117e-06,2.0780021359907737e-07
-0.5637003330783871,1.4498505521233587,-0.2600241682880817,-0.5275816016554284,0.2593910966412217,-1.1892025253259906,1.3583208576082892,5.876032823757726e-06,2.3168198892442649e-07,2.2061390112768515e-06,3.4382118235564483e-06,2.1608807594721685e-06,3.4834700753611314e-06,3.4657181217522175e-06,2.1786327130810824e-06,4.122685674539517e-06,1.5216651602937832e-06,3.691978078723919e-06,1.9523727561093807e-06,3.3674969551889464e-06,2.2768538796443535e-06,3.5954400382920444e-06,2.0489107965412555e-06,4.523141374748594e-06,1.1212094600847062e-06,3.280610100940758e-06,2.3637407338925417e-06,5.157039556454825e-06,4.873112783784747e-07,5.12587872679827e-06,5.184721080350301e-07,4.926359211601144e-06,7.17991623232156e-07,4.278228839528917e-06,1.3661219953043828e-06,4.360648313111341e-06,1.2837025217219586e-06,5.099539729340637e-06,5.448111054926625e-07,4.667622142592404e-06,9.76728692240896e-07,4.606187902277106e-06,1.0381629325561935e-06
